Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10
0.11542917573195183	ζῳογονέω	συνεγείρω	ζῳοποιέω	ἐξεγείρω	ἀναζάω	ζάω	συζωοποιέω	ἔγερσις	ἐξανάστασις	ἀνάστασις	φανέρωσις	ἔγερσις	0	3	3	11	2	2	140	2	1	1	42	2	συμψηφίζω ; 0.4097649157047272	συνθάπτομαι ; 0.5628100633621216	φθορά ; 0.41441863775253296	περιοχή ; 0.46994367241859436	κάτω ; 0.44146400690078735	φανερόω ; 0.39667367935180664	ἐπιφαύσκω ; 0.49223411083221436	διχοτομέω ; 0.4493957757949829	Πόλις ; 0.4780544936656952	παραθήκη ; 0.3413688540458679	ἀνεξίκακος ; 0.4852655827999115
0.07869731768538119	δηλόω	ξένος	ἀποκαλύπτω	χρηματίζω	φανέρωσις	χρηματισμός	ἀποκάλυψις	ἐπίσημος	φανερός	αὐγάζω	καταλέγω	ξένος	0	7	14	26	9	2	1	17	2	18	1	1	ῥητῶς ; 0.44538208842277527	καταπίπτω ; 0.38992348313331604	δοκιμάζω ; 0.4576807916164398	προπέμπω ; 0.4286476969718933	ἀνεξίκακος ; 0.4852655827999115	ἑπτακισχίλιοι ; 0.7532557845115662	πειθός ; 0.37472546100616455	συναιχμάλωτος ; 0.6223081946372986	ἔπαυλις ; 0.4518173933029175	φωτισμός ; 0.6139237880706787	σεμνός ; 0.5867339372634888
-0.0028007030317291903	ἐπιτίθημι	δωρέομαι	ἐπιδίδωμι	ἀναδίδωμι	δόσις	δίδωμι	προδίδωμι	δότης	δόμα	παραδίδωμι	ποίμνιον	δωρέομαι	0	39	3	9	1	2	415	1	1	4	119	5	ζυγός ; 0.42869704961776733	μέγιστος ; 0.61225426197052	ᾠόν ; 0.5637551546096802	ἐκλανθάνω ; 0.4769851565361023	λῆμψις ; 0.7616034746170044	λαμβάνω ; 0.4917876124382019	αἰσχρότης ; 0.6296597719192505	ἱλαρός ; 0.9114949703216553	ἀκέραιος ; 0.3920760750770569	ἐμφανίζω ; 0.37168753147125244	ἀληθεύω ; 0.4536809027194977
-0.12464546788440489	φίλανδρος	φιλάδελφος	φιλόστοργος	φιλόθεος	φιλότεκνος	φιλαδελφία	φίλαυτος	φιλανθρωπία	φιλία	φιλέω	ὑπερῷον	φιλέω	0	1	1	1	1	1	6	1	2	1	25	4	φιλότεκνος ; 0.9711713790893555	συμπαθής ; 0.9898344278335571	προηγέομαι ; 0.9604790210723877	φιλήδονος ; 0.9232817888259888	φίλανδρος ; 0.9711713790893555	θεοδίδακτος ; 0.5283178091049194	ἀλαζών ; 0.7526860237121582	δύνω ; 0.4655303955078125	ἀποφεύγω ; 0.4719533920288086	ἐλεάω ; 0.46030640602111816	προσποιέομαι ; 0.473899781703949
0.1180425041580892	παραπλέω	ἀποπλέω	βραδυπλοέω	ὑποπλέω	πλοῦς	εὐθυδρομέω	παραλέγομαι	ἀνάγω	πλέω	ἐκπλέω	φθορά	φθορά	1	1	4	1	2	3	2	2	23	6	3	9	συμπεριλαμβάνω ; 0.5704910755157471	Πάταρα ; 0.6147637367248535	Κνίδος ; 0.7346900701522827	Σαλμώνη ; 0.7713565230369568	ἐπισφαλής ; 0.6108444929122925	Κώς ; 0.8201494812965393	θειότης ; 0.4708678722381592	Σελεύκεια ; 0.42452114820480347	κρημνός ; 0.48520427942276	Ἀρίσταρχος ; 0.5598132610321045	ἅλωσις ; 0.5312670469284058
0.07300926636052768	ἐξέρχομαι	ἀποβαίνω	ἐκβαίνω	ἀπέρχομαι	μεταίρω	ἐκχωρέω	ἔξειμι	ἀπολύω	ἐκπορεύομαι	ἄφιξις	ἀκαίρως	ἐκβαίνω	0	216	4	1	117	2	1	4	65	33	1	1	μεταβαίνω ; 0.4711886942386627	Σαμοθρᾴκη ; 0.4013268053531647	κατοίκησις ; 0.5115478038787842	ἔρχομαι ; 0.5090993046760559	φράζω ; 0.5228372812271118	Λυσανίας ; 0.5432631373405457	Ἆσσος ; 0.5511167049407959	ὑδρία ; 0.36395263671875	κατοικέω ; 0.37352320551872253	φαντασία ; 0.5160060524940491	εὐκαίρως ; 0.6565233469009399
0.10886703380357399	ἔγερσις	ζῳοποιέω	συνεγείρω	ἀνάστασις	ἐξανάστασις	ζάω	ἐξεγείρω	ζῳογονέω	ἀναζάω	συζωοποιέω	βραβεύω	ἔγερσις	0	1	11	3	42	1	140	2	3	2	2	1	διχοτομέω ; 0.4493957757949829	φθορά ; 0.41441863775253296	συνθάπτομαι ; 0.5628100633621216	παραθήκη ; 0.3413688540458679	Πόλις ; 0.4780544936656952	φανερόω ; 0.39667367935180664	περιοχή ; 0.46994367241859436	συμψηφίζω ; 0.4097649157047272	κάτω ; 0.44146400690078735	ἐπιφαύσκω ; 0.49223411083221436	εὐχάριστος ; 0.4927785098552704
0.05028045168967282	οἷος	ἔοικα	ὁμοιότης	ὁμοίωμα	ὁμοιόω	ὁμοίωσις	ὅμοιος	ἀφομοιόω	ὁμοίως	τοιοῦτος	πραιτώριον	πραιτώριον	1	14	2	2	6	15	1	45	1	31	56	8	θλῖψις ; 0.4374173581600189	ἀνεμίζομαι ; 0.5149101614952087	χῶρος ; 0.6815294027328491	κλέος ; 0.39967334270477295	ὅμοιος ; 0.4032217860221863	διχάζω ; 0.6231328248977661	ὁμοιόω ; 0.4032217860221863	ἀκατάλυτος ; 0.4758622646331787	ὡσαύτως ; 0.46900784969329834	φρόνημα ; 0.34470483660697937	ἡγεμονία ; 0.43845969438552856
0.013500355874378589	ἐπίλυσις	διερμηνεύω	διασαφέω	μεθερμηνεύω	ἑρμηνεία	ἑρμηνεύω	δυσερμήνευτος	φράζω	διερμηνευτής	ἐπιλύω	μέχρι(ς)	μεθερμηνεύω	0	1	6	2	8	2	3	1	1	1	2	18	πλήμμυρα ; 0.5362721681594849	ἐπαρκέω ; 0.41493159532546997	περικρύβω ; 0.46159446239471436	βωμός ; 0.4411555230617523	ἴαμα ; 0.5329410433769226	σπεκουλάτωρ ; 0.4130992889404297	νωθρός ; 0.6246853470802307	ἐρεύγομαι ; 0.6051738262176514	παρακούω ; 0.5373082160949707	μίσθωμα ; 0.6298428773880005	ἀνακεφαλαιόω ; 0.4553602933883667
-0.06806333582247237	ἐπίσημος	χρηματισμός	ἀποκάλυψις	φανερός	αὐγάζω	χρηματίζω	φανέρωσις	δηλόω	ἀποκαλύπτω	ξένος	διδάσκω	ξένος	0	2	1	17	18	1	9	2	7	26	14	96	συναιχμάλωτος ; 0.6223081946372986	ἑπτακισχίλιοι ; 0.7532557845115662	πειθός ; 0.37472546100616455	ἔπαυλις ; 0.4518173933029175	φωτισμός ; 0.6139237880706787	προπέμπω ; 0.4286476969718933	ἀνεξίκακος ; 0.4852655827999115	ῥητῶς ; 0.44538208842277527	δοκιμάζω ; 0.4576807916164398	καταπίπτω ; 0.38992348313331604	περιπατέω ; 0.3551843762397766
