Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
-0.009106768447275204	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	108	6	ἱππίας ; 0.3858999013900757	καταντικρύ ; 0.4015299081802368	Εὐρύνομος ; 0.39420822262763977	εἰδωλολάτρης ; 0.40358418226242065
0.03573422944645788	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	13	17	22	13	πελιόομαι ; 0.3741719722747803	ὑπερκρατέω ; 0.3941527009010315	ἐκπολιτεύω ; 0.38793066143989563	ἀνακλάω ; 0.370572566986084
0.013876803427501305	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	84	16	3	82	ἀποκαθίστημι ; 0.4212206304073334	ὑπερεχθαίρω ; 0.4109528660774231	ἀποπλέω ; 0.4394259750843048	παροίτερος ; 0.4064180850982666
0.07507155373596996	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	760	γλεῦκος ; 0.6589928865432739	Δωρικός ; 0.38854044675827026	ἀπαρνέομαι ; 0.42173993587493896	ἔμπνευσις ; 0.3897939622402191
-0.029422261104615544	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	346	1	ἐκραίνω ; 0.4165939688682556	Χουσι ; 0.42427635192871094	Τεμέση ; 0.39306655526161194	σύρδην ; 0.42107445001602173
-0.042798877671128666	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	566	118	69	19	Ἀρχεστρατίδης ; 0.4189484417438507	τριώροφος ; 0.36476314067840576	ὑπερασπίζω ; 0.39215347170829773	μέλδομαι ; 0.3739641308784485
0.10928734356679992	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	ἐγκατιλλώπτω ; 0.3779735565185547	ἐράω ; 0.39099055528640747	προελπίζω ; 0.386767715215683	Φίλητος ; 0.4722650647163391
0.05260896805197485	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	84	ἡλικία ; 0.4033347964286804	γυναικωνῖτις ; 0.3881682753562927	συνεργός ; 0.4465785026550293	Ἰεριχώ ; 0.3855980634689331
0.08960764886780964	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8198	φιλόκοσμος ; 0.45340511202812195	ὄχος ; 0.40065276622772217	χερουβιμ ; 0.46518009901046753	ἀμφί ; 0.40701916813850403
0.12824939012377776	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	κοίτη ; 0.4547814428806305	πικρότης ; 0.3910413384437561	προσπόλος ; 0.39573419094085693	ἀσθενέω ; 0.414465069770813
0.009981739302035775	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	εὑρετής ; 0.436123251914978	Ωρ ; 0.4061647057533264	κενός ; 0.5489045977592468	τάξις ; 0.4173917770385742
0.15999073440142533	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2200	ἀναγραφή ; 0.4414674639701843	Ἱεροσόλυμα ; 0.4496459364891052	κυζικηνός ; 0.406315416097641	δραγμεύω ; 0.45857274532318115
-0.0036343251643642938	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4791	85	1376	4	πταρμός ; 0.42160868644714355	ἐπιδέκατος ; 0.5121963024139404	πόρνος ; 0.3833160698413849	ἐνταφιασμός ; 0.44988375902175903
0.0036206620163320435	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	37	217	1	1710	λοιμικός ; 0.4283215403556824	ἄλλος ; 0.43284937739372253	ἐπιχωριάζω ; 0.4278414249420166	καθυμνέω ; 0.4095081686973572
0.111380745170794	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	ἀχαιά ; 0.41795477271080017	τειχεσιπλήτης ; 0.39219290018081665	θησαυρός ; 0.40784597396850586	φαυλίστρια ; 0.40152424573898315
-0.020617625984327426	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	Καλητορίδης ; 0.40442466735839844	κρωβύλος ; 0.37138402462005615	πιθανολογία ; 0.38014012575149536	ἐπικαταράομαι ; 0.393680214881897
0.11696979190522164	μαστιγόω	δίκη	βασανίζω	ἀναξίως	42	42	41	2	ἀντιλέγω ; 0.3779424726963043	κοιτασία ; 0.39807477593421936	πάχετος ; 0.3572236895561218	Βαριωνᾶ ; 0.42085686326026917
0.12845292496518346	αὐλητής	σάλπιγξ	αὐλός	δέ	2	109	13	7672	σκώπτω ; 0.3776569962501526	ἱερός ; 0.41411691904067993	αὐλός ; 0.5720340609550476	καί ; 0.4085685610771179
-0.05600876410152544	υἱός	νυμφών	συμπόσιον	σάρξ	5575	7	12	362	ἤπιος ; 0.3993643522262573	κτέαρ ; 0.3871515989303589	μίσθωμα ; 0.40390434861183167	πελιόομαι ; 0.43372395634651184
0.16860217619177736	καυχάομαι	καύχησις	καύχημα	ὕαλος	77	21	35	3	πειθός ; 0.38718146085739136	Μεδιωνίος ; 0.4149155616760254	προδιευκρινέω ; 0.3752913773059845	φιλόκοσμος ; 0.45340511202812195
0.03498057692460732	ἀντιλαμβάνομαι	ὑπολαμβάνω	ἐπιλαμβάνομαι	ψίξ	3	56	19	2	προσεξηγέομαι ; 0.4032779335975647	σισύμβρινος ; 0.42731595039367676	μέλδομαι ; 0.3739641308784485	κραιπαλάω ; 0.4096091389656067
0.19235247289569352	ἀτιμάζω	ὑβρίζω	ὕβρις	προχειροτονέω	40	11	65	1	εὔαρκτος ; 0.39224618673324585	ἀγνόημα ; 0.3959648311138153	ἀεικία ; 0.3852499723434448	κατατήκω ; 0.39289435744285583
0.06881899966264066	καθίστημι	ἐκβάλλω	ἀναλαμβάνω	ὑπεραίρομαι	236	181	110	3	πτύξις ; 0.4200534224510193	καινοποιέω ; 0.41434144973754883	Τιμοθέος ; 0.36683279275894165	λάζομαι ; 0.4292752146720886
-0.06522617409732306	ἐπουράνιος	στρατιά	πονηρία	ἀδήλως	24	36	78	1	καταντάω ; 0.4037264287471771	Πεπάρηθος ; 0.36607152223587036	συμφορά ; 0.39319854974746704	πυκτεύω ; 0.40048471093177795
0.07020231823508694	ἀφοράω	εὑρίσκω	διερωτάω	προσφωνέω	6	786	1	11	ποτιστήριον ; 0.45463433861732483	ἐρωτάω ; 0.393734335899353	Πέτρος ; 0.42641568183898926	ῥινοτόρος ; 0.4157558083534241
0.07363672531460641	ἦχος	σαλπίζω	αὐλός	πνεῦμα	23	81	13	760	πάμφυλος ; 0.4260954260826111	ὀτρύνω ; 0.45859983563423157	αὐλός ; 0.5720340609550476	ἔμπνευσις ; 0.3897939622402191
0.12064935318184505	περισσεύω	προηγέομαι	ἥσσων	κάμπτω	48	14	16	23	ἐμός ; 0.37550532817840576	πτυκτός ; 0.453740656375885	σφέλας ; 0.3780088722705841	ὀκλάζω ; 0.45296362042427063
0.024340505788995326	ἐκβάλλω	βλασφημία	ὑβρίζω	ἐπιστολή	181	25	11	86	καινοποιέω ; 0.41434144973754883	προστιμάω ; 0.4082562327384949	ἀγνόημα ; 0.3959648311138153	Σίλας ; 0.4085191786289215
-0.06586152766438014	μετακαλέομαι	κλῆσις	συγκαλέω	βραδύς	4	14	21	3	Ἑρμογένης ; 0.3974105715751648	Αμμανίτης ; 0.3788917064666748	συναγαπάω ; 0.40851104259490967	ἀνακοινόω ; 0.3793894350528717
-0.059652723393046	ἀγρυπνέω	βλέπω	σκοπέω	πονηρός	15	266	7	460	ἀνέγκλητος ; 0.3791939914226532	θύρα ; 0.416490763425827	Αχιτοφελ ; 0.39200425148010254	δυσπροσόρμιστος ; 0.3780333399772644
0.027549717889401082	ἐπουράνιος	ὕψιστος	οὐρανός	πανήγυρις	24	151	955	5	καταντάω ; 0.4037264287471771	ἔκδοτος ; 0.3728286623954773	πτερύγιον ; 0.45266395807266235	φορμός ; 0.42339059710502625
0.11919996307310748	οὗ	ὅς	ἐν	συναθροίζω	137	6352	17049	35	σκίπων ; 0.4100925922393799	εὐθύς1 ; 0.40552183985710144	ἀνά ; 0.39234763383865356	κοπόω ; 0.43006977438926697
-0.019673040263721187	μέλος	στόμαχος	πτέρνα	γαμέω	61	1	9	33	Κουρῆτες ; 0.4681280553340912	ταμιεύομαι ; 0.5178619027137756	ὀχεία ; 0.47127795219421387	τροφεύω ; 0.42316126823425293
0.06503960993288666	μάρτυς	καταμαρτυρέω	ἐπιμαρτυρέω	χρή	93	11	8	2	ὑπέρθεσις ; 0.4122161865234375	Συμεών ; 0.39194297790527344	Σηλυβρίη ; 0.37243300676345825	εὖ ; 0.43748366832733154
0.024574938786210365	ἐπαύριον	προσάββατον	ἔχω	ὅσιος	42	3	1209	86	ἰσοταχής ; 0.38427960872650146	τανταλόομαι ; 0.4211844801902771	ἕνεκα ; 0.36764195561408997	Εὐθύφρων ; 0.43846267461776733
0.12187976203259918	ἀγαπητός	ζῆλος	ἀγάπη	εἰμί	86	55	135	9289	εὐπειθέω ; 0.40606728196144104	ἐπιθήκη ; 0.3863520324230194	λύπη ; 0.39709940552711487	συντόμως ; 0.39161986112594604
-0.13629249143130845	νιπτήρ	κατασκηνόω	θησαυρός	ἀνακαινίζω	1	66	110	6	Βαλεκ ; 0.580193281173706	ἀδάματος ; 0.39059364795684814	εἰσφέρω ; 0.4416005313396454	πορφύρω ; 0.43918901681900024
-0.0243503135881441	ἀρχιποίμην	ἁλιεύω	σιτιστός	προσκολλάομαι	1	2	1	2	ἀμαράντινος ; 0.7209003567695618	ἀστράβη ; 0.41754987835884094	ἀκμής ; 0.5639381408691406	τοῦτο ; 0.44716110825538635
0.022295273747501065	ἀμάω	ποτίζω	δρέπανον	γίνομαι	6	82	20	667	Χάρης ; 0.4281919002532959	πίνω ; 0.5188226103782654	στιχάομαι ; 0.435874879360199	τέ ; 0.45086708664894104
