Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
0.00988076404285479	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	108	6	κατασχίζω ; 0.3090992569923401	μενοῦνγε ; 0.2955051064491272	ἐμβαδόν1 ; 0.277263343334198	ἀναγνωρίζω ; 0.2962815761566162
0.02061478103521025	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	13	17	22	13	ἁρπάζω ; 0.35280105471611023	κινύρομαι ; 0.32911989092826843	Μελανεύς ; 0.29387903213500977	μεσάζω ; 0.3561495542526245
-0.04826894415994015	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	84	16	3	82	ἐξαγγέλλω ; 0.3010821044445038	διάβημα ; 0.3302966356277466	Πρίσκιλλα ; 0.30436378717422485	ἐπίσκοπος ; 0.2935135066509247
-0.04453607778592522	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	760	γλεῦκος ; 0.9490803480148315	Αερμων ; 0.313004732131958	Δόλοψ ; 0.30518826842308044	Ἑνώχ ; 0.2670828104019165
0.01463527317026464	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	346	1	ἐναλλαγή ; 0.3543660044670105	ὀπισθοφανῶς ; 0.32169365882873535	ἐπισιτισμός ; 0.2984597384929657	θρίζω ; 0.30598902702331543
-0.01862218609284433	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	566	118	69	19	γιγνώσκω ; 0.4358115792274475	ψύλλος ; 0.2805607318878174	ἡμέτερος ; 0.3007343113422394	ἐκπεταννύω ; 0.3035085201263428
0.05271526605113802	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	ὀπτάνομαι ; 0.36277663707733154	παρορμητικός ; 0.30641406774520874	συγχειρίζω ; 0.307756245136261	θειώδης ; 0.34577009081840515
-0.05801394345365207	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	84	μεταδιαιτέω ; 0.3203330636024475	Εροκ ; 0.44743385910987854	ζυγόν ; 0.32135140895843506	πένης ; 0.29148632287979126
-0.09388765503289409	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8198	διαυγής ; 0.5944983959197998	Βαιτασμων ; 0.3189398944377899	βελόνη ; 0.6162184476852417	λῃστήρ ; 0.28741490840911865
0.09503544667998634	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	ἀκμήν ; 0.4619223475456238	Αἱμίλιος ; 0.3073234558105469	πορφύρεος ; 0.37958699464797974	φρικασμός ; 0.4281669855117798
0.012647036201963224	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	μηρύομαι ; 0.36499911546707153	ἅλας ; 0.3017054796218872	συγκωμάζω ; 0.3388129472732544	ἀπαράβατος ; 0.39495760202407837
0.07447018712708262	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2200	Σαφι ; 0.30515962839126587	Ἐφραίμ ; 0.3077199459075928	πανήγυρις ; 0.3376937508583069	φοινίκη ; 0.2672882676124573
-0.009186821702716008	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4791	85	1376	4	κατάνυξις ; 0.2825140953063965	ἀφαίρεμα ; 0.3743830621242523	εἴπερ ; 0.28514817357063293	ἐνταφιασμός ; 0.35854074358940125
-0.02803043908084807	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	37	217	1	1710	ἀθέμιστος ; 0.2967870235443115	θεωρίς ; 0.2911865711212158	λυσιτελεῖ ; 0.8008928894996643	ἰῶτα ; 0.32246387004852295
0.059102577081838636	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	ἰσχυρῶς ; 0.284508615732193	φοβέομαι ; 0.3096373677253723	θυμώδης ; 0.3977032005786896	στροφωτός ; 0.301652193069458
-0.08630769606181435	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	δοριάλωτος ; 0.29647040367126465	δωρεά ; 0.2893812656402588	ἐνάρχομαι ; 0.3920970559120178	Ιραμεηλ ; 0.2906690239906311
0.11667503007731683	μαστιγόω	δίκη	βασανίζω	ἀναξίως	42	42	41	2	Φερεκύδης ; 0.2922610640525818	βροντάω ; 0.2891969084739685	καταπάλτης ; 0.3377484083175659	κατευθικτέω ; 0.5011478662490845
0.0034080990610727002	αὐλητής	σάλπιγξ	αὐλός	δέ	2	109	13	7672	σαλπιστής ; 0.4205629229545593	σαλπίζω ; 0.3324860632419586	συγκαταφέρω ; 0.33756333589553833	ἐπαύριον ; 0.29318779706954956
