Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
0.2311838297867489	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	108	6	καταψηφίζομαι ; 0.5410661101341248	κύκλιος ; 0.5318495035171509	προσάπτω ; 0.5683600902557373	στρατόω ; 0.5641818046569824
0.08015241865472672	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	13	17	22	13	ἄγριος ; 0.5618417263031006	πείθαρχος ; 0.5345027446746826	περίπτερος ; 0.5598940253257751	καίτοι ; 0.5530877709388733
-0.1114244561263299	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	84	16	3	82	ἔκνομος ; 0.5463011860847473	Προθόων ; 0.5476958155632019	δροσίζω ; 0.6274576783180237	ἀποκείρω ; 0.5673570036888123
-0.008001576354041695	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	760	γλεῦκος ; 0.7070775628089905	ἐγκρατης ; 0.5213081240653992	στυγνός ; 0.5433475971221924	μένος ; 0.5581750869750977
0.026009926798758132	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	346	1	κυλινδέω ; 0.5133737921714783	ἐμπετάννυμι ; 0.5584493279457092	εἰσάγω ; 0.5968841314315796	Σιλωάμ ; 0.5354220867156982
-0.17088352965348974	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	566	118	69	19	ἐπιγινώσκω ; 0.6288979649543762	καταρρακόω ; 0.6196003556251526	συμμολύνομαι ; 0.5897875428199768	δοξόω ; 0.5609825849533081
-0.07534752838080239	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	ἔφυδρος ; 0.5845754742622375	φιλόω ; 0.5517728924751282	ὑπερβολή ; 0.5083617568016052	οἰκειόω ; 0.5628674626350403
0.058998390003554335	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	84	Καμπανοί ; 0.5685586929321289	ἀλογιστία ; 0.567441463470459	αἱρετέος ; 0.5565249919891357	ἀποστυγέω ; 0.5138148665428162
0.2221408261250754	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8198	βασιλίσκος ; 0.5582586526870728	ἐνέρτερος ; 0.5107285380363464	ῥαφίς ; 0.6000351905822754	εἰς ; 0.7142941951751709
-0.03175155213634473	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	μαστικτήρ ; 0.5812638401985168	Δωρ ; 0.6256434321403503	διανίστημι ; 0.5604036450386047	ἐπιχορηγία ; 0.5009154081344604
0.04825017093249667	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	τελείως ; 0.5401400327682495	ἐξαρκής ; 0.5557647943496704	γαμβρεύω ; 0.5426826477050781	γαμέω ; 0.5709618330001831
0.038691716840900614	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2200	διαβοάω ; 0.5622845888137817	πεντεκαιδέκατο ; 0.607520341873169	ἐπενγελάω ; 0.6580998301506042	ἔθνος ; 0.5791417360305786
-0.10659670006404837	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4791	85	1376	4	ἐκ ; 0.7350488901138306	ἀπορούω ; 0.5600718259811401	δέκα ; 0.5646768808364868	δημοτελής ; 0.5171607136726379
-0.01460408285804693	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	37	217	1	1710	κράτος ; 0.5342679619789124	Θωα ; 0.5025514364242554	χλιδανός ; 0.6011664271354675	Λεῦκος ; 0.6070048213005066
0.10297228030944611	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	παρατάσσω ; 0.5677302479743958	ῥοΐσκος ; 0.5794067978858948	περιφρονέω ; 0.5358380079269409	νεότροφος ; 0.5822803378105164
-0.041243877892011394	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	Αἰγίπλαγκτος ; 0.5084542036056519	ὀμίσω ; 0.5037640333175659	θερισμός ; 0.5277242064476013	ἀνάχυσις ; 0.4980888068675995
