Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
-0.0416933761474772	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	108	6	ἐπιστατέω ; 0.5429952144622803	Βακχεία ; 0.5229809880256653	εἰμί ; 0.5405310988426208	μήτρα ; 0.5681337118148804
0.006098986370140835	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	13	17	22	13	κεπφόομαι ; 0.569537878036499	συναυξάνομαι ; 0.5682397484779358	φρονηματίζομαι ; 0.5962249636650085	εἰλαπιναστής ; 0.5926580429077148
-0.0015483577056181197	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	84	16	3	82	συγκλείω ; 0.5831122994422913	πείθαρχος ; 0.60152667760849	Βουκολίδης ; 0.5135757327079773	ἀκούω ; 0.6155234575271606
-0.1594695515686383	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	760	γλεῦκος ; 0.9160990715026855	μεσουράνημα ; 0.5066665410995483	Σαναβάσσαρος ; 0.5339220762252808	μείζων ; 0.5933230519294739
0.014738646942511702	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	346	1	ξυνήθης ; 0.5934173464775085	χηρόω ; 0.5427131056785583	εἰσέρχομαι ; 0.5772472620010376	ἀολλής ; 0.5294655561447144
-0.05436367476539239	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	566	118	69	19	γιγνώσκω ; 0.6570936441421509	τετράστιχος ; 0.5716071128845215	ἐκλεκτός ; 0.5200815796852112	ἀναζητέω ; 0.5812689661979675
-0.04130113801685786	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	ἐκτριβή ; 0.5490604043006897	ἰκτίν ; 0.5966539978981018	προσεκτέος ; 0.5427554249763489	χρῶμα ; 0.5495522022247314
0.010798523811520966	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	84	Βακχεύς ; 0.5703420639038086	φυλή ; 0.5327251553535461	Ιαβιν ; 0.5654395818710327	ἀπροσδόκητος ; 0.5454707145690918
0.13413141785248484	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8198	κορκορυγή ; 0.585668683052063	Δόλων ; 0.5272037982940674	ἄωρος1 ; 0.5786369442939758	εἰς ; 0.7273743748664856
0.046698516322055905	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	τεκνοποιέω ; 0.6120843291282654	ἄνεμος ; 0.5863255262374878	ἡλιόμορφος ; 0.568960964679718	προσμίγνυμι ; 0.5993877053260803
-0.019754955295877785	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	Ἰσραήλίτης ; 0.5249816179275513	ἔργον ; 0.5342663526535034	πάροδος ; 0.5441715717315674	περιχαρακόω ; 0.5365296602249146
0.0846322347874382	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2200	οὐρεύς ; 0.5243769288063049	εὐαγής ; 0.5302408933639526	φιλόστοργος ; 0.5499454140663147	δημοσίᾳ ; 0.5039163827896118
-0.12803186613738005	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4791	85	1376	4	ἐκ ; 0.7961388826370239	ἀφαίρεμα ; 0.5583860278129578	πρῶτος ; 0.5679381489753723	ὡς ; 0.5719395279884338
0.02837257946524452	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	37	217	1	1710	προαιρέω ; 0.5860027074813843	παρουσία ; 0.5322824716567993	ἀκριβέστερον ; 0.5820932984352112	καταφθορά ; 0.5471287369728088
0.18668605619274103	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	παρατάσσω ; 0.6019309163093567	πρίν ; 0.6005942821502686	πόντιος ; 0.5842521786689758	Καριαθιαριν ; 0.6096835136413574
-0.07216834681785772	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	χωμαριμ ; 0.6072086095809937	ἐφάπτω ; 0.5710498690605164	προσοχή ; 0.589063823223114	ταπεινός ; 0.5154157876968384
-0.07488207037118105	μαστιγόω	δίκη	βασανίζω	ἀναξίως	42	42	41	2	πρόληψις ; 0.539335310459137	μειρακύλλιον ; 0.5635439157485962	Κααθίτης ; 0.5421125292778015	ἀπείργω ; 0.5340103507041931
0.1740429204189245	αὐλητής	σάλπιγξ	αὐλός	δέ	2	109	13	7672	Βασωδια ; 0.5383639931678772	ἐπιτελέω ; 0.5157684087753296	ἑδνωτής ; 0.6110402941703796	γάρ ; 0.5511897802352905
-0.011017042234427676	υἱός	νυμφών	συμπόσιον	σάρξ	5575	7	12	362	ἐξαφύω ; 0.5369992256164551	σιγή ; 0.6384035348892212	ῥῶ ; 0.632017195224762	καταδέρκομαι ; 0.5598454475402832
0.15369489817326998	καυχάομαι	καύχησις	καύχημα	ὕαλος	77	21	35	3	Ερεω ; 0.554912805557251	ὡσεὶ ; 0.5751537084579468	Σαπφώ ; 0.5854406356811523	κορκορυγή ; 0.585668683052063
-0.017411183752337855	ἀντιλαμβάνομαι	ὑπολαμβάνω	ἐπιλαμβάνομαι	ψίξ	3	56	19	2	ἀρτιεπής ; 0.5696815848350525	ἀφησυχάζω ; 0.5156133770942688	ἀναζητέω ; 0.5812689661979675	ἐξαποδύνω ; 0.5450977087020874
-0.07183150171049435	ἀτιμάζω	ὑβρίζω	ὕβρις	προχειροτονέω	40	11	65	1	πολύορκος ; 0.5824411511421204	Φαραν ; 0.5326337218284607	συγκεφαλαίωσις ; 0.5432313084602356	καρανιστήρ ; 0.5286092162132263
-0.02527816883071904	καθίστημι	ἐκβάλλω	ἀναλαμβάνω	ὑπεραίρομαι	236	181	110	3	οἴμωγμα ; 0.5804023146629333	κατάπτωμα ; 0.5729638934135437	πλησίστιος ; 0.6007736325263977	πλανοστιβής ; 0.5213538408279419
0.07070925978469289	ἐπουράνιος	στρατιά	πονηρία	ἀδήλως	24	36	78	1	Μεριμωθ ; 0.4973556399345398	δυναστεία ; 0.6606480479240417	μουσικεύομαι ; 0.5148388743400574	εὐπερίστατος ; 0.5488993525505066
0.07156999214587573	ἀφοράω	εὑρίσκω	διερωτάω	προσφωνέω	6	786	1	11	σύναυλος ; 0.6000812649726868	διαφέρω ; 0.5998445153236389	ἐν ; 0.5660728812217712	ἵππων ; 0.6280727982521057
-0.09192671870896563	ἦχος	σαλπίζω	αὐλός	πνεῦμα	23	81	13	760	νυνί ; 0.5181389451026917	γόνυ ; 0.549996554851532	ἑδνωτής ; 0.6110402941703796	μείζων ; 0.5933230519294739
0.14866856299097625	περισσεύω	προηγέομαι	ἥσσων	κάμπτω	48	14	16	23	ἐντιναγμός ; 0.6042416095733643	Μηδικός ; 0.5617730617523193	εὐφιλής ; 0.5911499261856079	μεγαλωσύνη ; 0.5750933885574341
-0.006570861218462953	ἐκβάλλω	βλασφημία	ὑβρίζω	ἐπιστολή	181	25	11	86	κατάπτωμα ; 0.5729638934135437	ἐπιφυτεύω ; 0.5408270359039307	Φαραν ; 0.5326337218284607	διακωλύω ; 0.5532222390174866
0.10048522670505255	μετακαλέομαι	κλῆσις	συγκαλέω	βραδύς	4	14	21	3	Φιλύλλιος ; 0.5403513312339783	παρακμάζω ; 0.5062090158462524	τρίβολος ; 0.5409497618675232	ῥυπαρία ; 0.5647343397140503
0.09659079682285271	ἀγρυπνέω	βλέπω	σκοπέω	πονηρός	15	266	7	460	θεσμός ; 0.5743705034255981	Κρειοντιάδης ; 0.5585677623748779	εἰσακούω ; 0.5397308468818665	περί-κατασφάζω ; 0.5660014152526855
0.08031170455934211	ἐπουράνιος	ὕψιστος	οὐρανός	πανήγυρις	24	151	955	5	Μεριμωθ ; 0.4973556399345398	ἁμαρτωλός ; 0.5090768933296204	γυμναστικός ; 0.5505512952804565	εἰκοσάκις ; 0.6126431822776794
0.09993694497366828	οὗ	ὅς	ἐν	συναθροίζω	137	6352	17049	35	Ευαῖος ; 0.5982163548469543	ὅτε ; 0.5932738184928894	εἰς ; 0.6812418699264526	Αχραθαῖος ; 0.543438196182251
0.1657728739818784	μέλος	στόμαχος	πτέρνα	γαμέω	61	1	9	33	σανίδωμα ; 0.5323386788368225	Ξένιος ; 0.560907244682312	καρτερέω ; 0.5369765162467957	δάιος ; 0.5700482130050659
-0.10473568529918392	μάρτυς	καταμαρτυρέω	ἐπιμαρτυρέω	χρή	93	11	8	2	ἡλιαία ; 0.5820698142051697	συσσιτήσις ; 0.5492146611213684	εὐγενῶς ; 0.575352132320404	λάμψις ; 0.559451162815094
-0.006206816938447102	ἐπαύριον	προσάββατον	ἔχω	ὅσιος	42	3	1209	86	καταγραφή ; 0.527675986289978	κορέννυμι ; 0.6150110960006714	ἔχω ; 0.5974894762039185	ασαραμελ ; 0.5476641058921814
0.17546201130277272	ἀγαπητός	ζῆλος	ἀγάπη	εἰμί	86	55	135	9289	διομολογέω ; 0.5353727340698242	μέσος ; 0.5644047260284424	ἀρτίχριστος ; 0.5773174166679382	γίγνομαι ; 0.598678469657898
-0.18403964898524955	νιπτήρ	κατασκηνόω	θησαυρός	ἀνακαινίζω	1	66	110	6	λέντιον ; 0.7889158725738525	ἀλλαγή ; 0.5243249535560608	ἄδηλος ; 0.6156501770019531	καταμηνύω ; 0.5303844213485718
