Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
0.059457067168700556	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	107	6	κατάβρωμα ; 0.29891324043273926	προσορέω ; 0.30461931228637695	τυγχάνω ; 0.29858317971229553	παλιγγενεσία ; 0.27339693903923035
0.0216702135788151	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	12	17	22	13	βιαίως ; 0.28089386224746704	ἀνδάνω ; 0.3383670449256897	νεάζω ; 0.3146936893463135	πυργώδης ; 0.3005620837211609
-0.009351178024813556	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	82	16	3	82	ἐμφυσάω ; 0.35138094425201416	κοῦφος ; 0.31669682264328003	σκάλλω ; 0.26066017150878906	εἰσακούω ; 0.30801138281822205
0.010398395941094707	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	754	γλεῦκος ; 0.9315485954284668	διαχλευάζω ; 0.2722393870353699	στρατός ; 0.30871516466140747	προσαναλαμβάνω ; 0.28447893261909485
0.011359930900587234	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	344	1	κραιπάλη ; 0.3100113868713379	ὀττεύομαι ; 0.3037002980709076	εἰσάγω ; 0.4033629298210144	Σκλυλην- ; 0.28752219676971436
-0.022548123136260978	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	560	117	69	19	εἰμί ; 0.4207996726036072	Κασιμ ; 0.31557780504226685	πειθὴνιος ; 0.2739821970462799	ἵστημι ; 0.308357298374176
0.06436309495817336	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	ἐλλόγιμος ; 0.2862410247325897	παρορμητικός ; 0.34771865606307983	περιπατέω ; 0.29841285943984985	πορφύρα ; 0.29353025555610657
0.010056776328090988	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	83	εὐδαιμονία ; 0.272031307220459	Κελεζ ; 0.3640483021736145	πτωχεύω ; 0.2896391451358795	ἀνάλωτος ; 0.29464221000671387
0.2047776993365037	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8144	ἐνδώμησις ; 0.41547060012817383	ψάμμος ; 0.3225579261779785	περί-σάττω ; 0.5575516819953918	ἐν ; 0.7023866176605225
0.07785655967354987	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	κοινόω ; 0.3908483386039734	θυμαλγής ; 0.3289628326892853	δῶμα ; 0.28784123063087463	ἁρμοστός ; 0.33010566234588623
-0.031793014142452475	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	κολοιός ; 0.31540629267692566	ἐξωνέομαι ; 0.30873411893844604	ἁλιόω ; 0.28226637840270996	εὐθυπορέω ; 0.31957700848579407
0.05781779191624259	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2187	Καμπυλίων ; 0.3210115432739258	Σεχενια ; 0.3112185001373291	εὐφεγγής ; 0.3199601173400879	συναγωγή ; 0.33089679479599
-0.1365819039604507	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4765	85	1366	4	ἐκ ; 0.7110133171081543	ἀφαίρεμα ; 0.3852413296699524	οὗτος ; 0.3070755898952484	ἀρχιοινοχόος ; 0.35423117876052856
-0.05956134531946805	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	35	214	1	1705	γαίω ; 0.34081345796585083	ἀφορμάω ; 0.2664151191711426	λυσιτελεῖ ; 0.6848458647727966	κύκλωμα ; 0.3167082667350769
0.0649603416267577	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	κοσμοκράτωρ ; 0.27271848917007446	ἐπιφαίνω ; 0.26430743932724	μάχη ; 0.3459274470806122	Ζακχουρ ; 0.31977081298828125
-0.07562571974130256	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	εὐθυμάχος ; 0.29459813237190247	ὀρχηστρικός ; 0.3642931878566742	διπλόος ; 0.3020845353603363	δυσβάστακτος ; 0.2816272974014282
0.09526819872987385	μαστιγόω	δίκη	βασανίζω	ἀναξίως	42	42	41	2	ἀγέραστος ; 0.29639557003974915	ἀοίδιμος ; 0.28813672065734863	ταλακάρδιος ; 0.3379528522491455	κατευθικτέω ; 0.38982486724853516
