Score	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3
0.06746323246814673	ζητέω	ἀποτάσσομαι	κτάομαι	ἅρπαξ	436	6	107	6	οἶδα ; 0.5758944153785706	Κίος ; 0.5578345656394958	εἰμί ; 0.6210814118385315	σαπρός ; 0.5541552901268005
0.22543643426824467	ὠρύομαι	θόρυβος	ἠχέω	ἐπιταγή	12	17	22	13	ἐμπλατύνω ; 0.588956356048584	Σακάδης ; 0.5073724389076233	ὅρμημα ; 0.5358138084411621	Ἀρετή ; 0.5576931834220886
-0.06089201589246451	κατάγω	εὐθύνω	ἐκπλέω	ὑπακούω	82	16	3	82	διασπασμός ; 0.5379037261009216	διαστρέφω ; 0.6240344643592834	συμπληρόω ; 0.5443735718727112	εἰσακούω ; 0.5791555643081665
0.009264072324906225	διαχλευάζω	ἐκμυκτηρίζω	ἐμπαίζω	πνεῦμα	1	6	42	754	γλεῦκος ; 0.6832537055015564	συμπαραγίνομαι ; 0.545932412147522	βάπβαρος ; 0.5656945705413818	νόσος ; 0.5163630843162537
-0.011230993073156836	μοιχεία	ὀπίσω	ἀπέρχομαι	φάσις	6	413	344	1	λίθαξ ; 0.5585872530937195	συνάντησις ; 0.5440859198570251	εἰσέρχομαι ; 0.6871742010116577	Παῦλος ; 0.5069862008094788
-0.10457880721795443	οἶδα	ἐπιβλέπω	τιμάω	ἐπιλαμβάνομαι	560	117	69	19	γινώσκω ; 0.7334029674530029	ματάζω ; 0.5080258250236511	ἀξιόω ; 0.6005375385284424	ἀργός ; 0.53715980052948
0.026993043594948363	τεκμήριον	δεῖγμα	ἀποκάλυψις	θώραξ	4	1	21	21	πεποίθησις ; 0.60776287317276	βιαίως ; 0.5387868881225586	εὐαγγέλιον ; 0.5552594065666199	ναχαλ ; 0.5725321769714355
0.16499062206986875	πολιτεία	δῆμος	ζηλωτής	πλούσιος	10	224	13	83	διετία ; 0.5696730017662048	φυλή ; 0.6271618604660034	ἐπίστιος ; 0.6037473082542419	πτωχός ; 0.6131312251091003
0.24125300568112445	ὕαλος	ὑάλινος	τρῆμα	ἐπί	3	3	1	8144	Ἀθήνη ; 0.597267746925354	ἀνεγείρω ; 0.5637194514274597	ῥαφίς ; 0.6326678991317749	ἐν ; 0.7655901908874512
0.11977250589130589	ἀφεδρών	ὑπολήνιον	λιθόστρωτος	ἀγωνία	2	5	4	4	κοινόω ; 0.5694277882575989	Ασχα ; 0.5491293668746948	θαρσέω ; 0.5488703846931458	κατατέμνω ; 0.5538537502288818
-0.05268354180795465	εὔχρηστος	ἄκαρπος	μάταιος	ἔγγυος	5	10	81	4	προνομή ; 0.6051113605499268	ἰδιώτης ; 0.5330701470375061	ψευδής ; 0.5905166864395142	σάλος ; 0.5850769877433777
0.23116738084550714	ἑορτή	πάσχα	νεομηνία	λαός	149	29	7	2187	ἑορτάζω ; 0.5643962025642395	δεκαπέντε ; 0.5855787396430969	ὁλοκαρπόομαι ; 0.6544747948646545	ἔθνος ; 0.5796106457710266
-0.10394809651383102	ἀπό	ἀπαρχή	εἷς	ἐνταφιάζω	4765	85	1366	4	ἐκ ; 0.7557907700538635	ἀφαίρεμα ; 0.7151935696601868	δύο ; 0.7107685208320618	ἧλος ; 0.5825139284133911
0.046834020997848	ἀδύνατος	δυνατός	ἀνένδεκτος	ἕως	35	214	1	1705	Ζεύς ; 0.6024650931358337	Ιαδιηλ ; 0.5598148703575134	σύνιημι ; 0.5589606761932373	μέχρι ; 0.5995411276817322
0.11032417214257362	πολεμέω	ἀγών	μάχη	στηρίζω	234	22	37	68	παρατάσσω ; 0.6803538203239441	ἀπολέπω ; 0.5716060996055603	δοκάζω ; 0.5480586886405945	πανδημία ; 0.5854461789131165
-0.09841175389450546	ὀψώνιον	ἀντί	εἰκῇ	ἀθετέω	7	412	7	80	τήρησις ; 0.5601969957351685	ὑπέρ ; 0.5250186324119568	ἑκών ; 0.5404785871505737	ἀδίκως ; 0.5208845734596252
0.00818804742711754	μαστιγόω	δίκη	βασανίζω	ἀναξίως	42	42	41	2	ἀμφιδινέομαι ; 0.5703992247581482	ὀλιγώρησις ; 0.5717152953147888	παθοκρατέομαι ; 0.5742505788803101	λιθοβολέω ; 0.6179033517837524
0.1791181459200477	αὐλητής	σάλπιγξ	αὐλός	δέ	2	109	13	7570	πεζῇ ; 0.581165075302124	σαλπίζω ; 0.6720260381698608	ἐπιτευκτικός ; 0.5614845752716064	γάρ ; 0.8161709308624268
-0.0928828718229815	υἱός	νυμφών	συμπόσιον	σάρξ	5566	7	12	360	παῖς ; 0.5078040361404419	σικερα ; 0.5221989750862122	κορέω ; 0.5577356219291687	ἀπέκδυσις ; 0.5375282764434814
0.3082685444615478	καυχάομαι	καύχησις	καύχημα	ὕαλος	76	21	35	3	σοφίζω ; 0.6329489946365356	κατηγορία ; 0.5786310434341431	λαγχάνω ; 0.5623488426208496	Ἀθήνη ; 0.597267746925354
0.10830203958583773	ἀντιλαμβάνομαι	ὑπολαμβάνω	ἐπιλαμβάνομαι	ψίξ	3	56	19	2	συζάω ; 0.527718186378479	ἀκάρπωτος ; 0.552018940448761	ἀργός ; 0.53715980052948	ἄκρον ; 0.5982559323310852
0.3011374697341578	ἀτιμάζω	ὑβρίζω	ὕβρις	προχειροτονέω	39	11	65	1	ἄτιμος ; 0.5371546149253845	ἀνόητος ; 0.5572664141654968	Ταυρίσκος ; 0.5446266531944275	ὑπερέχω ; 0.556815505027771
0.08945902469195	καθίστημι	ἐκβάλλω	ἀναλαμβάνω	ὑπεραίρομαι	233	180	110	3	Ρουβηνι ; 0.5669310688972473	κενολογέω ; 0.5509109497070312	ἀπαμάω ; 0.5658412575721741	ἀφικνέομαι ; 0.5943385362625122
-0.013324170612102115	ἐπουράνιος	στρατιά	πονηρία	ἀδήλως	24	36	78	1	προορίζω ; 0.5437050461769104	Αριηλ ; 0.5679699778556824	ἀποχώρησις ; 0.554823637008667	σαθρός ; 0.5668056011199951
-0.038298142430391924	ἀφοράω	εὑρίσκω	διερωτάω	προσφωνέω	6	780	1	11	στενόω ; 0.5434933304786682	κτάομαι ; 0.6042853593826294	ἐκλογιστής ; 0.5343942642211914	ποιέω ; 0.5380998849868774
-0.05434201487871987	ἦχος	σαλπίζω	αὐλός	πνεῦμα	23	81	13	754	συμπεριπατέω ; 0.5206420421600342	σάλπιγξ ; 0.6720259189605713	ἐπιτευκτικός ; 0.5614845752716064	νόσος ; 0.5163630843162537
0.2112004168928776	περισσεύω	προηγέομαι	ἥσσων	κάμπτω	48	14	15	23	ἀγάπη ; 0.684998631477356	Πρόνοος ; 0.534136176109314	ἰμάτιον ; 0.5774022340774536	ἐξικνέομαι ; 0.5493214130401611
0.1606360899815718	ἐκβάλλω	βλασφημία	ὑβρίζω	ἐπιστολή	180	25	11	85	κενολογέω ; 0.5509109497070312	σύμφωνον ; 0.6028105616569519	ἀνόητος ; 0.5572664141654968	Λεύκιος ; 0.5851918458938599
