Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
-0.05570836228585396	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	ῥᾳδιούργημα	1	23	160	117	1	20	41	λοιβαῖος ; 0.5369788408279419	περαίνω ; 0.6074812412261963	ἀντιδιατίθεμαι ; 0.5691669583320618	Θάλλουσα ; 0.515100359916687	συναπάγω ; 0.5687624216079712	ἀναπνέω ; 0.5020568370819092
0.15158794702579143	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	αββα	1	1	13	8	2	1	3	φωσφόρος ; 0.8881776332855225	ἐξέχω ; 0.5505375862121582	ἀνεγείρω ; 0.5461724400520325	λεμά ; 0.5916496515274048	θά ; 0.9385907649993896	Βαρνη ; 0.5766123533248901
0.08133339930995509	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	προθεσμία	1	7	6	3	3	2	1	ἀλλαχῆ ; 0.5538681745529175	δασέως ; 0.5318305492401123	αὐλίσκος ; 0.6279458999633789	βαλλήν ; 0.5327208638191223	ἐξοικοδομέω ; 0.524980902671814	θέσις ; 0.5560412406921387
0.06162894624960752	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	13	1	27	ὄνος ; 0.5535933971405029	ἀπαρεγχείρητος ; 0.5479923486709595	Μασεκ ; 0.5417190790176392	ἐξέχω ; 0.5505375862121582	φωσφόρος ; 0.8881776332855225	πτόη ; 0.5612289905548096
0.05147998691165917	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	πόμα	1	35	2	1	2	2	7	Γαβριηλ ; 0.544263482093811	Γναθαίνιον ; 0.5385733842849731	ἁγιότης ; 0.5669914484024048	ἀλκύων ; 0.5226309299468994	Ἁρέτας ; 0.5299858450889587	ἐπίπλοος ; 0.534843921661377
0.02203485543795819	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	ἐκλαλέω	1	5	40	17	9	2	4	βάδος ; 0.5288625955581665	εἰσελαύνω ; 0.5120040774345398	πώποτε ; 0.527162492275238	Κρής ; 0.5065140128135681	ἡττάομαι ; 0.5263656973838806	ἀλλαχοῦ ; 0.5655689239501953
0.021693268177648883	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	Αμμαους ; 0.5689873099327087	Πικεντίνη ; 0.49535226821899414	σχισμάς ; 0.5746554136276245	Φύλας ; 0.5011225342750549	δρόσος ; 0.6015545129776001	λεωπετρία ; 0.6552795171737671
0.19859742855486584	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀγγεῖον	1	6	2	2	1	25	25	Ορνια ; 0.5366092920303345	ἁμαρτία ; 0.561531662940979	Κύθηρα ; 0.5672912001609802	χαλκίον ; 0.639595091342926	ὥδωρ ; 0.6016188859939575	Αωδ ; 0.534328818321228
-0.11940506019601865	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	137	7	59	πρῷρα ; 0.6637800335884094	ἀποτροπιάζω ; 0.5747104287147522	ἁδρός ; 0.5924171209335327	εὖ ; 0.5555368661880493	πρόχυσις ; 0.6114625930786133	Βισάλτης ; 0.547139585018158
-0.08948600494039172	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	221	1	29	Ἀχαιικός ; 0.6505275964736938	παροξύνομαι ; 0.5303428173065186	ἐξάγω ; 0.7285270690917969	ἐξαίρω ; 0.6188951730728149	πρόσχυσις ; 0.7157535552978516	ἐκπορθέω ; 0.5958705544471741
-0.2078288188373396	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	κυριακός	0	2	3	1	18	61	4	περιπατέω ; 0.6236166954040527	Βαρνη ; 0.5766123533248901	βρόμιος ; 0.5758457779884338	σεμνόμαντις ; 0.5450645089149475	εὔκρυπτος ; 0.5150200724601746	γένημα ; 0.5321260094642639
