Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
-0.01576227871264413	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	παράπτωμα	1	23	160	117	1	20	41	κρεμάω ; 0.28954267501831055	ὑπεκσῴζω ; 0.30020028352737427	ἐπιρρωγολογέω ; 0.33564668893814087	Γαλλίων ; 0.3699982762336731	Διονύσια ; 0.29760780930519104	ἤκιστος ; 0.3041943311691284
0.12209316905073439	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	λάμπω	0	1	12	8	2	1	3	φωσφόρος ; 0.9335518479347229	ἀνατέλλω ; 0.3141186237335205	ἐξαναιρέω ; 0.30099159479141235	λεμά ; 0.6674578189849854	θά ; 0.9463255405426025	σχισμάς ; 0.3193175494670868
0.01978683753980548	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	προθεσμία	1	7	6	3	3	2	1	πτηνόν ; 0.32330694794654846	ἀμορίτη ; 0.3758673667907715	ἱκτήρ ; 0.30968084931373596	συμφυγάς ; 0.33051514625549316	ἐξέργω ; 0.3747025728225708	ἁλίζω ; 0.29974454641342163
0.06976514927570895	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	12	1	26	ὄνος ; 0.3309178352355957	ἀσαφής ; 0.3218086063861847	σύναγμα ; 0.28769901394844055	ἀνατέλλω ; 0.3141186237335205	φωσφόρος ; 0.9335518479347229	ἐπιφημί ; 0.40088126063346863
0.05956200157817296	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	τρόμος	0	35	2	1	2	2	7	προίωξις ; 0.3044537305831909	λιβανόω ; 0.33530932664871216	ζαής ; 0.29840773344039917	Ῥούθ ; 0.3173680305480957	Αἰνών ; 0.3430960774421692	φλεγμονή ; 0.3198999762535095
0.009884002590050178	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	ἐκλαλέω	1	5	40	17	9	2	4	χερρόνησος ; 0.27284038066864014	ψαρός ; 0.27792537212371826	μάρμαρος ; 0.2961960434913635	ἀκρόασις ; 0.2678855061531067	παραθέω ; 0.30176234245300293	Ἀσταρτεῖον ; 0.2987530827522278
-0.018615802046550556	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	ἔνιοι ; 0.2815527021884918	ἀρχιερατεύω ; 0.33146005868911743	Ἀδάμας ; 0.28284114599227905	τριακονταμναῖος ; 0.32992637157440186	Ἰαπετονίδης ; 0.29414987564086914	ἀπό-προλείπω ; 0.2724781930446625
0.02018371304217889	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ὑδρία	1	6	2	2	1	25	25	μελίκρητον ; 0.2896624207496643	μετασκευάζω ; 0.2854475975036621	κυδιάνειρα ; 0.3502671718597412	χαλκίον ; 0.518202543258667	σκηνή ; 0.2924073040485382	κρόκη ; 0.2876242995262146
-0.02017229440858545	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	135	7	58	θεεβουλαθωθ ; 0.3054788112640381	δέμα ; 0.2764686942100525	σφάλλω ; 0.29313045740127563	ἔργον ; 0.28889575600624084	Ἀντιοχίς ; 0.322263240814209	συντελέω ; 0.28646957874298096
0.1052350715925591	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	218	1	29	Καρία ; 0.330345094203949	ἐκθεάομαι ; 0.31632354855537415	ἐξάγω ; 0.4404630959033966	ἐξαίρω ; 0.4181760549545288	πρόσχυσις ; 0.8257778882980347	διαρκής ; 0.3189445734024048
-0.09987693022294958	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	κυριακός	0	2	3	1	18	61	4	θηριόν ; 0.3094865679740906	σχισμάς ; 0.3193175494670868	φρυάζω ; 0.3080979585647583	καταδαμάω ; 0.30330389738082886	ἐκλατομέω ; 0.2846125364303589	ἀέριος ; 0.306683748960495
0.012369505675330794	καιρός	εὔκαιρος	εὐκαιρία	κυριότης	κυριεύω	ἡγεμονεύω	κυριεύω	1	569	7	7	4	71	2	ἡμέρα ; 0.47244417667388916	Κιλικία ; 0.29314470291137695	κατάξιος ; 0.28631603717803955	σωμασκέω ; 0.32284319400787354	ἐν-ἐναντιόομαι ; 0.31474044919013977	μιμνάζω ; 0.3189212381839752
-0.07488908854300486	συμπολίτης	συμφυλέτης	λαός	ἀποστολή	εὐαγγελιστής	Μεσσίας	λαός	0	1	1	2187	15	3	2	διακρούω ; 0.34405383467674255	Ἱκέτας ; 0.35456910729408264	Ἰσραήλ ; 0.48863041400909424	θυλάκιον ; 0.2790062427520752	ἔκδοσις ; 0.3420359790325165	καταστρατηγέω ; 0.29773345589637756
-0.030381592508151478	πόνος	πάσχω	συνωδίνω	ἀπόκρυφος	βάθος	κρύπτη	συνωδίνω	0	96	59	1	28	31	1	ἀμέλει ; 0.28607869148254395	ἔειμι ; 0.3027852177619934	συστενάζω ; 0.9359384775161743	ἔντοσθε ; 0.26584380865097046	προφαίνω ; 0.3089062571525574	μόδιος ; 0.3837258815765381
-0.080595884190719	συναπόλλυμαι	ὀλοθρευτής	ὄλεθρος	σαλεύω	ταράσσω	ἔντρομος	συναπόλλυμαι	0	1	1	27	93	135	8	Ῥαάβ ; 0.4768635630607605	τυπικῶς ; 0.893286943435669	καύχημα ; 0.2945036292076111	Δελφίς ; 0.2784009873867035	Κλύτιος ; 0.3023865818977356	Ελισαι ; 0.3328213393688202
-0.02311492014286573	τεκνογονία	ἔγκυος	γένεσις	ἁμαρτία	πταίω	παράπτωμα	γένεσις	0	1	2	61	711	20	41	ψύχομαι ; 0.3944217562675476	ἐθελοντή́ ; 0.36921876668930054	καΐἐμός ; 0.3265073299407959	ἁμαρτάνω ; 0.3742796778678894	Διονύσια ; 0.29760780930519104	ἤκιστος ; 0.3041943311691284
0.11190899770810683	ἁμάρτημα	ἁμαρτωλός	παράπτωμα	ἀποπλέω	πλέω	παραπλέω	ἁμαρτωλός	0	41	225	41	4	13	1	ἀγένητος ; 0.32660335302352905	ἀσεβής ; 0.38302385807037354	ἤκιστος ; 0.3041943311691284	Καρία ; 0.330345094203949	ἀναπλέω ; 0.3261578679084778	διημερεύω ; 0.27694398164749146
-0.08938420268359606	παροργίζω	θυμομαχέω	θυμόομαι	ἐνθυμέομαι	λογίζομαι	ἀναλογίζομαι	λογίζομαι	1	60	1	1	23	160	4	πιστῶς ; 0.3397882878780365	Βλάστος ; 0.41832438111305237	κατωτέρω ; 0.4152721166610718	κρεμάω ; 0.28954267501831055	ὑπεκσῴζω ; 0.30020028352737427	ἰοβόλος ; 0.28194642066955566
0.024220172057131728	κυριότης	κυριεύω	ἡγεμονία	ἄκανθα	ἀκάνθινος	ἄψινθος	ἡγεμονία	0	4	71	8	45	3	1	σωμασκέω ; 0.32284319400787354	ἐν-ἐναντιόομαι ; 0.31474044919013977	Εδδινους ; 0.29590708017349243	ἀπό-προλείπω ; 0.2724781930446625	πορφυροῦς ; 0.3119966387748718	Ἄψινθος ; 0.6289193034172058
0.09674096279569405	οἷος	ὁμοιόω	τοιοῦτος	ἐνθυμέομαι	διαλογίζομαι	συμβάλλω	συμβάλλω	1	33	53	136	23	28	15	Ναμεσσιας ; 0.2813708782196045	ἐγγηράω ; 0.2784340977668762	θεραπηίη ; 0.32217085361480713	κρεμάω ; 0.28954267501831055	γογγύζω ; 0.29328498244285583	Ρεμμαθ ; 0.2980455756187439
-0.012983245691644607	λέπρα	κάμνω	λοιμός	διαχειρίζομαι	σφαγή	κατασφάζω	λοιμός	0	43	8	30	2	26	11	τριακονταετός ; 0.3169553279876709	ἔμβολος ; 0.2859470844268799	Αμμανῖτις ; 0.31748080253601074	δυσώνυμος ; 0.32526248693466187	βόθυνος ; 0.2929019331932068	διφάω ; 0.29216668009757996
0.06419599904339571	ἰσχύω	δύναμαι	δυναμόω	καινός	ἔκπαλαι	πρίν	πρίν	1	132	530	6	101	2	71	ὑποτέμνω ; 0.2630322575569153	οἶδα ; 0.3347446620464325	Θερσίλοχος ; 0.3087117671966553	ἀμίς ; 0.2794772982597351	καταστύφελος ; 0.3308991491794586	ἀμμανείτης ; 0.3062218427658081
0.10114271100372269	οἷος	ὁμοιόω	ὅμοιος	πρωτεύω	μεγιστάν	κυρία	μεγιστάν	1	33	53	137	4	52	10	Ναμεσσιας ; 0.2813708782196045	ἐγγηράω ; 0.2784340977668762	ὡριαίνω ; 0.2714664041996002	ἔνιοι ; 0.2815527021884918	πρᾳΰς ; 0.2724233865737915	βασανιστής ; 0.35142970085144043
0.07317711701069002	ἀναγγέλλω	ἀγγελία	ἄγγελος	περίθεσις	ἐπενδύομαι	ἀμφιάζω	ἄγγελος	0	269	15	512	1	2	3	ἀπαγγέλλω ; 0.3778758645057678	οὐρανόνικος ; 0.2925559878349304	ἀστήρ ; 0.2871827185153961	ἐμπλοκή ; 0.9145342707633972	σκῆνος ; 0.3932439982891083	ποντόβροχος ; 0.29214969277381897
0.007613428493396024	σπείρω	ἀροτριάω	ἐγκεντρίζω	ἀναβλέπω	βλέπω	ὁρατός	ἐγκεντρίζω	0	113	18	7	59	263	5	τρία ; 0.27473098039627075	καταδαμάω ; 0.30330389738082886	Μνασίλοχος ; 0.31367385387420654	δεῦρο ; 0.29574185609817505	ἔχω ; 0.29852670431137085	ἐκκήρυκτος ; 0.31481754779815674
0.024568856284188645	παροργίζω	παροργισμός	ὀργίζομαι	ἔριον	κόμη	κρανίον	παροργίζω	0	60	8	9	13	11	7	πιστῶς ; 0.3397882878780365	σπιλάς ; 0.3241302967071533	ἀπροσδοκήτως ; 0.2938508689403534	προαιτιάομαι ; 0.3332083225250244	κόμη ; 0.5346583724021912	Βουθαν ; 0.3340737819671631
-0.07801667151438169	παραχειμάζω	ἔτος	φθινοπωρινός	θορυβάζω	θορυβέω	μεριμνάω	θορυβέω	1	4	765	1	1	10	28	Ἀρσινόη ; 0.29838621616363525	ἡμέρα ; 0.47175323963165283	ἐπαφρίζω ; 0.596351683139801	Γεδσωνι ; 0.34809422492980957	ἐμβριμάομαι ; 0.28792840242385864	εὐχαριστία ; 0.29829686880111694
-0.007222941286375517	χαλκηδών	βήρυλλος	σμάραγδος	βάτος	ἄψινθος	βοτάνη	βοτάνη	1	1	2	12	13	1	17	σάπφιρος ; 0.9018117189407349	χρυσόπρασος ; 0.528919517993927	ψηφολογέω ; 0.3388749063014984	μηρία ; 0.3064161241054535	Ἄψινθος ; 0.6289193034172058	μάρμαρος ; 0.2961960434913635
0.08355240166155029	χρηματίζω	ἀποκαλύπτω	ἀποκάλυψις	ἕως	παρατείνω	χρονίζω	ἀποκάλυψις	0	20	135	21	1705	8	32	ἀνοιμώζω ; 0.2795199453830719	ἀποτιννύω ; 0.3503169119358063	τυραννοκτονέω ; 0.29100140929222107	εἰς ; 0.5114365816116333	θεεβουλαθωθ ; 0.3054788112640381	πυρκαιά ; 0.3166050910949707
0.1862361540434573	τρεῖς	ἐννέα	τέσσαρες	τοιοῦτος	ὅμοιος	ἔοικα	ἔοικα	1	444	48	287	136	137	4	δύο ; 0.4061897397041321	ἕξ ; 0.3214510381221771	δύο ; 0.32351449131965637	θεραπηίη ; 0.32217085361480713	ὡριαίνω ; 0.2714664041996002	ἀρώσιμος ; 0.3213178217411041
0.08351442688292396	ὁπότε	προφθάνω	πάλαι	ἄφιξις	ἀπολύω	ἐξέρχομαι	ὁπότε	0	11	20	15	2	98	949	ἐπιτύμβιος ; 0.3150792717933655	ἐπιληπτεύω ; 0.28219732642173767	Δώριος ; 0.2871730327606201	παρουσία ; 0.27270328998565674	μήτι ; 0.28725841641426086	καταβαίνω ; 0.44995513558387756
