Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.021626284988977895	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	πταίω	1	23	160	117	1	20	41	χειροπέδη ; 0.6487107872962952	εὐκέραος ; 0.7470831871032715	προσανατρέπω ; 0.7086218595504761	εὐπραξία ; 0.704064130783081	κραταιόω ; 0.778327465057373	πλουτίζω ; 0.6857660412788391
0.29246763460135333	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	αββα	1	1	13	8	2	1	3	φωσφόρος ; 0.7731115221977234	σπαίρω ; 0.6774382591247559	ἀνακαλύπτω ; 0.7413583397865295	ἠλί ; 0.7288201451301575	θά ; 0.8329923152923584	δημοκήδης ; 0.6859724521636963
0.1529082274282128	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	προθεσμία	1	7	6	3	3	2	1	παρακολουθέω ; 0.6692416071891785	Σαμαια ; 0.705193042755127	κεραμίς ; 0.7080949544906616	οἰκόδομος ; 0.7179166674613953	ἦχος ; 0.638637125492096	ἀναγινώσκω ; 0.7045230865478516
0.08208525679985579	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	13	1	27	μόσχος ; 0.8418388962745667	ἐμπετάννυμι ; 0.681128978729248	στοργή ; 0.7087171673774719	σπαίρω ; 0.6774382591247559	φωσφόρος ; 0.7731115221977234	ἐκδειματόω ; 0.705810546875
0.12724838584696702	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	ἀπομάσσομαι	0	35	2	1	2	2	7	ὑπεκφέρω ; 0.6831459999084473	ἐνώπιόν ; 0.6200753450393677	ἁλίκλυστος ; 0.7251905202865601	βαρχαβωθ ; 0.6532613039016724	ἐχίνος ; 0.694993257522583	φρύγιος ; 0.6999198198318481
0.16223496233587076	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	προσλαλέω	1	5	40	17	9	2	4	θέορτος ; 0.6690495014190674	Βηθανία ; 0.6812405586242676	χόρτος ; 0.7536250352859497	βουλυτόνδε ; 0.6930942535400391	θαυμάζω ; 0.7013031244277954	ἐντροπή ; 0.6454898118972778
0.1344108579314338	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	εἰσαναγκάζω ; 0.7533589601516724	σταυρός ; 0.6592622995376587	σύνηθης ; 0.7844895124435425	προρέω ; 0.7069981694221497	βοτάνη ; 0.7536251544952393	σταφυλή ; 0.7218349575996399
0.07390931903549286	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	δένδρον ; 0.7419579029083252	ὀλιγωρητέος ; 0.7486760020256042	σύ ; 0.672888994216919	αἴρω ; 0.6970968246459961	θερμασία ; 0.7141581773757935	ὠτειλή ; 0.6647746562957764
-0.040192512880274256	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	137	7	59	Εὐρυτίων ; 0.741814374923706	βιάω ; 0.6521182060241699	μαψίδιος ; 0.6898339986801147	ἐναντίος ; 0.6700770854949951	ἀγαθότης ; 0.6454988121986389	πλόος ; 0.650769054889679
0.27574769049254866	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	ὀλοθρεύω	1	4	3	136	221	1	29	οὗπερ ; 0.6681132316589355	ἐκπλέω ; 0.6959283947944641	περισπάω ; 0.7107164263725281	βλάπτω ; 0.6938583850860596	Λάμψακηνός ; 0.7074035406112671	νέμω ; 0.7496069073677063
-0.018749760343418465	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	ἀροτριάω	1	2	3	1	18	61	4	εἰσχέω ; 0.7265090942382812	δημοκήδης ; 0.6859724521636963	προσστέλλω ; 0.6652102470397949	ἀναμάσσω ; 0.6500042676925659	ἐλαιών ; 0.7781438827514648	ἀντιτείνω ; 0.6468675136566162
0.1368271175823732	καιρός	εὔκαιρος	εὐκαιρία	κυριότης	κυριεύω	ἡγεμονεύω	ἡγεμονεύω	1	570	7	7	4	71	2	συνέταιρος ; 0.6778945326805115	μιμητής ; 0.6872395277023315	ὀρεινή ; 0.7230715155601501	θρησκεύω ; 0.7286381721496582	χιλίας ; 0.6561903953552246	ἐποίχομαι ; 0.672789454460144
