Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.11524929746697071	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	πταίω	1	23	160	117	1	20	41	χράω ; 0.7256316542625427	μιμέομαι ; 0.7098000049591064	πάθος ; 0.7321681380271912	εὐπραξία ; 0.6806914210319519	ἀδυνατέω ; 0.7030289173126221	ἁμαρτία ; 0.7503276467323303
0.4332719437618745	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	αββα	1	1	12	8	2	1	3	φωσφόρος ; 0.7785512208938599	πρέσβιστος ; 0.7301204204559326	καταρρήγνυμι ; 0.7369895577430725	ἠλί ; 0.7722316384315491	θά ; 0.8294199109077454	δημοκήδης ; 0.707922101020813
0.06915249845888682	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	προθεσμία	1	7	6	3	3	2	1	Σπειώ ; 0.7202030420303345	Ἑωσφόρος ; 0.6592357158660889	συμπαρακαλέομαι ; 0.6844844818115234	οἰκόδομος ; 0.7010793685913086	ἀνά-χαλάω ; 0.6142558455467224	ταρταρόω ; 0.665216326713562
0.1568513874356552	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	12	1	26	φράστωρ ; 0.7069856524467468	προσεμπίμπρημι ; 0.7392986416816711	φρύγιος ; 0.6864926815032959	πρέσβιστος ; 0.7301204204559326	φωσφόρος ; 0.7785512208938599	ταρβόσυνος ; 0.7142257690429688
0.08131342514132978	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	ἀπομάσσομαι	0	35	2	1	2	2	7	Ἀχαιμένης ; 0.6721046566963196	παρθένεια ; 0.7030625939369202	ἁλίκλυστος ; 0.7057278752326965	φάρμακὀν ; 0.6613427400588989	τόπος ; 0.7180744409561157	φρύγιος ; 0.678703784942627
0.14674907108428753	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	προσλαλέω	1	5	40	17	9	2	4	κέρβερος ; 0.6766205430030823	διχοτόμημα ; 0.7031633853912354	χόρτος ; 0.8182696104049683	βουλυτόνδε ; 0.7363438606262207	γογγύζω ; 0.7029134631156921	παρατριβή ; 0.6610507369041443
0.19222965857512736	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	εἰσαναγκάζω ; 0.7001852989196777	Νικάνωρ ; 0.6456344723701477	βασιλεία ; 0.719009280204773	προρέω ; 0.6763383150100708	βοτάνη ; 0.8182696104049683	ψάμαθος ; 0.6906542778015137
0.12514214734473106	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	δένδρον ; 0.666776716709137	νῆσος ; 0.7199415564537048	ὅταν ; 0.6849452257156372	αἴρω ; 0.7116355895996094	μάρσιππος ; 0.7545841336250305	ἀγγεῖον ; 0.7511499524116516
-0.12414616414632351	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	συστέλλω	0	8	6	8	135	7	58	Μνάσων ; 0.6769877672195435	βέβαιος ; 0.660443902015686	ἀνδρόμεος ; 0.653990626335144	εὔνοια ; 0.6835449934005737	ἀνασείω ; 0.6954078674316406	πρότερος ; 0.7643792033195496
0.14549156561196092	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	218	1	29	καταπλέω ; 0.7995857000350952	Λάγις ; 0.6663671135902405	ἐξάγω ; 0.812737762928009	ἐξαίρω ; 0.799376368522644	Λάμψακηνός ; 0.6966783404350281	ἀστεργής ; 0.7855793237686157
