Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.020448464343129358	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	πταίω	1	23	160	117	1	20	41	αἰδώ ; 0.7364531755447388	ἐπιτυχής ; 0.7141062021255493	λυσιτελής ; 0.7660484910011292	ψευδομαρτυρία ; 0.7320832014083862	πρό,εἰσ-δέω1 ; 0.7241470813751221	ἁμαρτία ; 0.7035885453224182
0.4277210574035172	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	αββα	1	1	13	8	2	1	3	φωσφόρος ; 0.7646291851997375	ἀμάραντος ; 0.6954271793365479	ἀνακαλύπτω ; 0.7074376344680786	πολύπικρος ; 0.7389962673187256	θά ; 0.7526346445083618	ἑταιρέω ; 0.6732922196388245
0.05383418492478187	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	προθεσμία	1	7	6	3	3	2	1	ἀπεχθής ; 0.7154185771942139	ἑδραίωμα ; 0.6616815328598022	διάκονος ; 0.7151412963867188	παρεισδέχομαι ; 0.7430844902992249	συγκεραυνόω ; 0.632960319519043	Ἀλώπεκος ; 0.688339352607727
0.07786203927606505	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	13	1	27	ὄνος ; 0.7428784370422363	κυπρίζω ; 0.6981781721115112	Εμμανουηλ ; 0.6317901015281677	ἀμάραντος ; 0.6954271793365479	φωσφόρος ; 0.7646291851997375	χλιδών ; 0.6828780174255371
-0.04254007760487	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	πόμα	1	35	2	1	2	2	7	ὑπεκφέρω ; 0.697235107421875	ἐκπηδάω ; 0.6770275831222534	ἠνορέη ; 0.7414654493331909	λευκός ; 0.6288641691207886	κύθρα ; 0.6351136565208435	ἀνισχύω ; 0.656982421875
0.00639362799004406	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	βοτάνη	0	5	40	17	9	2	4	εὔκραιρος ; 0.672595202922821	ἐρημία ; 0.6981894969940186	Ἱππόλυτος ; 0.7104166746139526	βουλυτόνδε ; 0.6955572962760925	ἀνατίθημι ; 0.6653779745101929	ἐπιλογικός ; 0.6489773988723755
-0.02690310443076216	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	μεγαλειότης	0	4	2	7	6	64	45	διήγημα ; 0.6616287231445312	ἥσσων ; 0.7302930355072021	κτίσις ; 0.7324392795562744	βαυκίς ; 0.6642338037490845	θηρίον ; 0.6796805262565613	κλῆμα ; 0.6802077293395996
0.11725402167522131	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	ὑπέραρσις ; 0.7057998180389404	μυχός ; 0.6924067735671997	Εὐβοΐς ; 0.6555973291397095	σπόγγος ; 0.7150194644927979	σιδηρεία ; 0.6713483333587646	διστάζω ; 0.7454822063446045
-0.21348987681180887	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	συστέλλω	0	8	6	8	137	7	59	εὐμενῶς ; 0.6731606125831604	διχόρροπος ; 0.6701669096946716	ὀλοός ; 0.7072670459747314	τελευτή ; 0.708216667175293	διδασκαλία ; 0.747381329536438	ἐναπερείδω ; 0.6266424655914307
0.2422948492741296	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	221	1	29	Κῶς ; 0.6976565718650818	ἐγκεντρίζω ; 0.6955181956291199	ἐξάγω ; 0.8202738761901855	ἐξαίρω ; 0.7808382511138916	Λάμψακηνός ; 0.6972399353981018	ἀστεργής ; 0.7755993604660034
