Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.007944315862343232	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	παράπτωμα	1	23	160	117	1	20	41	ἐξιχνιάζω ; 0.28622955083847046	Δημέας ; 0.28673094511032104	εὐπάρεδρον ; 0.29676058888435364	Γαλλίων ; 0.3648206889629364	ἐγκαταλέγω ; 0.32037532329559326	ἁμαρτία ; 0.27271440625190735
0.09226020628217421	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	λάμπω	0	1	13	8	2	1	3	φωσφόρος ; 0.9302740097045898	τριέτης ; 0.260378897190094	μελανόομαι ; 0.30412742495536804	λεμά ; 0.5873773097991943	θά ; 0.9360270500183105	Κρήτη ; 0.32066211104393005
0.08498356991990486	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	ἀκαίρως	1	7	6	3	3	2	1	πτηνόν ; 0.32250702381134033	μιαροφαγέω ; 0.293184757232666	τιμιότης ; 0.30651599168777466	πεζῇ ; 0.31590473651885986	ἐξέργω ; 0.35452771186828613	Περσική ; 0.33508339524269104
0.032989315307779266	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	13	1	27	ὄνος ; 0.42470765113830566	ἐπί-τροπεύω ; 0.2725866138935089	Καναθ ; 0.32619085907936096	τριέτης ; 0.260378897190094	φωσφόρος ; 0.9302740097045898	ἐπιφημί ; 0.4269534945487976
0.04067841167800687	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	πόμα	1	35	2	1	2	2	7	συμφύω ; 0.2552328109741211	λιβανόω ; 0.3521662950515747	ἄτομος ; 0.4078797399997711	κατακλύζω ; 0.32854557037353516	αὐτοσχεδίως ; 0.35036173462867737	ἄλφιτον ; 0.2969174385070801
0.03139843352967289	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	ἐκλαλέω	1	5	40	17	9	2	4	χερρόνησος ; 0.33162742853164673	ἄδραστος ; 0.2962890565395355	φλυκτίς ; 0.287963330745697	γρύζω ; 0.2800605893135071	ἀμενηνός ; 0.30108505487442017	ὑπήκοοι ; 0.3232654929161072
-0.015104267471265503	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτεύω	0	4	2	7	6	64	45	ἀποσυνάγωγος ; 0.29395052790641785	τραχηλάω ; 0.2972726821899414	τρίμηνον ; 0.28848886489868164	Ελωι ; 0.3148770332336426	Σαφφωθ ; 0.29607224464416504	μονοειδής ; 0.28107887506484985
0.003668001759572187	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ὑδρία	1	6	2	2	1	25	25	ἠχήεις ; 0.292133629322052	μετασκευάζω ; 0.2995091676712036	κρήγυος ; 0.3140016198158264	χαλκίον ; 0.5314900875091553	γίγας ; 0.262498676776886	Σαμαρῖτις ; 0.2985004186630249
-0.023364902473073657	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	137	7	59	Σουλαμῖτις ; 0.36125707626342773	σφήξ ; 0.2978705167770386	στοναχή ; 0.30565643310546875	Ἀσσυρία ; 0.27275195717811584	ἐγγύς ; 0.29260125756263733	πρευμενής ; 0.31026673316955566
0.08444321058653545	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	221	1	29	Ἀττάλεια ; 0.40331193804740906	ἐκθεάομαι ; 0.32594338059425354	ἐξάγω ; 0.36483466625213623	ἐξαίρω ; 0.3238862156867981	πρόσχυσις ; 0.7812129259109497	Πλούτων ; 0.3062117099761963
