Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.12399430460641014	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	πταίω	1	23	160	117	1	20	41	γεώδης ; 0.6286584138870239	συντηρέω ; 0.7287158966064453	πάθος ; 0.7837706208229065	μισάνθρωπος ; 0.67864590883255	ἐκπολεμέω ; 0.6957978010177612	ἁμαρτία ; 0.7035455703735352
0.42071332217847535	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	μαράνα	1	1	13	8	2	1	3	φωσφόρος ; 0.9558295607566833	φανερόω ; 0.6755257844924927	πίμπλημι ; 0.7387661337852478	λεμά ; 0.7999436855316162	θά ; 0.9490071535110474	Οζριηλ ; 0.6569633483886719
0.03364455134527533	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	εὐκαιρέω	1	7	6	3	3	2	1	κατεφίστημι ; 0.7151581048965454	αἰνέω ; 0.6618772745132446	Σαλλαι ; 0.6934180855751038	Σαλώμη ; 0.6109287738800049	μηνίαμα ; 0.6977054476737976	εὐνουχίζω ; 0.7570300102233887
0.0424051878949574	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	θρέμμα	0	31	13	1	13	1	27	σιτευτός ; 0.690217137336731	Σαβαώθ ; 0.648723840713501	Ναούμ ; 0.6793731451034546	φανερόω ; 0.6755257844924927	φωσφόρος ; 0.9558295607566833	ὕψωμα ; 0.6833035945892334
0.054933094414391204	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	πόμα	1	35	2	1	2	2	7	πεζικός ; 0.6223925948143005	ἀφρός ; 0.6758086085319519	ἄτομος ; 0.9673919081687927	κατανύξις ; 0.7148077487945557	παρακλήσις ; 0.6983379125595093	χαυών ; 0.6493690013885498
0.03015824397457978	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	βοτάνη	0	5	40	17	9	2	4	φωλεός ; 0.6850763559341431	στέμμα ; 0.666344940662384	βῶλος ; 0.6495006680488586	Θεκεμινας ; 0.6846321821212769	κατανωτίζομαι ; 0.7474666833877563	ἄμαχος ; 0.6496971249580383
-0.030491250491526123	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	μεγαλειότης	0	4	2	7	6	64	45	μαγικός ; 0.7006573677062988	διακαθαίρω ; 0.6347332000732422	ἀντιπαραγωγή ; 0.6852648258209229	ἐξερημόω ; 0.6778246164321899	χλωρός ; 0.7050672769546509	κλῆμα ; 0.6862783432006836
0.1307086706559149	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	καδημιμ ; 0.6681210994720459	ἐγκρατεύομαι ; 0.6983113288879395	ῥώμη ; 0.6034334897994995	χαλκίον ; 0.6954896450042725	αἰγίδιον ; 0.6510224342346191	Μαγεδω ; 0.6493579149246216
-0.13398640921529986	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	137	7	59	συμβιβάζω ; 0.6515562534332275	Αλοηλ ; 0.6263365149497986	λῃστήριον ; 0.7008641362190247	ὁρισμός ; 0.683894157409668	δυνατῶς ; 0.6398921012878418	αἰτία ; 0.6622680425643921
0.029913149713099274	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	ὀλοθρεύω	1	4	3	136	221	1	29	Σελεύκεια ; 0.7645903825759888	διανύω ; 0.8202213048934937	ἐξάγω ; 0.8273518085479736	ἐξαίρω ; 0.789616584777832	πρόσχυσις ; 0.8008111119270325	ἀδυναμέω ; 0.6794108152389526
-0.02502078204820324	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	κυριακός	0	2	3	1	18	61	4	Δῆλος ; 0.6563282608985901	Οζριηλ ; 0.6569633483886719	προσοράω ; 0.7176487445831299	ἄλιμον ; 0.7091053128242493	ἐνθύμιος ; 0.6695795655250549	πελταστής ; 0.6351239681243896
-0.0669140523765126	καιρός	εὔκαιρος	εὐκαιρία	κυριότης	κυριεύω	ἡγεμονεύω	καιρός	0	570	7	7	4	71	2	ἡμέρα ; 0.6988958120346069	ὑπηρετέω ; 0.6765310764312744	στέγω ; 0.6257151961326599	θράσος ; 0.6334009170532227	θλάω ; 0.6236274838447571	Αὐγοῦστος ; 0.6738466620445251
0.012618106454854283	συμπολίτης	συμφυλέτης	λαός	ἀποστολή	εὐαγγελιστής	Μεσσίας	λαός	0	1	1	2200	15	3	2	Γάζαν ; 0.5907937288284302	Εδδι ; 0.6561429500579834	ἔθνος ; 0.6702370047569275	εὐτολμία ; 0.6540426015853882	γάμος ; 0.6758286356925964	ἔλαμψαν ; 0.6230255365371704
0.103310066718307	πόνος	πάσχω	συνωδίνω	ἀπόκρυφος	βάθος	κρύπτη	συνωδίνω	0	97	60	1	28	31	1	σπουδάζω ; 0.6966491937637329	δεινάζω ; 0.7194169759750366	συστενάζω ; 0.9731359481811523	μοιχός ; 0.6374688148498535	κλύδων ; 0.7507927417755127	μόδιος ; 0.6205279231071472
-0.09429618915793425	συναπόλλυμαι	ὀλοθρευτής	ὄλεθρος	σαλεύω	ταράσσω	ἔντρομος	συναπόλλυμαι	0	1	1	28	93	135	8	ἀγάπη ; 0.6873317360877991	τυπικῶς ; 0.8738027811050415	ἀποργίζομαι ; 0.6228154897689819	σείω ; 0.6842187643051147	περιΐστημι ; 0.6649374961853027	ἐπισείω ; 0.6558530330657959
0.12115097212432985	τεκνογονία	ἔγκυος	γένεσις	ἁμαρτία	πταίω	παράπτωμα	γένεσις	0	1	2	63	714	20	41	ἄγαμος ; 0.6660227179527283	κωθωνίζομαι ; 0.73675537109375	χθιζός ; 0.6352762579917908	μῆνις ; 0.7146619558334351	ἐκπολεμέω ; 0.6957978010177612	ἁμαρτία ; 0.7035455703735352
