Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.0795886913877317	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	παράπτωμα	1	23	160	117	1	20	41	οἰωνισμός ; 0.31099608540534973	διαιτέω ; 0.26664304733276367	ἥμερος ; 0.3079752027988434	Γαλλίων ; 0.5715111494064331	σκληρότης ; 0.2678575813770294	ἁμαρτία ; 0.3674790561199188
0.18044113957744223	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	μαράνα	1	1	12	8	2	1	3	φωσφόρος ; 0.9854193925857544	ἀγαλλιάω ; 0.30084872245788574	δωδεκάμηνον ; 0.38767266273498535	λεμά ; 0.8341833353042603	θά ; 0.9938076734542847	Ιεκθιηλ ; 0.4578532576560974
0.07788244660427707	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	εὐκαιρέω	1	7	6	3	3	2	1	κατευφημέω ; 0.3395351767539978	ψαλτῳδέω ; 0.5077380537986755	ἀποκαταλλάσσω ; 0.43007993698120117	ἐπιδημέω ; 0.43501198291778564	ἀκρόαμα ; 0.6023616194725037	Ιεσχα ; 0.5299322605133057
0.1125326465433592	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	ἀλώπηξ	0	31	13	1	12	1	26	ὄνος ; 0.39184650778770447	ὁμολόγέω ; 0.3527345657348633	Μερρα ; 0.36257606744766235	ἀγαλλιάω ; 0.30084872245788574	φωσφόρος ; 0.9854193925857544	ἐπιφημί ; 0.3932536840438843
-0.05315874793048242	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	ῥιπή	0	35	2	1	2	2	7	παῦλα ; 0.31654638051986694	ὁδοιπορέω ; 0.3747614324092865	ἄτομος ; 0.9879884719848633	κυνάριον ; 0.6247349977493286	τιμιότης ; 0.37203449010849	ἀγριόω ; 0.49058887362480164
0.05627968414248902	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	βοτάνη	0	5	40	17	9	2	4	κόκκος ; 0.6565941572189331	ὄξος ; 0.2970605492591858	χλωρός ; 0.31675437092781067	ἑτερόγλωσσος ; 0.4025821089744568	χαριτόομαι ; 0.43838950991630554	σπανίζω ; 0.34807154536247253
-0.00397129644846006	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	ἐλεφάντων ; 0.47239553928375244	ἀρχιερατεύω ; 0.3625987768173218	ποδιστήρ ; 0.32777559757232666	ὀψοποίημα ; 0.32875150442123413	χλόη ; 0.3618271052837372	ἐγκρίς ; 0.32376179099082947
0.008821760383817712	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	ἐλέφαντα ; 0.3285061717033386	νυχθήμερον ; 0.34913378953933716	ἀνωτερικός ; 0.3617914915084839	βαπτισμός ; 0.580635666847229	ὑπόθεμα ; 0.32805317640304565	ὑδρεύω ; 0.30536949634552
-0.018158923147916062	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	135	7	58	Θεβες ; 0.38048437237739563	προΐστημι ; 0.30926814675331116	ὑβριστός ; 0.2905980348587036	συμβουλία ; 0.3238636255264282	ἀντίρρησις ; 0.4071469306945801	εὔθυμος ; 0.26357951760292053
-0.005907051214015302	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	ἀποπλέω	0	4	3	136	218	1	29	Σελεύκεια ; 0.5014954209327698	ἐπισφαλής ; 0.6389192938804626	ἐξάγω ; 0.5098456740379333	ἐξαίρω ; 0.4731777608394623	πρόσχυσις ; 0.9505921602249146	Φουαϊ ; 0.27846431732177734
-0.1348939652413125	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	αββα	0	2	3	1	18	61	4	πεντηκοστή ; 0.41580942273139954	Ιεκθιηλ ; 0.4578532576560974	ἀποδιορίζω ; 0.4867667555809021	λικμός ; 0.33334994316101074	βυρσεύς ; 0.274573415517807	ἀγαυριάω ; 0.43782883882522583
0.06539979834817483	καιρός	εὔκαιρος	εὐκαιρία	κυριότης	κυριεύω	ἡγεμονεύω	κυριεύω	1	569	7	7	4	71	2	ἡμέρα ; 0.4004652500152588	ἄγαν ; 0.4676171839237213	στίβι ; 0.3194076418876648	τολμητής ; 0.5399326086044312	ἐξουδένημα ; 0.27490735054016113	Κυρήνιος ; 0.7151970863342285
-0.09384194685816727	συμπολίτης	συμφυλέτης	λαός	ἀποστολή	εὐαγγελιστής	Μεσσίας	λαός	0	1	1	2187	15	3	2	προσαξιόω ; 0.4733191132545471	ἀναπείρω ; 0.4623681902885437	κύριος ; 0.5178365707397461	εὐτολμία ; 0.304857462644577	προσυπομιμνῄσκω ; 0.3845314681529999	διαλλάσσομαι ; 0.35781461000442505
-0.004074520750490307	πόνος	πάσχω	συνωδίνω	ἀπόκρυφος	βάθος	κρύπτη	ἀπόκρυφος	1	96	59	1	28	31	1	μυχός ; 0.2828068137168884	προορίζω ; 0.304731547832489	συστενάζω ; 0.9836254715919495	Κώς ; 0.28911292552948	καταβιβάζω ; 0.3324007987976074	μόδιος ; 0.6395642757415771
-0.1012223083579818	συναπόλλυμαι	ὀλοθρευτής	ὄλεθρος	σαλεύω	ταράσσω	ἔντρομος	συναπόλλυμαι	0	1	1	27	93	135	8	Ῥαάβ ; 0.5837552547454834	ἔξοικος ; 0.4918062686920166	χῶμα ; 0.298313170671463	κόπριον ; 0.27673211693763733	αἰσθητική ; 0.29652053117752075	ἔξαρθρος ; 0.35662639141082764
-0.10137353752145123	τεκνογονία	ἔγκυος	γένεσις	ἁμαρτία	πταίω	παράπτωμα	ἔγκυος	0	1	2	61	711	20	41	ἐφηβεῖον ; 0.5167163014411926	στειρόω ; 0.8204942941665649	χαβραθα ; 0.2699272036552429	ἀνομία ; 0.40312808752059937	σκληρότης ; 0.2678575813770294	ἁμαρτία ; 0.3674790561199188
0.3202522059134033	ἁμάρτημα	ἁμαρτωλός	παράπτωμα	ἀποπλέω	πλέω	παραπλέω	ἁμαρτωλός	0	41	225	41	4	13	1	ἐξαγορεύω ; 0.30248624086380005	ἀσεβής ; 0.3431810736656189	ἁμαρτία ; 0.3674790561199188	Σελεύκεια ; 0.5014954209327698	ναύτης ; 0.38153448700904846	χρονοτριβέω ; 0.828004002571106
-0.11833328408352672	παροργίζω	θυμομαχέω	θυμόομαι	ἐνθυμέομαι	λογίζομαι	ἀναλογίζομαι	θυμομαχέω	0	60	1	1	23	160	4	ἐξολεθρεύω ; 0.30163002014160156	Βλάστος ; 0.5984187722206116	κατωτέρω ; 0.4965555965900421	οἰωνισμός ; 0.31099608540534973	διαιτέω ; 0.26664304733276367	ἐπιμύλιος ; 0.3633030951023102
0.10665960167150584	κυριότης	κυριεύω	ἡγεμονία	ἄκανθα	ἀκάνθινος	ἄψινθος	κυριεύω	0	4	71	8	45	3	1	τολμητής ; 0.5399326086044312	ἐξουδένημα ; 0.27490735054016113	τάγμα ; 0.33177974820137024	ἐγκρίς ; 0.32376179099082947	πορφυροῦς ; 0.5108560919761658	Ἄψινθος ; 0.8644429445266724
0.1284909358876648	οἷος	ὁμοιόω	τοιοῦτος	ἐνθυμέομαι	διαλογίζομαι	συμβάλλω	συμβάλλω	1	33	53	136	23	28	15	ἀκρόασις ; 0.268731951713562	ὅμοιος ; 0.30191242694854736	ἀλλά ; 0.271003395318985	οἰωνισμός ; 0.31099608540534973	συλλογίζομαι ; 0.3403625786304474	διάδοχος ; 0.31703242659568787
0.006939312613121695	λέπρα	κάμνω	λοιμός	διαχειρίζομαι	σφαγή	κατασφάζω	λοιμός	0	43	8	30	2	26	11	κρόκη ; 0.3410334885120392	ἱδρόω ; 0.5329244136810303	ἀνακύπτω ; 0.2674652934074402	κρεμάννυμι ; 0.4171217083930969	ἄσμενος ; 0.300895631313324	ἑλληνικός ; 0.37544095516204834
0.11626454517556195	ἰσχύω	δύναμαι	δυναμόω	καινός	ἔκπαλαι	πρίν	πρίν	1	132	530	6	101	2	71	Φαρισαῖος ; 0.23701848089694977	οἶδα ; 0.3827643394470215	ἐνέργεια ; 0.2870030999183655	οἰκοδομέω ; 0.2781846523284912	πλαστός ; 0.4564546048641205	ἀμμανείτης ; 0.3541950583457947
0.21999456387851735	οἷος	ὁμοιόω	ὅμοιος	πρωτεύω	μεγιστάν	κυρία	μεγιστάν	1	33	53	137	4	52	10	ἀκρόασις ; 0.268731951713562	ὅμοιος ; 0.30191242694854736	κύκνος ; 0.3274232745170593	ἐλεφάντων ; 0.47239553928375244	καθιζάνω ; 0.3206442892551422	κανθός ; 0.32866567373275757
0.22463136442269838	ἀναγγέλλω	ἀγγελία	ἄγγελος	περίθεσις	ἐπενδύομαι	ἀμφιάζω	ἄγγελος	0	269	15	512	1	2	3	εἶπον ; 0.4126001298427582	δεκαοκτώ ; 0.2894766330718994	Ραψακης ; 0.316374272108078	ἐμπλοκή ; 0.9805723428726196	σκῆνος ; 0.4680262506008148	ὀλιγόπιστος ; 0.45189931988716125
0.03840087663242131	σπείρω	ἀροτριάω	ἐγκεντρίζω	ἀναβλέπω	βλέπω	ὁρατός	ὁρατός	1	113	18	7	59	263	5	πετρῶδες ; 0.2667974829673767	λικμός ; 0.33334994316101074	ἀγριέλαιος ; 0.3996422290802002	ἀκίς ; 0.3003058135509491	θεωρέω ; 0.34287840127944946	πεντάπηχυς ; 0.6461277008056641
0.02883789140107823	παροργίζω	παροργισμός	ὀργίζομαι	ἔριον	κόμη	κρανίον	ἔριον	1	60	8	9	13	11	7	ἐξολεθρεύω ; 0.30163002014160156	Ελβων ; 0.3868139982223511	στυγνάζω ; 0.28276512026786804	ἐγκρίς ; 0.37062257528305054	κόνις ; 0.3308839499950409	Γολγοθᾶ ; 0.4749462604522705
-0.047636787889471066	παραχειμάζω	ἔτος	φθινοπωρινός	θορυβάζω	θορυβέω	μεριμνάω	ἔτος	0	4	765	1	1	10	28	Νικόπολις ; 0.5602219104766846	ἡμέρα ; 0.5154424905776978	συνευωχέομαι ; 0.46824589371681213	ἐπειδήπερ ; 0.5950825810432434	συμπεριλαμβάνω ; 0.3503696322441101	ἐντήκω ; 0.32523787021636963
0.12289557071398327	χαλκηδών	βήρυλλος	σμάραγδος	βάτος	ἄψινθος	βοτάνη	βοτάνη	1	1	2	12	13	1	17	σάπφιρος ; 0.9649596810340881	ψηφολογέω ; 0.6933916807174683	ψηφολογέω ; 0.55165034532547	ἀγγέλλω ; 0.3729950189590454	Ἄψινθος ; 0.8644429445266724	χλωρός ; 0.31675437092781067
0.1275045015151719	χρηματίζω	ἀποκαλύπτω	ἀποκάλυψις	ἕως	παρατείνω	χρονίζω	ἕως	1	20	135	21	1705	8	32	Ἑνώχ ; 0.293253630399704	ἐπιδεικνύω ; 0.2620099186897278	βιωτικός ; 0.32390743494033813	εἰς ; 0.4959411025047302	Θεβες ; 0.38048437237739563	ἐπιλανθάνω ; 0.3239366412162781
0.2359382179397231	τρεῖς	ἐννέα	τέσσαρες	τοιοῦτος	ὅμοιος	ἔοικα	ἔοικα	1	444	48	287	136	137	4	ἕξ ; 0.40259426832199097	ὀκτώ ; 0.31163132190704346	δύο ; 0.32212167978286743	ἀλλά ; 0.271003395318985	κύκνος ; 0.3274232745170593	καπηλεύω ; 0.446662962436676
0.04771042054066732	ὁπότε	προφθάνω	πάλαι	ἄφιξις	ἀπολύω	ἐξέρχομαι	ὁπότε	0	11	20	15	2	98	949	στηλογραφία ; 0.3318770229816437	ἀκηδιάω ; 0.3269900381565094	ἀπέχθεια ; 0.3429921865463257	Γαβαθα ; 0.44684654474258423	ἐνίστημι ; 0.2737385034561157	καταβαίνω ; 0.4110095202922821
-0.15580853262679434	πλέω	ὑποπλέω	ἀνάγω	ἀποκαλύπτω	ἀποκάλυψις	χρηματίζω	ὑποπλέω	0	13	2	136	135	21	20	ναύτης ; 0.38153448700904846	Σαλμώνη ; 0.6607140898704529	ἐξάγω ; 0.5098456740379333	ἐπιδεικνύω ; 0.2620099186897278	βιωτικός ; 0.32390743494033813	Ἑνώχ ; 0.293253630399704
0.08301638967006242	γαζοφυλάκιον	κορβανᾶς	νυμφών	εὐγενής	ὑπεροχή	ἐξοχή	κορβανᾶς	0	30	1	7	11	7	1	κατατολμάω ; 0.33323171734809875	τραπεζίτης ; 0.3518562614917755	ΒηνΙωναθ/αν ; 0.38775643706321716	βλαβερός ; 0.3792986571788788	Ὑρκανός ; 0.49331554770469666	ἀκροατήριον ; 0.7257891297340393
0.15395110450028754	ὠδίν	τεκνογονέω	γεννητός	φιλόθεος	φίλανδρος	φιλόστοργος	ὠδίν	0	39	1	7	1	1	2	ὕβρις ; 0.3140285611152649	οἰκοδεσποτέω ; 0.9939171075820923	ὀλιγόβιος ; 0.4432451128959656	φιλήδονος ; 0.9749000668525696	σωφρονίζω ; 0.9870832562446594	τροφεία ; 0.8447049856185913
-0.05669038374997981	ἀφομοιόω	ἔοικα	οἷος	θορυβέω	μετεωρίζομαι	μέριμνα	ἀφομοιόω	0	1	4	33	10	1	17	ἀγενεαλόγητος ; 0.6830546855926514	καπηλεύω ; 0.446662962436676	ἀκρόασις ; 0.268731951713562	συμπεριλαμβάνω ; 0.3503696322441101	στενάχω ; 0.5704984068870544	ἀδόλως ; 0.40039950609207153
0.18330089853321369	ἐπιγραφή	ἐλλογέω	καταλέγω	συναντάω	συγκυρία	προγίνομαι	συναντάω	1	5	2	3	67	1	1	ἀποτρέπομαι ; 0.5097189545631409	Ναχοθ ; 0.43208158016204834	προαποαγγέλλω ; 0.312746524810791	ἀπαντάω ; 0.3014147877693176	ἀντιπαρέρχομαι ; 0.5283334851264954	πάρεσις ; 0.9857252836227417
-0.10729631051976443	ἀπογραφή	ἰῶτα	καταλέγω	τρίχινος	θρίξ	μέτωπον	καταλέγω	0	8	1	3	2	64	17	φρεναπατάω ; 0.3096805214881897	κεραία ; 0.7861630320549011	προαποαγγέλλω ; 0.312746524810791	ἀλλοεθνής ; 0.3600930869579315	ῥάκος ; 0.28992772102355957	χάραγμα ; 0.31360918283462524
-0.0325508333020611	ἐνδιδύσκω	σπαργανόω	ἐπενδύομαι	συζωοποιέω	ἐξεγείρω	ζάω	ζάω	1	4	4	2	2	73	694	λαμπρῶς ; 0.40282440185546875	σπάργανον ; 0.5166147947311401	σκῆνος ; 0.4680262506008148	συγκαθυφαίνω ; 0.47046932578086853	συντριβή ; 0.2838253378868103	ἐγώ ; 0.3179628252983093
0.1490550995788612	οἰκέω	κατοίκησις	κατοικία	ψίξ	διατροφή	σιτομέτριον	ψίξ	1	156	11	36	2	2	1	κατοικέω ; 0.2739483714103699	κατάπαυμα ; 0.3292314410209656	ταλαίπορος ; 0.3164483904838562	κυνάριον ; 0.6247349977493286	τιμιότης ; 0.37203449010849	οἰκετεία ; 0.694636344909668
0.11405784681265163	ἀποστάσιον	γράμμα	κεραία	καταπονέω	ἀμέριμνος	μετεωρίζομαι	καταπονέω	1	7	41	2	4	4	1	μύλωνος ; 0.38013213872909546	Χαλδαϊκός ; 0.3101810812950134	ἰῶτα ; 0.7861630916595459	μόναρχος ; 0.5135367512702942	πανεπίσκοπος ; 0.4268226623535156	στενάχω ; 0.5704984068870544
0.0952057146489367	κατάλυμα	οἰκία	πραιτώριον	τρέμω	ἀποτινάσσω	σείω	ἀποτινάσσω	1	17	353	8	16	5	42	Εφραθα ; 0.28875717520713806	λάκκος ; 0.29120808839797974	μασομελ ; 0.3586266040802002	προσόζω ; 0.2829669415950775	δαψιλεύω ; 0.3087254464626312	συσσείω ; 0.3155670762062073
