Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
-0.013485688781551985	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	πταίω	1	23	160	117	1	20	41	μήποτε ; 0.7401815056800842	τερπνότης ; 0.6574751734733582	Ῥαψάκης ; 0.7128696441650391	ἀντιδικέω ; 0.6663504242897034	Εθερ ; 0.623617947101593	σποδός ; 0.7274614572525024
0.0029614913939740584	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	ἐκλάμπω	0	1	13	8	2	1	3	ὑφοράω ; 0.6645427942276001	ἀρρωστία ; 0.6570205688476562	παρρησία ; 0.6240370273590088	Βηθαζαρια ; 0.590045690536499	σχολαστής ; 0.6552326679229736	σοφός ; 0.6680755615234375
0.09492540865879562	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	ἐπιφωνέω	0	7	6	3	3	2	1	ἐντρύφημα ; 0.6386548280715942	σχολάζω ; 0.6695948839187622	φθέγμα ; 0.6510644555091858	ἐκδιαιτάω ; 0.6356650590896606	ἄνιπτος ; 0.6371407508850098	φιλανθρωπία ; 0.7167676091194153
-0.0662597317716408	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	θρέμμα	0	31	13	1	13	1	27	μόσχος ; 0.8329923748970032	ψηφίζω ; 0.6191489696502686	κονύζα ; 0.6641397476196289	ἀρρωστία ; 0.6570205688476562	ὑφοράω ; 0.6645427942276001	ἀναδεικνύω ; 0.6765897870063782
-0.008897394293908012	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	ψίξ	1	35	2	1	2	2	7	Βηθσαϊδάν ; 0.7085393071174622	Ιεεθ ; 0.6339243054389954	καδημιμ ; 0.6551316976547241	Αβιγαιας ; 0.6698825359344482	Ιδουμα ; 0.7037155032157898	κέρκωψ ; 0.7282052636146545
-0.07775475543010923	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	βοτάνη	0	5	40	17	9	2	4	χυδαῖος ; 0.6421710848808289	ἀνυψόω ; 0.7302838563919067	καταπρονομεύω ; 0.6412100791931152	φάρμακον ; 0.8120974898338318	Θεδμορ ; 0.6671792268753052	συνάψις ; 0.6266775727272034
-0.04895412063950044	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	χόρτος	1	4	2	7	6	64	45	Νεεμια ; 0.8162816166877747	Ιωναθαν ; 0.6284127831459045	ἀποδιορίζω ; 0.6692698001861572	διερεθίζω ; 0.6652178764343262	Δῆλος ; 0.6040908694267273	Βατνε ; 0.6225054860115051
-0.09266377844118656	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἐξανάστασις	0	6	2	2	1	25	25	Πόπλιος ; 0.6857006549835205	ἀναγώγως ; 0.6329381465911865	οὐραγέω ; 0.7162502408027649	προσδεκτός ; 0.6528715491294861	μετοικία ; 0.6872793436050415	συμπαίζω ; 0.6580989360809326
0.06826885767383117	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	συμβαίνω	1	8	6	8	137	7	59	Μασμα ; 0.643566906452179	Ημασαραϊμ ; 0.6830713748931885	μοιχός ; 0.6559851169586182	δίψα ; 0.642342746257782	Ἁμάν ; 0.7155742645263672	διηγέομαι ; 0.7947049140930176
0.056157325565157734	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	ὀλοθρεύω	1	4	3	136	221	1	29	χοθωνωθ ; 0.621690034866333	θαμβέω ; 0.6747304201126099	Ἀπολλωνία ; 0.6250095963478088	ἀπόλλυμι ; 0.630859375	οἶκος ; 0.6516257524490356	ἐνόρκως ; 0.6566873788833618
