Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.052417293688605426	ἐνθυμέομαι	λογίζομαι	λογισμός	ῥᾳδιούργημα	πταίω	παράπτωμα	παράπτωμα	1	23	160	117	1	20	41	χράω ; 0.7929463386535645	ὑποφέρω ; 0.7105705142021179	πάθος ; 0.7398818135261536	ψεύστης ; 0.7305246591567993	πολεμέω ; 0.6732251048088074	ψυχή ; 0.6880527138710022
0.3752538795709168	διαυγάζω	λάμπω	ἐκλάμπω	ἐλωΐ	μαράνα	αββα	αββα	1	1	13	8	2	1	3	φωσφόρος ; 0.8388843536376953	ἐμβλέπω ; 0.6955127716064453	ἀχανής ; 0.7059526443481445	ἠλί ; 0.8515334129333496	θά ; 0.8511934876441956	κατοπίσω ; 0.7049652338027954
0.0741737451114316	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	εὐκαιρέω	ἀκαίρως	προθεσμία	εὐκαιρέω	1	7	6	3	3	2	1	ἀργυρολόγητος ; 0.7064908742904663	πεντηκοντάρχος ; 0.6449189782142639	μαρτυρία ; 0.697923481464386	σημαία ; 0.6549797654151917	παραμυθία ; 0.6386591792106628	φυσιόω ; 0.6553503274917603
0.11838140856191481	ὑποζύγιον	ἀλώπηξ	θρέμμα	λάμπω	διαυγάζω	ἐπιφαίνω	θρέμμα	0	31	13	1	13	1	27	ὄνος ; 0.735232949256897	μεσσαβ ; 0.5883639454841614	Δεββα ; 0.6674495935440063	ἐμβλέπω ; 0.6955127716064453	φωσφόρος ; 0.8388843536376953	στενότητα ; 0.682331919670105
0.0029718991109637383	τρόμος	ἀπομάσσομαι	ῥιπή	ψίξ	διατροφή	πόμα	πόμα	1	35	2	1	2	2	7	φόβος ; 0.6690374612808228	σχίζα ; 0.6432657241821289	ἄτομος ; 0.9150777459144592	ἀποσκευάζω ; 0.6432119607925415	ἐπιποθία ; 0.6575545072555542	πρόθυμος ; 0.6873500347137451
0.13164903815149626	σίναπι	κάλαμος	βοτάνη	ἀποφθέγγομαι	ἐκλαλέω	προσλαλέω	βοτάνη	0	5	40	17	9	2	4	ἀχειροποίητος ; 0.6525241136550903	πρύμνα ; 0.652129590511322	χόρτος ; 0.7352689504623413	οἴωνισμα ; 0.6710480451583862	ἐκμαρτυρέω ; 0.6559461355209351	μέλει ; 0.6763772964477539
0.18067698757917677	πρωτεύω	πρωτοστάτης	μεγαλειότης	τρίβολος	χόρτος	ἄκανθα	πρωτοστάτης	0	4	2	7	6	64	45	ἀθέμιτος ; 0.7022722959518433	πρόλοβος ; 0.6179380416870117	γνώμη ; 0.6386587023735046	νέωμα ; 0.6381711959838867	χλωρός ; 0.7730972766876221	ἰκμάς ; 0.6357158422470093
0.23731986365572577	συνεγείρω	ἐξανάστασις	ἀναζάω	ξέστης	ἀγγεῖον	ὑδρία	ἀναζάω	0	6	2	2	1	25	25	Φελεθθι ; 0.6793687343597412	μετάθεσις ; 0.6212248206138611	συμμιμητής ; 0.7225072383880615	χαλκίον ; 0.6798028349876404	δίψα ; 0.7002767324447632	Αχιμα ; 0.6997244358062744
-0.09391556121494316	παρατείνω	βραδύνω	συστέλλω	πρᾶγμα	πληροφορέω	συμβαίνω	παρατείνω	0	8	6	8	137	7	59	Φοίνικες ; 0.6235352754592896	ὑπερεκτείνω ; 0.6168015003204346	βαρύθυμος ; 0.620800793170929	ἀπερίσπαστος ; 0.6695448756217957	πολυποίκιλος ; 0.6725481748580933	ἐκφυγή ; 0.6620934009552002
0.12507662807890807	ἀποπλέω	πλοῦς	ἀνάγω	ἐξολεθρεύω	ὀλοθρεύω	φθείρω	φθείρω	1	4	3	136	221	1	29	ὑποπλέω ; 0.7712777256965637	ἐπισφαλής ; 0.6993052363395691	ἐξάγω ; 0.7871571183204651	ἐξαίρω ; 0.7675549983978271	Αγαρμι ; 0.7066240310668945	δημεύω ; 0.6769108772277832
-0.019878860175732482	κυριακός	αββα	ἄθεος	ἀροτριάω	φυτεύω	γεωργέω	ἄθεος	0	2	3	1	18	61	4	κύκλῳ ; 0.6058470010757446	κατοπίσω ; 0.7049652338027954	ζωτικός ; 0.7115687131881714	ἐξοκή ; 0.713140606880188	μακροχρόνιος ; 0.717507004737854	νόθος ; 0.6393786668777466
0.18285245998722094	καιρός	εὔκαιρος	εὐκαιρία	κυριότης	κυριεύω	ἡγεμονεύω	κυριότης	1	570	7	7	4	71	2	ἡμέρα ; 0.7838013172149658	παντοῖος ; 0.6965145468711853	ἐμβιβάζω ; 0.6163628697395325	ἐπιγίγνομαι ; 0.7079509496688843	συμμάχος ; 0.6734386086463928	στρατήγημα ; 0.7360844016075134
-0.11569386676728555	συμπολίτης	συμφυλέτης	λαός	ἀποστολή	εὐαγγελιστής	Μεσσίας	λαός	0	1	1	2200	15	3	2	συνεκτρίβω ; 0.6960994005203247	δράω ; 0.6782553791999817	ἔθνος ; 0.6611536741256714	λακάω ; 0.6613588333129883	ἀπευθανατίζω ; 0.7375442981719971	μεθερμηνεύω ; 0.6756412982940674
0.05339267912765189	πόνος	πάσχω	συνωδίνω	ἀπόκρυφος	βάθος	κρύπτη	πόνος	0	97	60	1	28	31	1	ἴασις ; 0.7529855966567993	κολάζω ; 0.691470742225647	συστενάζω ; 0.9331209659576416	σκότος ; 0.6405946612358093	γῦρος ; 0.7089167833328247	μόδιος ; 0.7036715745925903
