Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
-0.05442364571434466	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	ἔτος	0	2	766	1	11	1	16	4	7	33	110	κόρος ; 0.5695215463638306	ἡμέρα ; 0.6224874258041382	συμφορά ; 0.5722267627716064	τέμνω ; 0.5618183016777039	εὐσήμος ; 0.5389137268066406	ὑπερῷον ; 0.5564172863960266	Βηθσαϊδάν ; 0.5227416157722473	κάθαρσις ; 0.5044575333595276	ἥγημα ; 0.5717113018035889	ὀνύχιον ; 0.522656261920929
0.06923865707753857	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	εὐπάρεδρον	0	15	1	8	1	475	8	83	1	2179	361	Φινεες ; 0.5136123895645142	ἀπερισπάστως ; 0.8113285899162292	Εφράιμ ; 0.5371767282485962	ἀλάστωρ ; 0.5846206545829773	προφητεύω ; 0.5902106761932373	δίδραχμον ; 0.5082122087478638	συνάντησις ; 0.6126630902290344	Μωυσής ; 0.5656636357307434	ναός ; 0.6286485195159912	πόλις ; 0.5831546783447266
0.032633218058419844	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	πορθέω	0	468	221	5	28	1	4	396	2542	8	2	καταλείπω ; 0.5842716097831726	ἐξαίρω ; 0.7022981643676758	περιβόητος ; 0.5169087648391724	παιδαγωγός ; 0.5922476053237915	πρόσχυσις ; 0.6136617064476013	ἐκκινέω ; 0.5791557431221008	ἐκτείνω ; 0.5950387120246887	λαμβάνω ; 0.6879234910011292	συμμισοπονηρέω ; 0.5385928153991699	Ἰσραηλίτης ; 0.5356649160385132
0.0009951919329591052	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	προαμαρτάνω	0	41	2	226	1	41	47	138	9	52	1	ἁμαρτία ; 0.5136355757713318	συνεγγίζω ; 0.5417354106903076	ἀσεβής ; 0.7621041536331177	κακοτεχνάομαι ; 0.5510376691818237	ἁμαρτία ; 0.6308161020278931	ἄπνοος ; 0.5241957902908325	ἀστεῖος ; 0.5008066296577454	ὄρνεον ; 0.5301151275634766	μηδείς ; 0.5315813422203064	ἀπαράβατος ; 0.5570821166038513
0.020575872841705478	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	ἑκάστοτε	0	3	1	3	1	192	1	1	2	12	1	τεσσαρεσκαιδεκάτος ; 0.6075778603553772	Χους ; 0.55754554271698	μακροήμερος ; 0.7488641738891602	γαμικός ; 0.5357519388198853	εὐμένεια ; 0.5949802398681641	ἀποφεύγω ; 0.530537486076355	ῥυτίς ; 0.5682128667831421	ἐνεργάζομαι ; 0.5735334753990173	ἀπόλυσις ; 0.558761715888977	περισπάομαι ; 0.5885584354400635
0.11755984981329959	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	δεισιδαιμονία	1	13	1	5	6	57	1	8	8	1	36	περίλυπος ; 0.572880744934082	λύχνος ; 0.6028962135314941	σῷος ; 0.5712493658065796	ἀνατείνω ; 0.4937972128391266	πάλαι ; 0.5301325917243958	ἐθίζω ; 0.6032580137252808	ἐνίστημι ; 0.5333709716796875	Ως ; 0.5789969563484192	ἐρεθιστὴς ; 0.5064600110054016	πραϋπαθία ; 0.5179346799850464
0.0485972754617896	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	κορβανᾶς	0	1	4	110	16	2	248	97	2	51	28	συμφέρω ; 0.5532324910163879	Ζανω ; 0.5205663442611694	ὀνύχιον ; 0.522656261920929	ὑπερῷον ; 0.5564172863960266	χάσμα ; 0.5426170825958252	σελήνη ; 0.6558724641799927	κάλλυνθρον ; 0.5233813524246216	δίδραχμον ; 0.5981907248497009	σκιά ; 0.5585666298866272	νεφέλη ; 0.5441790223121643
0.19304043693256762	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ἄπταιστος	1	6	19	1	45	17	41	312	2	20	1	αἱρετός ; 0.5383631587028503	χόρτος ; 0.5231220722198486	λῃστεύω ; 0.5635057687759399	τρυγάω ; 0.5309672355651855	Θαιμαν ; 0.5507943630218506	ἁμαρτία ; 0.5136355757713318	ἐξιλάσκομαι ; 0.568880558013916	κράτος ; 0.5633151531219482	ἐκπολεμέω ; 0.5003050565719604	κακοτεχνάομαι ; 0.5510376691818237
0.1646216656525903	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἐκδιηγέομαι	1	6	11	346	956	100	16	1	15	273	7	καταδέσμους ; 0.5138164758682251	Δεβλαθα ; 0.4788976311683655	εἰσέρχομαι ; 0.6144778728485107	ἐκπορεύομαι ; 0.6914704442024231	ὑπεκρέω ; 0.5409668684005737	ἀπόστασις ; 0.4879981279373169	Μαβσαν ; 0.6097651720046997	ἐντροπή ; 0.5163944959640503	διηγέομαι ; 0.6344003677368164	ἐρύω ; 0.5849631428718567
0.04213753490519079	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	συναπόλλυμαι	0	1	140	1	20	28	1	1	4	64	25	θορύβος ; 0.5180537700653076	ὀνειδισμός ; 0.5203665494918823	πρόσχυσις ; 0.6136617064476013	ὀλιγόω ; 0.5630740523338318	παιδαγωγός ; 0.5922476053237915	χαλκίον ; 0.6780896186828613	δυνάστευμα ; 0.5268325805664062	λαμπρός ; 0.475716233253479	γόνος ; 0.522417426109314	σκάφη ; 0.5889208912849426
