Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
0.0375005343558506	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	διετής	0	2	767	1	11	1	16	4	7	33	110	Εβεαρ ; 0.42788058519363403	ὀγδοήκοντα ; 0.515518307685852	ἐναντίος ; 0.40472716093063354	ἀληθινῶς ; 0.43220311403274536	σταλαγμός ; 0.3859582841396332	λευκότης ; 0.4253655970096588	Αχισαμαχ ; 0.39373335242271423	Θεκεμινας ; 0.40378475189208984	ζῆλος ; 0.47490307688713074	εἰσφέρω ; 0.820834219455719
0.02238817847532104	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	οἶκος	1	15	1	8	1	477	8	83	1	2180	361	Οδομηρα ; 0.4370271861553192	πλεονασμός ; 0.39805513620376587	φυγάς ; 0.4677653908729553	ὁμολογουμένως ; 0.43991827964782715	μαντεύομαι ; 0.6728097200393677	ὀπωροφυλάκιον ; 0.41392219066619873	αἰρω ; 0.853692889213562	παρακάλυμμα ; 0.45900771021842957	ἤ ; 0.4114612340927124	οὖρον ; 0.395404189825058
0.08305700436393115	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	πορθέω	0	468	221	5	28	1	4	396	2545	8	2	Αριφ ; 0.4226059019565582	Αισαν ; 0.41082563996315	Αρης ; 0.41470271348953247	δόκιμος ; 0.44516903162002563	πυρόπνους ; 0.41588038206100464	λάρυγξ ; 0.5040371417999268	Γέσεμ ; 0.4333121180534363	Ναουμ ; 0.445524662733078	γλωσσοτομέω ; 0.4162214696407318	κατατείνω ; 0.4640660881996155
-0.034928334014264206	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	ἁμαρτωλός	0	41	2	226	1	41	47	138	9	52	1	Φογωρ ; 0.8025960326194763	ἐκελεκτός ; 0.42926299571990967	Ἐμμανουήλ ; 0.4608648419380188	Ασμοδαιος ; 0.44675832986831665	Χαραδαθ ; 0.5419281721115112	γενεά ; 0.6383217573165894	τέλος ; 0.4440014958381653	Μασσωχ ; 0.40645134449005127	Σελεμιου ; 0.4548571705818176	ἐξαφίημι ; 0.39898881316185
-0.006430609449207814	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	δυσερμήνευτος	1	3	1	3	1	193	1	1	2	12	1	ἐκπτύω ; 0.4048319458961487	εἰκότως ; 0.41274410486221313	βρόμος ; 0.4399178624153137	Γεμνα ; 0.3746039867401123	ἐφέλκω ; 0.449265718460083	παραλέγομαι ; 0.4482410252094269	μονομαχέω ; 0.41170966625213623	Ηλαμααρ ; 0.3987077474594116	Ναβααλ ; 0.4226107597351074	καλαμάομαι ; 0.4015950560569763
0.028767182352357812	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	κρυφαῖος	0	13	1	5	6	57	1	8	8	1	36	Μαγεδδω ; 0.4205171465873718	λιποθυμέω ; 0.4318808317184448	κεφαλαιόω ; 0.4526354670524597	μειζότερος ; 0.3849171996116638	γνοφώδης ; 0.42366209626197815	ἐξορκίζω ; 0.42497241497039795	Ἰάρετ ; 0.4099268913269043	εἴδησις ; 0.46274906396865845	βροχή ; 0.4220429062843323	Νινευη ; 0.42354679107666016
0.10634559228602436	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	οἴκημα	0	1	4	110	16	2	248	97	2	51	28	βδέλυγμα ; 0.4079548120498657	σεμνολογέω ; 0.4112240672111511	εἰσφέρω ; 0.820834219455719	λευκότης ; 0.4253655970096588	ὀδυναω ; 0.40641647577285767	δίκη ; 0.7944716215133667	πρόγονος ; 0.4744820296764374	Ἀχάζ ; 0.4298184812068939	ὑποφέρω ; 0.9387540221214294	λῃστήριον ; 0.4063008725643158
0.05403655284057357	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ῥᾳδιούργημα	1	6	19	1	45	17	41	312	2	20	1	διασκιρτάω ; 0.41078105568885803	ἀναζυγή ; 0.39996641874313354	εὖ ; 0.43911153078079224	λίβανος ; 0.41161641478538513	ἀλίσγημα ; 0.41647645831108093	Φογωρ ; 0.8025960326194763	σαββατισμός ; 0.4443349242210388	Σαμψών ; 0.4360715448856354	Γαιθαν ; 0.41415053606033325	Ασμοδαιος ; 0.44675832986831665
-0.012402521611924011	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	μεταίρω	0	6	11	346	957	100	16	1	15	274	7	διόλλυμι ; 0.4586048126220703	Αλεφ ; 0.4839170277118683	πεντεκαίδεκα ; 0.4634166359901428	διαλλαγή ; 0.40503787994384766	τεκνογονέω ; 0.4135992228984833	Αβιμελεχ ; 0.4556311368942261	ἀπότομος ; 0.42585164308547974	διάστασις ; 0.4089489281177521	παλαιστή ; 0.42999812960624695	ἐγχρονίζω ; 0.44656795263290405
-0.06816367173511517	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	ἀπώλεια	0	1	140	1	20	28	1	1	4	64	25	σύγκλεισμα ; 0.44620680809020996	θραυσμός ; 0.45562905073165894	πυρόπνους ; 0.41588038206100464	διαφθείρω ; 0.976330578327179	δόκιμος ; 0.44516903162002563	ἔνδοξος ; 0.43883267045021057	διαμέτρησις ; 0.38892990350723267	Χολασεωλα ; 0.41367509961128235	ἀργυρολόγητος ; 0.40450721979141235	ῥαφίς ; 0.42803287506103516
