Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
-0.011621466956638016	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	ἔτος	0	2	767	1	11	1	16	4	7	33	110	ὁμοιότης ; 0.5693684220314026	ἡμέρα ; 0.6619434952735901	εἴδησις ; 0.5465969443321228	στέλεχος ; 0.6002368927001953	εὐαρεστέω ; 0.5612921714782715	ἀνθινός ; 0.547337532043457	παιδιή ; 0.6133291721343994	πενθερά ; 0.6335231065750122	Τάναϊς ; 0.576707661151886	γλύφω ; 0.5421792268753052
0.031168472230170496	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	σκηνοποιός	1	15	1	8	1	477	8	83	1	2180	361	ἀτυχία ; 0.5422981977462769	ἀπερισπάστως ; 0.8594750761985779	ἄσεπτος ; 0.5743608474731445	βιωτικός ; 0.5391266942024231	Θεόμανδρος ; 0.5236098766326904	Καναναῖος ; 0.5294857621192932	οἶκος ; 0.6067776083946228	ὁμότεχνος ; 0.6764103770256042	σκήνωμα ; 0.6067776083946228	ἀφῆλιξ ; 0.5770968198776245
-0.023340748396383837	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	δότης	1	468	221	5	28	1	4	396	2545	8	2	ἀγή ; 0.5799025297164917	ἐξαίρω ; 0.6599193215370178	Σαρπηεδόνιος ; 0.5806892514228821	Λοξίας ; 0.5917475819587708	πρόσχυσις ; 0.7393720149993896	ἀκόσμως ; 0.5792544484138489	ἐπιβάλλω ; 0.6437219381332397	ἀποδίδωμι ; 0.6316686868667603	θέσις ; 0.5892484784126282	ἐξόλλυμι ; 0.5710017681121826
0.08446308777428979	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	ἁμαρτωλός	0	41	2	226	1	41	47	138	9	52	1	λευγαλέος ; 0.549432098865509	ἀπό-ἀχθέω ; 0.5466371774673462	δίκαιος ; 0.5917872190475464	βάγμα ; 0.5455046892166138	καταλλάσσω ; 0.5378966331481934	περικαίω ; 0.5688420534133911	μόλις ; 0.5246928930282593	κάρυον ; 0.5325229167938232	Ἄμυρις ; 0.5478512644767761	Ὀνείας ; 0.5879095196723938
0.005939906092973457	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	διερμηνευτής	1	3	1	3	1	193	1	1	2	12	1	Σαραπιεῖον ; 0.5681684017181396	ἐκδιδάσκω ; 0.5639848113059998	μακροήμερος ; 0.7252957224845886	θεοδίδακτος ; 0.5680346488952637	ἐπιχωρέω ; 0.5836911201477051	μεγαίρω ; 0.5402166247367859	ἀνοσιότης ; 0.5808152556419373	ἐξανέψιοι ; 0.6394392251968384	τοιόσδε ; 0.5295274257659912	ἠ ; 0.51231849193573
0.021158796249751866	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	κρυφῇ	0	13	1	5	6	57	1	8	8	1	36	αἱμοβόρος ; 0.5879110097885132	ὑπόκρισις ; 0.5707000494003296	τέκος ; 0.5599783658981323	ὑποσκέλισμα ; 0.5155753493309021	εὐχαριστία ; 0.5933459401130676	κατευδοκέω ; 0.5287933945655823	προαιρέω ; 0.5262718200683594	Μῄων ; 0.5850282907485962	καυχάομαι ; 0.5548850297927856	χαλκείος ; 0.5274389386177063
0.0600782149202127	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	θησαυρός	0	1	4	110	16	2	248	97	2	51	28	Λήι ; 0.5527992248535156	κίναδος ; 0.5241445302963257	γλύφω ; 0.5421792268753052	ἀνθινός ; 0.547337532043457	πολιοῦχος ; 0.5210368037223816	ἀνθρωποκτόνος ; 0.5721615552902222	ῥέμβω ; 0.5625959634780884	ἀσχαλάω ; 0.5397595167160034	ἐφοράω ; 0.5700762271881104	κατουρόω ; 0.5368650555610657
0.10122558059275955	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ἄπταιστος	1	6	19	1	45	17	41	312	2	20	1	τρύφος ; 0.5447183847427368	ἀράσσω ; 0.5398683547973633	Ἄψινθος ; 0.5831453800201416	ἀγχίμολον ; 0.5675946474075317	Ἀσιατογενής ; 0.5535339713096619	λευγαλέος ; 0.549432098865509	ἐντελλόμαι ; 0.5817058086395264	ὀφρύς ; 0.5771300792694092	στενῶς ; 0.5489234924316406	βάγμα ; 0.5455046892166138
0.09410335952744209	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἀγγελία	1	6	11	346	957	100	16	1	15	274	7	Βεροία ; 0.5340685844421387	Ἄλεξις ; 0.5925248861312866	εἰσάγω ; 0.6573169231414795	ἀναβαίνω ; 0.6188504099845886	πάϊθεν ; 0.5293158292770386	ἠεροφοῖτις ; 0.511676549911499	ἔπτυσμα ; 0.5863402485847473	ἀθεμίστιος ; 0.555166482925415	ἀπαγγέλλω ; 0.5411381721496582	ἐγκωμιάζω ; 0.5486031770706177
0.0021471539835178355	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	ὄλεθρος	0	1	140	1	20	28	1	1	4	64	25	Σάρδεις ; 0.5268661975860596	λιμός ; 0.5762114524841309	πρόσχυσις ; 0.7393720149993896	πολίτευμα ; 0.7148130536079407	Λοξίας ; 0.5917475819587708	ἔσχατος ; 0.5998710989952087	λέντιον ; 0.5976117253303528	ἱστός ; 0.5095220804214478	ποταμός ; 0.6064446568489075	φλογωπός ; 0.5354954600334167
0.07188844672451539	ἀμήτωρ	προπάτωρ	γονεύς	μάμμη	πρόγονος	τρεῖς	τέσσαρες	δέκα	πέντε	ὀκτώ	προπάτωρ	0	1	2	37	2	13	445	289	351	316	91	Ξανθικός ; 0.5269713401794434	τιμωρία ; 0.5086479187011719	συμπαθής ; 0.5348345041275024	ὀσμή ; 0.555492639541626	ἀκολούθως ; 0.6158388257026672	τέσσαρες ; 0.5994025468826294	τρεῖς ; 0.5994025468826294	εἴκοσι ; 0.676299512386322	πόσος ; 0.5956395864486694	ὅμοιος ; 0.6099888682365417
