Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
-0.020040428399352495	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	ξενία	1	2	767	1	11	1	16	4	7	33	110	τρίμετρος ; 0.40770018100738525	πηχύς ; 0.3341869115829468	χαράδρα ; 0.35515427589416504	βαβύκα ; 0.28013819456100464	ὑπερθέω ; 0.3287639617919922	αιλ ; 0.3243478238582611	μισθόομαι ; 0.3187398314476013	ὀθόνιον ; 0.3213183879852295	Ἱεροσόλυμα ; 0.3285842537879944	ἀποκέντησις ; 0.30020129680633545
-0.03229417793757694	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	σκήνωμα	1	15	1	8	1	477	8	83	1	2180	361	Μαγνητικός ; 0.2846895456314087	ἀπερισπάστως ; 0.8203531503677368	Αρωθ ; 0.32122915983200073	φιλοσοφομειρακίσκος ; 0.385583758354187	πραύνω ; 0.28493934869766235	Βαραββᾶς ; 0.35271120071411133	λέγω2 ; 0.3002869784832001	ὁμότεχνος ; 0.44031381607055664	Πυθώδε ; 0.2753286361694336	ὀχετός ; 0.3023377060890198
0.013541864553755556	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	δότης	1	468	221	5	28	1	4	396	2545	8	2	Ναφετα ; 0.3342013657093048	καταδιώκω ; 0.31099438667297363	δηιόω ; 0.2975585460662842	ἀμπλάκημα ; 0.2798030972480774	πρόσχυσις ; 0.6179643273353577	κάταντα ; 0.3389386534690857	ὑποδιπλόω ; 0.3072240352630615	κατακληρονομέω ; 0.3433539569377899	κουρίζω ; 0.29404035210609436	Ιεδιηλ ; 0.36975347995758057
0.05909797721303969	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	ὁμοίως	1	41	2	226	1	41	47	138	9	52	1	ἐκκλίνω ; 0.2802606225013733	ἐλευθέρωσις ; 0.36225003004074097	ἀσεβής ; 0.3205069601535797	ἐδανός ; 0.4284400939941406	ἔλασις ; 0.2723414897918701	σωτήριον ; 0.30958977341651917	ἐκεῖνος ; 0.3522353172302246	σημέα ; 0.30769166350364685	αἴγειρος ; 0.304135262966156	ια᾽ ; 0.37669599056243896
0.018313298211922124	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	ἐπίλυσις	1	3	1	3	1	193	1	1	2	12	1	προεκπέμπω ; 0.3913859724998474	ψευδάδελφος ; 0.3159973621368408	πολυήμερος ; 0.5981950759887695	ἄλλοθεν ; 0.295000821352005	καταπαύω ; 0.3523014783859253	ἄγαλμα ; 0.41842442750930786	εὐμετάδοτος ; 0.3978102207183838	περαιτέρω ; 0.43816202878952026	προκοπή ; 0.32379400730133057	τραγῳδιογράφος ; 0.44857561588287354
0.03868373329691313	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	δεισιδαιμονία	1	13	1	5	6	57	1	8	8	1	36	συντυγχάνω ; 0.27632802724838257	μόδιος ; 0.4268477261066437	δημόσιος ; 0.26564478874206543	οἴαξ ; 0.29923340678215027	φορεῖον ; 0.25528717041015625	τετραπλοῦς ; 0.34963077306747437	προέρχομαι ; 0.2688003182411194	Πύθιον ; 0.3179323077201843	χαλιναγωγέω ; 0.4441108703613281	συμπρεπής ; 0.28660833835601807
0.06468451160237995	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	φαίνω	1	1	4	110	16	2	248	97	2	51	28	ἐγκαταπήγνυμι ; 0.36389803886413574	Αρχαβιν ; 0.2881890833377838	ἀποκέντησις ; 0.30020129680633545	αιλ ; 0.3243478238582611	Μοίριχος ; 0.3816327154636383	ἀστραπή ; 0.3023287057876587	Παιήων ; 0.26975589990615845	Γαββαθα ; 0.4365016222000122	θεωρητός ; 0.32166704535484314	ὄμμα ; 0.3255394697189331
0.057384597489635314	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ἄψινθος	0	6	19	1	45	17	41	312	2	20	1	ἔχρα ; 0.3293311297893524	βοτάνη ; 0.29451659321784973	Μασσουρουθ ; 0.3974764943122864	βοηλατικός ; 0.2697085738182068	χλωρός ; 0.29451659321784973	ἐκκλίνω ; 0.2802606225013733	νηστεύω ; 0.3008154332637787	χερνίπτομαι ; 0.357275128364563	εὐρέιος ; 0.2819439768791199	ἐδανός ; 0.4284400939941406
0.029931497610968194	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἀγγελία	1	6	11	346	957	100	16	1	15	274	7	ἐπαράομαι ; 0.36616000533103943	νομέης ; 0.297024667263031	καταχρίω ; 0.2698109447956085	μείλιχος ; 0.3079226613044739	ἐμφανίζω ; 0.288114994764328	Κυμοθόη ; 0.2929474711418152	οἰκέτης ; 0.2798777222633362	βαρύς ; 0.29790711402893066	δηλόω ; 0.3690916895866394	αἱρέομαι ; 0.2811656594276428
0.029608883018218457	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	ὄλεθρος	0	1	140	1	20	28	1	1	4	64	25	Ῥαάβ ; 0.45936113595962524	οἰοβώτας ; 0.32962507009506226	πρόσχυσις ; 0.6179643273353577	πλάνη ; 0.3224504590034485	ἀμπλάκημα ; 0.2798030972480774	χαλκίον ; 0.5438910126686096	ὁμοιάζω ; 0.4789077937602997	Σαουρ ; 0.28600969910621643	ἀπομαγδαλία ; 0.28648632764816284	σφῦρα ; 0.2782469391822815
