Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
-0.013447093018131295	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	ἔτος	0	2	767	1	11	1	16	4	7	33	110	παντόπτης ; 0.5711681842803955	πῆχυς ; 0.5682227611541748	Παυσίστρατος ; 0.5948033332824707	καταλύτης ; 0.5536136627197266	κοσμοποιΐα ; 0.5582951307296753	δημοσίᾳ ; 0.5360863208770752	Γασιωνγαβερ ; 0.5275298953056335	Ἰθάκη ; 0.5681909918785095	Κασεριν ; 0.5756844878196716	ὑάκινθος ; 0.5436038374900818
0.003444340780068278	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	εὐπάρεδρον	0	15	1	8	1	477	8	83	1	2180	361	Νικοστράτις ; 0.5412389039993286	ἀπερισπάστως ; 0.7074503302574158	δυναμικός ; 0.5839261412620544	περιτρέπω ; 0.6043439507484436	Αμαθι ; 0.5524730086326599	δυσημερέω ; 0.5460871458053589	Θρᾳκία ; 0.5495572686195374	λιθουργικός ; 0.5827182531356812	ναός ; 0.5889983773231506	ἐρίτιμος ; 0.5491806268692017
0.012127148908783414	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	πορθέω	0	468	221	5	28	1	4	396	2545	8	2	ἀφίημι ; 0.6020162105560303	ἐξαίρω ; 0.5982919335365295	εὐκοπία ; 0.5416394472122192	ζημία ; 0.5348290205001831	ζῳοποιέω ; 0.5752049088478088	Ζαβδαιος ; 0.5453047156333923	ἐξαποστέλλω ; 0.5934737920761108	φέρω ; 0.6404352188110352	συμφυλέτης ; 0.5168858766555786	ἐξομολογήσις ; 0.5358806848526001
0.08160382134401162	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	ἀφομοιόω	1	41	2	226	1	41	47	138	9	52	1	προσθέω ; 0.5395348072052002	πλειστήρης ; 0.531707763671875	ἀσεβής ; 0.6890177130699158	ἀγοραῖος ; 0.5916123986244202	ἁμαρτία ; 0.6007405519485474	προχωρέω ; 0.5039854049682617	ἀθεώρητος ; 0.5130718946456909	ἀπρονόητος ; 0.546891450881958	̓Αδύς ; 0.5401328802108765	δημοσιεύω ; 0.6325774192810059
-0.019535086535036272	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	διαγίνομαι	0	3	1	3	1	193	1	1	2	12	1	ταχύς ; 0.5871752500534058	διχή ; 0.5669553279876709	μακροήμερος ; 0.7503296136856079	Ανανια ; 0.5438350439071655	ἐξαλλοτριόω ; 0.5282169580459595	οἶδα ; 0.5168689489364624	περιβολή ; 0.5848298072814941	κατηχέω ; 0.5450233817100525	ῥώννυμι ; 0.5787050724029541	ποικιλομήτης ; 0.5484644770622253
0.04811085776427898	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	θεοσεβής	1	13	1	5	6	57	1	8	8	1	36	συκέα ; 0.6348305940628052	μόδιος ; 0.5720282196998596	παραλλαγή ; 0.5346547365188599	πέταυρον ; 0.5573229193687439	λόγος ; 0.5858319997787476	οἰκονόμος ; 0.5673094391822815	Γοδολιος ; 0.5558095574378967	πανεπίσκοπος ; 0.5989426970481873	ἐνταῦθα ; 0.6024932861328125	ἐκδοχή ; 0.5587961673736572
0.047652611063453476	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	κοιτών	0	1	4	110	16	2	248	97	2	51	28	δαμνάω ; 0.5320925712585449	κραιπνός ; 0.5505276918411255	ὑάκινθος ; 0.5436038374900818	δημοσίᾳ ; 0.5360863208770752	δοξολογέω ; 0.5532864332199097	κγ᾽ ; 0.550955057144165	ἀπαλλαξείω ; 0.5625596642494202	νομοδιδάσκαλος ; 0.5225245952606201	σκιά ; 0.5671987533569336	ἀναμίξ ; 0.5603388547897339
0.1399719922492511	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ἄπταιστος	1	6	19	1	45	17	41	312	2	20	1	εὔπατρις ; 0.5451017618179321	μηκύνομαι ; 0.5975896120071411	διαστράπτω ; 0.5911746025085449	νηπενθής ; 0.5877407789230347	αἶσα ; 0.5166909694671631	προσθέω ; 0.5395348072052002	ἁμαρτία ; 0.5365080237388611	διαδέω ; 0.5225759148597717	προεῖδον ; 0.5875063538551331	ἀγοραῖος ; 0.5916123986244202
0.11389254066107246	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἀγγελία	1	6	11	346	957	100	16	1	15	274	7	τειχεσιπλήτης ; 0.5318413972854614	φύρασις ; 0.5642210245132446	ἀποτρέχω ; 0.5610936284065247	ἐκπορεύομαι ; 0.6468522548675537	Ἴβηρ ; 0.5731342434883118	ἀπέχω ; 0.5161097049713135	Ἰάνασσα ; 0.5508319735527039	σύνδρομος ; 0.5369753837585449	διηγέομαι ; 0.5741211771965027	ἠπιόδωρος ; 0.5706528425216675
0.17012999801568318	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	συναπόλλυμαι	0	1	140	1	20	28	1	1	4	64	25	ἄθυτος ; 0.5580322742462158	ἀφανισμός ; 0.5279891490936279	ζῳοποιέω ; 0.5752049088478088	ὀλιγόω ; 0.529198944568634	ζημία ; 0.5348290205001831	ἀμίς ; 0.6410235166549683	Βαλεκ ; 0.6230859160423279	Ασορδαν ; 0.5595699548721313	παναίολος ; 0.6014865636825562	ἐκκλύζω ; 0.5109592080116272
