Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9
0.00866978486436426	διετής	ἔτος	παραχειμασία	θέρος	τριετία	κοιτών	ξενία	νυμφών	ὑπερῷον	θησαυρός	τριετία	0	2	765	1	11	1	16	4	7	33	110	ἀκριβόω ; 0.6433908343315125	ἡμέρα ; 0.6635932922363281	χορηγία ; 0.5224807858467102	ἔαρ ; 0.5492714643478394	εὐσήμος ; 0.5828598737716675	ταμιεῖον ; 0.5612548589706421	ἰδιωτικός ; 0.5701453685760498	Ναζαρέτ ; 0.5425961017608643	Συράκουσαι ; 0.553878128528595	ἐπιθυμητά ; 0.5868496298789978
0.06304929821864524	ἀποστολή	εὐπάρεδρον	προφῆτις	συμπρεσβύτερος	προφήτης	πραιτώριον	σκήνωμα	σκηνοποιός	οἶκος	οἰκία	συμπρεσβύτερος	0	15	1	8	1	474	8	83	1	2166	353	θεοσέβεια ; 0.5479074716567993	ἀπερισπάστως ; 0.9450349807739258	Λαφιδωθ ; 0.6002224683761597	ὄγκος ; 0.51589035987854	προφητεύω ; 0.5554863214492798	οἰκία ; 0.6475480794906616	συνάντησις ; 0.518767237663269	Χολουβ ; 0.5696797370910645	Ἰερουσαλήμ ; 0.6153860092163086	πραιτώριον ; 0.6475480794906616
0.03236941486057787	ἀπόλλυμι	ἐξολεθρεύω	πορθέω	ὄλεθρος	ὀλοθρεύω	προδίδωμι	παραδίδωμι	δίδωμι	δωρέομαι	δότης	δότης	1	465	218	5	27	1	4	392	2526	8	2	καταλείπω ; 0.6700725555419922	ἐξαίρω ; 0.7580687999725342	περαιτέρω ; 0.5783742666244507	ἄβατος ; 0.556625485420227	πρόσχυσις ; 0.6810149550437927	ἐνταφιαστής ; 0.5698758363723755	ῥύομαι ; 0.5956569910049438	τίθημι ; 0.69914710521698	καῦσις ; 0.5878180265426636	λοίδορος ; 0.5507374405860901
0.03673647963712284	ἁμάρτημα	προαμαρτάνω	ἁμαρτωλός	ῥᾳδιούργημα	παράπτωμα	ὁμοίωμα	τοιοῦτος	ὁμοίωσις	ὁμοίως	ἀφομοιόω	προαμαρτάνω	0	41	2	225	1	41	47	136	9	52	1	ἁμαρτία ; 0.5375512838363647	ἀπομαίνομαι ; 0.6036837697029114	ἀσεβής ; 0.7732908725738525	κακοτεχνάομαι ; 0.6069462299346924	ἁμαρτία ; 0.6440633535385132	ἄπνοος ; 0.5845888257026672	οἷος ; 0.6007775068283081	ἐπικίνδυνος ; 0.5398277044296265	συνείδησις ; 0.5875296592712402	ἀπαράβατος ; 0.6017017364501953
0.008722360649914995	διαγίνομαι	παροίχομαι	μακροχρόνιος	ἑκάστοτε	χρόνος	ἐπίλυσις	διερμηνευτής	ἐπιλύω	διασαφέω	δυσερμήνευτος	παροίχομαι	0	3	1	3	1	191	1	1	2	12	1	ἐπισκευάζομαι ; 0.6558058857917786	δυσσεβέω ; 0.5428176522254944	πολυήμερος ; 0.78777015209198	Μίλητος ; 0.5967700481414795	ὥρα ; 0.5989354848861694	ἀϊδιότης ; 0.6277545094490051	κωφάω ; 0.613154947757721	περαιτέρω ; 0.6807136535644531	ἀπεχθάνομαι ; 0.6230069398880005	γελοῖος ; 0.6577385067939758
0.09882922272365624	κρυφῇ	κρύπτη	ἀφανής	κρυφαῖος	μυστήριον	δεισιδαιμονία	θεοσεβής	θρησκεία	θρησκός	εὐσεβής	θεοσεβής	1	13	1	5	6	57	1	8	8	1	36	σφαλερός ; 0.5348352193832397	ἔχρα ; 0.6949077844619751	χαλάζα ; 0.528620719909668	καταναρκάω ; 0.5136860013008118	λόγος ; 0.5919069051742554	σπόγγος ; 0.6322023272514343	ταλαίπωρος ; 0.4975089430809021	ἀπεχθής ; 0.5519052147865295	χαλιναγωγέω ; 0.671425461769104	ἀφθαρσία ; 0.5706930160522461
0.09348972779023379	κορβανᾶς	οἴκημα	θησαυρός	κοιτών	ἀνάγαιον	φῶς	φαίνω	ἐπιφώσκω	φωτίζω	φέγγος	ἐπιφώσκω	1	1	4	110	16	2	248	96	2	50	28	βουλεύομαι ; 0.5307211875915527	Χαρχαμις ; 0.54124915599823	ἐπιθυμητά ; 0.5868496298789978	ταμιεῖον ; 0.5612548589706421	χάσμα ; 0.6159855127334595	σκότος ; 0.6690950989723206	ἀριστάω ; 0.5013328790664673	προνουμηνία ; 0.6207585334777832	φωτισμός ; 0.5220092535018921	ἄστρον ; 0.5836291313171387
0.2494197941406993	τρίβολος	χλωρός	ἄψινθος	ἄκανθα	βοτάνη	ἁμάρτημα	ἁμαρτάνω	ἄπταιστος	πταίω	ῥᾳδιούργημα	ἄπταιστος	1	6	19	1	45	17	41	308	2	20	1	ἔκχυσις ; 0.544377326965332	βοτάνη ; 0.6314232349395752	ἀνελπίστως ; 0.7196749448776245	ἀκρίς ; 0.5469120740890503	χλωρός ; 0.6314232349395752	ἁμαρτία ; 0.5375512838363647	ἀσεβέω ; 0.7710328102111816	περιπλήσσω ; 0.5886662006378174	ἀδυνατέω ; 0.5465577840805054	κακοτεχνάομαι ; 0.6069462299346924
0.20961834244266275	μεταίρω	ἐκβαίνω	ἀπέρχομαι	ἐξέρχομαι	ἀπολύω	ἐκδιηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἐκδιηγέομαι	1	6	11	344	949	98	16	1	15	269	7	ὑπόγειος ; 0.5247108936309814	Σενναχηρίμ ; 0.48806703090667725	εἰσέρχομαι ; 0.686062753200531	ἐκπορεύομαι ; 0.7492591142654419	μιαροφαγέω ; 0.5696098804473877	οἰκήτωρ ; 0.5928193926811218	Ναθαναήλ ; 0.6001051664352417	ὀνειδισμός ; 0.5575564503669739	ἀπαγγέλλω ; 0.6378961801528931	ἐρύω ; 0.5858291387557983
0.02372922822342588	συναπόλλυμαι	ἀπώλεια	ὀλοθρεύω	φθορά	ὄλεθρος	ξέστης	νιπτήρ	θήκη	ποτήριον	ἀγγεῖον	συναπόλλυμαι	0	1	135	1	20	27	1	1	4	64	25	Ῥαάβ ; 0.6420908570289612	πρηνής ; 0.5868076086044312	πρόσχυσις ; 0.6810149550437927	διάπυρος ; 0.5564281940460205	ἄβατος ; 0.556625485420227	βαπτισμός ; 0.5874472856521606	ἐπαθροίζομαι ; 0.5785888433456421	κάπτω ; 0.5678687691688538	ἄκρατος ; 0.5940279364585876	πέσσω ; 0.5315077900886536
