Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10
0.09725971789953886	ζῳογονέω	συνεγείρω	ζῳοποιέω	ἐξεγείρω	ἀναζάω	ζάω	συζωοποιέω	ἔγερσις	ἐξανάστασις	ἀνάστασις	φανέρωσις	ἐξεγείρω	0	3	6	11	73	2	694	2	4	2	48	2	ἔκθετος ; 0.7494858503341675	φυτόν ; 0.7069110870361328	περιτομή ; 0.6428692936897278	παραφρόνησις ; 0.6541997790336609	ἔμφοβος ; 0.6884640455245972	ἀποθνῄσκω ; 0.6379252672195435	ἀκροβυστία ; 0.7107466459274292	δίφρος ; 0.6674129962921143	ἱλαστήριον ; 0.6433906555175781	ἐνεργέω ; 0.6802843809127808	ταπεινοφροσύνη ; 0.7087622880935669
0.11792772688649567	δηλόω	ξένος	ἀποκαλύπτω	χρηματίζω	φανέρωσις	χρηματισμός	ἀποκάλυψις	ἐπίσημος	φανερός	αὐγάζω	καταλέγω	ξένος	0	44	34	135	20	2	4	21	11	34	8	3	γνωρίζω ; 0.7107548117637634	πλανάω ; 0.6353026628494263	ἐξαλείφω ; 0.6798087954521179	βλασφημέω ; 0.6533740758895874	ταπεινοφροσύνη ; 0.7087622880935669	προσεῖπον ; 0.6757921576499939	ἐνδείκνυμι ; 0.6940789222717285	ἀποστολή ; 0.6144735813140869	πυριφλεγής ; 0.6250436305999756	ξανθίζω ; 0.766283392906189	πιθανολογία ; 0.6930246353149414
0.2013803724467183	ἐπιτίθημι	δωρέομαι	ἐπιδίδωμι	ἀναδίδωμι	δόσις	δίδωμι	προδίδωμι	δότης	δόμα	παραδίδωμι	ποίμνιον	ποίμνιον	1	304	8	22	3	25	2526	4	2	62	392	79	ἀφαιρέω ; 0.7948284149169922	ὁμολογέω ; 0.684382438659668	ῥηγνύναι ; 0.6103008985519409	διαπράσσω ; 0.7181861400604248	λῆμψις ; 0.687504768371582	τίθημι ; 0.7714179754257202	ἐγγυάω ; 0.7258052229881287	ῥεῦμα ; 0.6853706240653992	ἐπίπεμπτος ; 0.7090390920639038	ἐξαποστέλλω ; 0.7444045543670654	πρόβατον ; 0.7687469720840454
0.2393225911104621	φίλανδρος	φιλάδελφος	φιλόστοργος	φιλόθεος	φιλότεκνος	φιλαδελφία	φίλαυτος	φιλανθρωπία	φιλία	φιλέω	ὑπερῷον	ὑπερῷον	1	1	4	2	1	4	9	1	7	37	58	33	σωφρονίζω ; 0.9815124869346619	πυκνός ; 0.7353189587593079	τροφεία ; 0.8155614733695984	φιλήδονος ; 0.9900628924369812	προαγωνίζομαι ; 0.7479891777038574	θεοδίδακτος ; 0.7096501588821411	Ιεθθαρ ; 0.7668561339378357	συμφυλέτης ; 0.7057461738586426	φίλος ; 0.7616652250289917	ἀδελφή ; 0.7077241539955139	ταμιεῖον ; 0.7202123403549194
0.13792931230444838	παραπλέω	ἀποπλέω	βραδυπλοέω	ὑποπλέω	πλοῦς	εὐθυδρομέω	παραλέγομαι	ἀνάγω	πλέω	ἐκπλέω	φθορά	φθορά	1	1	4	1	2	3	2	2	136	13	3	20	χρονοτριβέω ; 0.829731285572052	Σάμος ; 0.701749324798584	προσεάω ; 0.8879937529563904	προσεάω ; 0.8667892217636108	ἐπισφαλής ; 0.7288689017295837	Κώς ; 0.9194997549057007	ἆσσον ; 0.7665044069290161	ἐξάγω ; 0.8399524688720703	πλοῖον ; 0.7137790322303772	ἀποτάσσομαι ; 0.7269840836524963	ἐγχειρίδιον ; 0.6551715135574341
0.14443791824026303	ἐξέρχομαι	ἀποβαίνω	ἐκβαίνω	ἀπέρχομαι	μεταίρω	ἐκχωρέω	ἔξειμι	ἀπολύω	ἐκπορεύομαι	ἄφιξις	ἀκαίρως	ἀκαίρως	1	949	24	11	344	6	5	12	98	204	2	2	ἐκπορεύομαι ; 0.8170440196990967	ἀγρεύω ; 0.8032456040382385	Κυρήνη ; 0.638992428779602	εἰσέρχομαι ; 0.7862803936004639	Ιαριμ ; 0.7206971049308777	κατώτερος ; 0.6573777198791504	ἄλλως ; 0.7232482433319092	Καϊάφας ; 0.6959419250488281	ἐξέρχομαι ; 0.8170439600944519	ἀκροατήριον ; 0.6646995544433594	ἀκρόαμα ; 0.6815104484558105
-0.03193138036995691	ἔγερσις	ζῳοποιέω	συνεγείρω	ἀνάστασις	ἐξανάστασις	ζάω	ἐξεγείρω	ζῳογονέω	ἀναζάω	συζωοποιέω	βραβεύω	ἐξεγείρω	0	4	11	6	48	2	694	73	3	2	2	2	δίφρος ; 0.6674129962921143	περιτομή ; 0.6428692936897278	φυτόν ; 0.7069110870361328	ἐνεργέω ; 0.6802843809127808	ἱλαστήριον ; 0.6433906555175781	ἀποθνῄσκω ; 0.6379252672195435	παραφρόνησις ; 0.6541997790336609	ἔκθετος ; 0.7494858503341675	ἔμφοβος ; 0.6884640455245972	ἀκροβυστία ; 0.7107466459274292	παιγνία ; 0.6317036747932434
0.12863272430391637	οἷος	ἔοικα	ὁμοιότης	ὁμοίωμα	ὁμοιόω	ὁμοίωσις	ὅμοιος	ἀφομοιόω	ὁμοίως	τοιοῦτος	πραιτώριον	πραιτώριον	1	33	4	6	47	53	9	137	1	52	136	8	ἐπίτιμος ; 0.6656402945518494	νοῦς ; 0.676148533821106	κάρπιμος ; 0.7419877052307129	φατνόω ; 0.6863309144973755	εὐνουχίζω ; 0.6372557878494263	οὐρά ; 0.6551153659820557	παραφυάς ; 0.6500765681266785	ἀγενεαλόγητος ; 0.7104787826538086	παρακαταθήκη ; 0.6908751726150513	οὐδείς ; 0.6616373062133789	Εφααθ ; 0.6797063946723938
0.00963925008741473	ἐπίλυσις	διερμηνεύω	διασαφέω	μεθερμηνεύω	ἑρμηνεία	ἑρμηνεύω	δυσερμήνευτος	φράζω	διερμηνευτής	ἐπιλύω	μέχρι(ς)	μεθερμηνεύω	0	1	7	12	8	3	6	1	4	1	2	18	κομιδή ; 0.7483869791030884	νομικός ; 0.7112780809402466	μηδέποτε ; 0.6871447563171387	Ἐλύμας ; 0.7050313353538513	τυφωνικός ; 0.66354900598526	θεριστής ; 0.6002568006515503	συζητέω ; 0.7236616611480713	ἐπίσταμαι ; 0.639480471611023	παρέχω ; 0.6692554950714111	περαιτέρω ; 0.8020661473274231	διαγίνομαι ; 0.6529145240783691
-0.06536111778564496	ἐπίσημος	χρηματισμός	ἀποκάλυψις	φανερός	αὐγάζω	χρηματίζω	φανέρωσις	δηλόω	ἀποκαλύπτω	ξένος	διδάσκω	ξένος	0	11	4	21	34	8	20	2	44	135	34	202	ἀποστολή ; 0.6144735813140869	προσεῖπον ; 0.6757921576499939	ἐνδείκνυμι ; 0.6940789222717285	πυριφλεγής ; 0.6250436305999756	ξανθίζω ; 0.766283392906189	βλασφημέω ; 0.6533740758895874	ταπεινοφροσύνη ; 0.7087622880935669	γνωρίζω ; 0.7107548117637634	ἐξαλείφω ; 0.6798087954521179	πλανάω ; 0.6353026628494263	καταγγέλλω ; 0.7649292945861816
-0.054712378051154476	κύριος	μαράνα	Σαβαώθ	κυριακός	παντοκράτωρ	ἐλωΐ	αββα	θεός	ἠλί	ἄθεος	πότε	κυριακός	0	9279	1	2	2	191	2	3	5249	2	1	66	σύ ; 0.8397893309593201	θά ; 0.9976834654808044	ταμεῖον ; 0.6396973133087158	ἀσθένεια ; 0.723275363445282	Σιων ; 0.7431796789169312	λεμά ; 0.8714227080345154	Τρυφῶσα ; 0.6141354441642761	κύριος ; 0.835647702217102	λεμά ; 0.9224158525466919	ἐπιθυμητής ; 0.6912975907325745	ἄρτι ; 0.6221483945846558
-0.032652926695401874	ἀρτιγέννητος	ἔγκυος	τεκνογονέω	γενετή	ὠδίν	τεκνογονία	γένεσις	γεννητός	γέννημα	τίκτω	βραδύς	γέννημα	0	1	2	1	3	39	1	61	7	7	263	3	ἄδολος ; 0.916745662689209	παρθενία ; 0.7112791538238525	οἰκοδεσποτέω ; 0.9925002455711365	Ναχαλιγαας ; 0.6382498145103455	γαστήρ ; 0.7222482562065125	ἀπολαμβάνω ; 0.6338931918144226	ἐπιζάω ; 0.7383960485458374	ὀλιγόβιος ; 0.6664199829101562	ἔχιδνα ; 0.8116941452026367	ἐπιφυτεύω ; 0.7475051879882812	πορθέω ; 0.6595233678817749
0.10515564504349495	ἐκπληρόω	πληροφορέω	συναντάω	συμβαίνω	ἐνίστημι	προγίνομαι	ἐπιγίνομαι	πρᾶγμα	ἐπεισέρχομαι	συγκυρία	ἀγέλη	ἀγέλη	1	4	7	67	58	20	1	1	135	2	1	17	Μάκρων ; 0.6244394779205322	ἀπρόσκοπος ; 0.7475259304046631	ἐξέρχομαι ; 0.6902219653129578	προσκλίνομαι ; 0.7050434350967407	διαφέρω ; 0.7177445888519287	πάρεσις ; 0.9921874403953552	δευτεραῖος ; 0.9786252975463867	εὔνοια ; 0.7286704778671265	τιάρα ; 0.6175072193145752	συνακολουθέω ; 0.6694228649139404	χοῖρος ; 0.6993166208267212
0.21588812523196255	αββα	κυριακός	κύριος	ἄθεος	Σαβαώθ	παντοκράτωρ	θεός	ἐλωΐ	μαράνα	ἠλί	ἴασπις	ἴασπις	1	3	2	9279	1	2	191	5249	2	1	2	8	Τρυφῶσα ; 0.6141354441642761	ἀσθένεια ; 0.723275363445282	σύ ; 0.8397893309593201	ἐπιθυμητής ; 0.6912975907325745	ταμεῖον ; 0.6396973133087158	Σιων ; 0.7431796789169312	κύριος ; 0.835647702217102	λεμά ; 0.8714227080345154	θά ; 0.9976834654808044	λεμά ; 0.9224158525466919	σμαράγδινος ; 0.8389776349067688
-0.05806184724366964	αὐθεντέω	δαμάζω	εὐπερίστατος	βραβεύω	δοῦλος	συλαγωγέω	ἐνέχω	ζωγρέω	στενοχωρέομαι	συνέχω	ἐρεύγομαι	δοῦλος	0	1	7	1	2	510	1	8	10	3	62	7	ὁμόψυχος ; 0.658044695854187	θρησκεία ; 0.6702985763549805	ὄγκος ; 0.9708467721939087	παιγνία ; 0.6317036747932434	παῖς ; 0.6555482149124146	φιλοσοφία ; 0.8016032576560974	προαίρω ; 0.6856393814086914	αἱρέω ; 0.6889779567718506	ματαιολόγος ; 0.7176100015640259	καταπίνω ; 0.6727476716041565	πανούργευμα ; 0.6729303598403931
0.05277220821693562	δηλόω	φανερός	ἐπίσημος	ἀποκάλυψις	χρηματίζω	ξένος	ἀποκαλύπτω	φανέρωσις	χρηματισμός	αὐγάζω	τετράπους	ξένος	0	44	34	11	21	20	34	135	2	4	8	16	γνωρίζω ; 0.7107548117637634	πυριφλεγής ; 0.6250436305999756	ἀποστολή ; 0.6144735813140869	ἐνδείκνυμι ; 0.6940789222717285	βλασφημέω ; 0.6533740758895874	πλανάω ; 0.6353026628494263	ἐξαλείφω ; 0.6798087954521179	ταπεινοφροσύνη ; 0.7087622880935669	προσεῖπον ; 0.6757921576499939	ξανθίζω ; 0.766283392906189	φλυκτίς ; 0.7370744943618774
