Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Occurences W11	Occurences W12	Occurences W13	Occurences W14	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10	Most similar word to W11	Most similar word to W12	Most similar word to W13	Most similar word to W14
0.039842868289660605	ζῳοποιέω	ἐξανάστασις	ἀνάστασις	συζωοποιέω	ζάω	ἐξεγείρω	ἔγερσις	ζῳογονέω	ἀναζάω	συνεγείρω	ἐνοικέω	οἰκέω	κατοικία	οἰκητήριον	παροικέω	ἐξεγείρω	0	11	2	48	2	699	73	4	3	2	6	46	158	37	3	73	φανέρωσις ; 0.4296751320362091	Σεδδουκ ; 0.43165841698646545	Θαιλαμ ; 0.47265467047691345	ἐπίπληξις ; 0.4844115972518921	περιποίησις ; 0.43475523591041565	ἄρχω ; 0.40248745679855347	Ησαιας ; 0.4141475558280945	ἀνατρέφω ; 0.47402092814445496	ἐπιλείχω ; 0.4517866373062134	ὀλιγόπιστος ; 0.3983703851699829	λικμός ; 0.4287388324737549	ἐκριζόω ; 0.43691980838775635	χρῖσμα ; 0.46284136176109314	καταπορεύομαι ; 0.42465975880622864	αὐλίζω ; 0.5087986588478088
0.011083134423606589	ὀλοθρευτής	φθορά	πορθέω	φθείρω	συναπόλλυμαι	ὄλεθρος	ἐξολεθρεύω	ἀπόλλυμι	ἀπώλεια	ὀλοθρεύω	ἄκανθα	ἄψινθος	ἀκάνθινος	κάλαμος	χλωρός	συναπόλλυμαι	0	1	20	5	29	1	28	221	468	140	1	45	1	3	40	19	τυπικῶς ; 0.8209099769592285	ὑπερφόβος ; 0.4393309950828552	κηπουρός ; 0.5055904388427734	ἀδικέω ; 0.5078259110450745	Ῥαάβ ; 0.48260581493377686	διαρπαγή ; 0.40682822465896606	ἐξαίρω ; 0.5411774516105652	ἀλλάσσω ; 0.4464610815048218	ἐκτρίβω ; 0.41459181904792786	πρόσχυσις ; 0.6343388557434082	πόα ; 0.4508664011955261	παιδιόθεν ; 0.5016829967498779	Ασωρ ; 0.4567003846168518	φράζω ; 0.40115976333618164	θηρίον ; 0.44478118419647217
0.026518320915961235	δωρέομαι	ἐπιτίθημι	ἀναδίδωμι	προδίδωμι	δόμα	δόσις	δίδωμι	ἐπιδίδωμι	παραδίδωμι	δότης	ἐξηγέομαι	ἀγγέλλω	ἀγγελία	ἀναγγέλλω	ἐρεύγομαι	ἀγγελία	1	8	305	3	4	62	25	2545	22	396	2	15	1	15	274	7	χειρόω ; 0.4083027243614197	ἐπιβάλλω ; 0.5359856486320496	ἰσόψυχος ; 0.42993709444999695	γενεαλογέω ; 0.41834452748298645	χρυσαυγέω ; 0.4159860610961914	ἀπαρχή ; 0.40813764929771423	τίθημι ; 0.5867511630058289	ἀπείκασμα ; 0.4261566996574402	ἐκτείνω ; 0.48231399059295654	ἀκατάσχετος ; 0.43571627140045166	ασαρημωθ ; 0.44646814465522766	Κεδμα ; 0.4598350524902344	διγομία ; 0.39264044165611267	γιγνώσκω ; 0.5285052061080933	Αροηδις ; 0.40404850244522095
0.2605254971933859	δέκα	τέσσαρες	πέντε	τρεῖς	δύο	ἑπτά	ἕξ	ἐννέα	ὀκτώ	εἷς	ἄρκος	ζῷον	θρέμμα	λύκος	ἀγέλη	λύκος	1	351	289	316	445	830	465	147	48	91	1376	18	61	1	15	17	εἴκοσι ; 0.6007921695709229	δύο ; 0.4631703495979309	ἐννέα ; 0.49229151010513306	ἕξ ; 0.5040265321731567	ἑπτά ; 0.46745288372039795	δύο ; 0.46745288372039795	τρεῖς ; 0.5040265321731567	πέντε ; 0.49229151010513306	πέντε ; 0.46168994903564453	ἐπιθανάτιος ; 0.38036608695983887	λέων ; 0.4982213079929352	τροχός ; 0.4624521732330322	Ιωδα ; 0.5199682712554932	ψυχρός ; 0.405333012342453	ἁδρύνω ; 0.41875386238098145
0.02625873204447865	προσλαλέω	λέγω	φημί	φθέγγομαι	ἐκλαλέω	ἐπιφωνέω	ἀναφωνέω	προσαγωγή	ἀποφθέγγομαι	λαλέω	διαχειρίζομαι	σφαγή	κοπή	ἀποκτείνω	ἀναίρεσις	κοπή	1	4	4491	140	18	2	7	6	3	9	1487	2	27	5	317	5	νομοδιδάσκαλος ; 0.4800794720649719	εἶπον ; 0.46875521540641785	πράσσω ; 0.4753057360649109	Φουλ ; 0.442187637090683	συνακολουθέω ; 0.46966493129730225	πέριξ ; 0.46137529611587524	κόσμιος ; 0.4285816252231598	Ἀμπλιᾶτος ; 0.4908145070075989	Σελμανα ; 0.43951207399368286	ἐντέλλομαι ; 0.503592848777771	Χριστός ; 0.4668668508529663	ποιμήν ; 0.43084102869033813	Γαι ; 0.508064866065979	θανατόω ; 0.5343247056007385	λοιδορέω ; 0.48747876286506653
0.004041248363856442	φθινοπωρινός	διετία	θέρος	ἔτος	παραχειμασία	διετής	τριετία	χειμών	ἐνιαυτός	παραχειμάζω	ῥιπή	τρέμω	τρόμος	ἐκτινάσσω	σείω	θέρος	0	1	2	11	767	1	2	1	13	168	4	1	16	35	29	42	μαρμάρινος ; 0.45204055309295654	Νασαραχ ; 0.46005380153656006	Ιεριηλ ; 0.4051401615142822	χιλιάς ; 0.5310584306716919	πυρόομαι ; 0.40529656410217285	τριετῆς ; 0.5363194942474365	ἡμισεύω ; 0.5148205757141113	παντοδύναμος ; 0.4701233208179474	Εφααθ ; 0.4191713333129883	Ζηνᾶς ; 0.5583348274230957	ἄτομος ; 0.8927173614501953	ἐθελοκωφόω ; 0.415094792842865	περιοικέω ; 0.4857551157474518	ἀποτινάσσω ; 0.4009319543838501	διατείνω ; 0.41049277782440186
0.043165922096189524	ὀργίζομαι	θυμομαχέω	χολάω	προσοχθίζω	ὀργή	παροργίζω	ὀργίλος	θυμόομαι	παροργισμός	θυμός	πόσις	πόμα	σιτομέτριον	ψωμίον	βρῶμα	βρῶμα	1	9	1	1	23	339	60	5	1	8	351	5	7	1	4	92	ἐρεθίζω ; 0.45568186044692993	Ἔβερ ; 0.5138705968856812	ἐπιδόξως ; 0.4519713521003723	ἔκπαλαι ; 0.41825270652770996	θυμός ; 0.3919888436794281	ταπεινόω ; 0.4640836715698242	πάχος ; 0.44667157530784607	διάβολος ; 0.4298593997955322	ζέα ; 0.4171692728996277	ὁμολόγως ; 0.429118275642395	κατεξουσιάζω ; 0.44647055864334106	δειπνέω ; 0.40422123670578003	οἰκετεία ; 0.5598559975624084	συμβούλιον ; 0.42879995703697205	ἄρτος ; 0.43069544434547424
0.08311866481711527	θανατόω	κοπή	κατασφάζω	σφαγή	ἀναιρέω	σφάζω	ἀναίρεσις	διαχειρίζομαι	καταστρώννυμι	ἀποκτείνω	θορυβάζω	καταπονέω	θορυβέω	μεριμνάω	ἀνασκευάζω	κοπή	0	171	5	12	27	112	94	5	2	10	317	1	4	10	28	1	ἀποκτείνω ; 0.5343247056007385	Γαι ; 0.508064866065979	ἀλιτήριος ; 0.4289284646511078	ποιμήν ; 0.43084102869033813	Δαμάσκος ; 0.38270753622055054	ἀναφέρω ; 0.4904484450817108	λοιδορέω ; 0.48747876286506653	Χριστός ; 0.4668668508529663	προθυμέομαι ; 0.4318939447402954	θανατόω ; 0.5343247056007385	συγκρύπτω ; 0.500739574432373	ὕψιστε ; 0.4265822172164917	οἰώνισμα ; 0.39627373218536377	παραβολή ; 0.45187559723854065	ἔνταλμα ; 0.428605854511261
0.056951389773939765	κρυφῇ	ἀπόκρυφος	κρυπτός	κρύπτη	λάθρᾳ	βαθύς	μυστήριον	ἀφανής	βάθος	κρυφαῖος	ὑπεροχή	κυρία	πρωτοστάτης	ἐξοχή	μεγιστάν	λάθρᾳ	0	13	28	36	1	13	28	57	5	31	6	7	10	2	1	53	εὐγένεια ; 0.4306885600090027	μαλακός ; 0.44029903411865234	ἀγριομυρίκη ; 0.4319266080856323	μόδιος ; 0.5007345676422119	μανιώδης ; 0.4068828523159027	Αβρωνα ; 0.41681426763534546	προορίζω ; 0.4151965379714966	Θαρα ; 0.45569053292274475	ἴχνος ; 0.39490413665771484	ἀνταποθνῄσκω ; 0.4017096757888794	φιλήδονος ; 0.40509000420570374	στάμνος ; 0.4116317331790924	ὑπεναντίος ; 0.3826156258583069	διχομηνία ; 0.42703503370285034	συγγενής ; 0.42840081453323364
0.11958879264422528	ἐπίβλημα	ὀθόνη	ὀθόνιον	σινδών	σουδάριον	ῥάκος	λέντιον	καταπέτασμα	κειρία	ἔνδυμα	ἐκπλέω	ἀνάγω	εὐθυδρομέω	ἀποπλέω	ὑποπλέω	ἀνάγω	1	5	2	8	10	4	5	2	44	2	22	3	136	2	4	2	βλητέος ; 0.4885508418083191	ἐπιχείρημα ; 0.38981500267982483	πρόσκλησις ; 0.42084625363349915	ἀνδρογύναιος ; 0.4230952262878418	πώγων ; 0.4651184380054474	καταμήνιος ; 0.7912486791610718	διαζώννυμι ; 0.6130869388580322	συγκάθημαι ; 0.4712114930152893	ἀμώμητος ; 0.42930999398231506	περισκελής ; 0.44554072618484497	Ζαβδια ; 0.47892171144485474	ἐξάγω ; 0.6777193546295166	Κώς ; 0.6756309866905212	Νέα ; 0.6413523554801941	Ρεκκαθ ; 0.4470256268978119
