Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
-0.06557235842899745	ἐξουσιάζω	ἄρχω	κατακυριεύω	ἡγεμών	κυριεύω	μεθερμηνεύω	ἄρχω	0	4	87	4	20	7	8	δάκνω ; 0.6757168173789978	Ἐρέτρια ; 0.6491514444351196	πλευρόν ; 0.635310173034668	ἔμπλην ; 0.7241747379302979	γλαῦκος ; 0.6669398546218872	πάμψυχος ; 0.6470992565155029
0.051861458956703355	ἔντρομος	τρόμος	τρέμω	ἐκτινάσσω	σείω	ἔνδυμα	τρέμω	0	3	5	3	4	5	8	ἐξερμηνεύω ; 0.6737918257713318	ἐπίγαμος ; 0.6390745043754578	αὐτός ; 0.7067753076553345	λιγύς ; 0.6553521156311035	συγκαθίστημι ; 0.7142432332038879	βινέω ; 0.6855565309524536
0.22188062388059962	βήρυλλος	σάπφιρος	ἴασπις	χρυσόλιθος	χαλκηδών	ἔγερσις	ἔγερσις	1	1	1	4	1	1	1	χρυσόλιθος ; 0.9337450861930847	χαλκηδών ; 0.7527037858963013	θαλαμήιος ; 0.7032378315925598	βήρυλλος ; 0.9337450265884399	σμάραγδος ; 0.8894643187522888	καταδιώκω ; 0.6825498938560486
0.11394297022079142	ἀπόκρυφος	κρυφαῖος	βάθος	ἀφανής	κρυπτός	ἐκβαίνω	ἐκβαίνω	1	3	2	8	1	17	1	καταψεύδομαι ; 0.6228435039520264	νύμφη ; 0.7745904922485352	περιπείρω ; 0.6736616492271423	καταχθόνιος ; 0.7036429643630981	κρυφαῖος ; 0.7275675535202026	μοῖρα ; 0.7002748847007751
-0.01231212567295814	κυριακός	παντοκράτωρ	ἄθεος	μαράνα	κύριος	βραδύς	παντοκράτωρ	0	2	10	1	1	713	3	πείθαρχος ; 0.6762162446975708	ὠφελήσιμος ; 0.7074875831604004	φθορά ; 0.6471429467201233	θά ; 0.7378283739089966	θέειον ; 0.7429485321044922	ἐρῆμος ; 0.6411693096160889
0.023831170346178543	προσφέρω	στοιχέω	βίος	ἀναστροφή	συνοικέω	ἔθνος	ἔθνος	1	47	5	10	13	1	160	εἰσπορεύομαι ; 0.6425513625144958	κατάκοιτος ; 0.71790611743927	δεύω ; 0.6293779015541077	ἄγνοια ; 0.6747495532035828	χαλεπότης ; 0.6837826371192932	ναυτικός ; 0.6382030248641968
0.1362619358028508	λάμπω	φέγγος	διαυγάζω	φῶς	ἐπιφαίνω	παραπλέω	παραπλέω	1	7	3	1	72	4	1	πετάννυμι ; 0.6850293278694153	μυρίζω ; 0.6665786504745483	φωσφόρος ; 0.8207593560218811	σκοτία ; 0.6739347577095032	ἀνεξεραύνητος ; 0.6650964021682739	Πλείσταρχος ; 0.6526347398757935
-0.011643398884211287	ἐπιφωνέω	ἀποφθέγγομαι	ἀναφωνέω	λέγω	προσλαλέω	παντοκράτωρ	προσλαλέω	0	4	3	1	2335	2	10	διαπορέω ; 0.6912350058555603	Σέργιος ; 0.6576942205429077	ἀμφιμέλας ; 0.6826685667037964	ἀποκρίνομαι ; 0.7744114995002747	ἀνοήμων ; 0.6921259760856628	ὠφελήσιμος ; 0.7074875831604004
0.08467776658934706	σχολάζω	παροίχομαι	διαγίνομαι	μακροχρόνιος	χρόνος	λαλέω	διαγίνομαι	0	2	1	3	1	53	297	στόρνυμι ; 0.6585066914558411	ἀντιλογία ; 0.7030606865882874	Ζηνᾶς ; 0.6440166234970093	Ἴαιρα ; 0.6770344376564026	ἴσως ; 0.7429836392402649	ἐρῶ ; 0.6765286922454834
0.28534015137530927	ἐρεύγομαι	ἐξηγέομαι	ἀπαγγέλλω	διηγέομαι	ἀναγγέλλω	ὁμοίωμα	ὁμοίωμα	1	1	6	45	8	14	6	γνάθος ; 0.6814194321632385	μνημόσυνον ; 0.6537672877311707	ἀναγνάμπτω ; 0.6408407092094421	ἀναβλέπω ; 0.6597716212272644	νικάω ; 0.6876304745674133	Λάχεσις ; 0.7596526741981506
0.08903344672315883	θορυβάζω	καταπονέω	προσδοκάω	προμεριμνάω	ἀνασκευάζω	δέκα	δέκα	1	1	2	16	1	1	25	ᾠόθριον ; 0.7174490690231323	πτερόω ; 0.6837249398231506	χωρή ; 0.6732220649719238	τεκνοποιός ; 0.6344031691551208	ἁλίστονος ; 0.6151724457740784	Διόμνηστος ; 0.6794239282608032
-0.11339020009719392	παραχειμασία	θέρος	ἐνιαυτός	χειμών	διετία	βάτος	θέρος	0	1	3	14	6	2	6	εὐθαρσής ; 0.7266865968704224	κατάβασις ; 0.7010211944580078	διαλαγχάνω ; 0.760160505771637	κῶμος ; 0.6905925273895264	ἐπίγνωσις ; 0.6368001699447632	Πάνθος ; 0.6419513821601868
0.05541660701453455	ἀπολύω	μεταίρω	ἐκπορεύομαι	ἄφιξις	ἐκχωρέω	βιβρώσκω	ἄφιξις	0	65	2	33	1	1	1	ἐπιπάρειμι ; 0.7359578609466553	χρυσηλάκατος ; 0.6642529368400574	ἵημι ; 0.7649115324020386	θλῖψις ; 0.6544474959373474	Οὐηιεντανός ; 0.7907872796058655	ναί ; 0.6928962469100952
-0.016910637280485807	συνωδίνω	πάσχω	παθητός	συγκακοπαθέω	προπάσχω	ἐπιλύω	συγκακοπαθέω	0	1	42	1	2	1	2	συστενάζω ; 0.7730720043182373	ἀπώλεια ; 0.6529215574264526	δίδημι ; 0.6780425906181335	πύθων ; 0.6409855484962463	εἰσπαίω ; 0.639263927936554	Διαγόρας ; 0.6787172555923462
