Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5
0.052152166532329236	ἐξουσιάζω	ἄρχω	κατακυριεύω	ἡγεμών	κυριεύω	μεθερμηνεύω	ἄρχω	0	4	87	4	20	7	8	ἀγανάκτησις ; 0.4847564697265625	ζέω ; 0.48592913150787354	συνέχω ; 0.48963984847068787	εἴωθα ; 0.5276255011558533	εὐτραπελία ; 0.49334102869033813	κατασκοπέω ; 0.5923154950141907
0.0617021928014061	ἔντρομος	τρόμος	τρέμω	ἐκτινάσσω	σείω	ἔνδυμα	ἔνδυμα	1	3	5	3	4	5	8	ἔκπαλαι ; 0.5141852498054504	τυγχάνω ; 0.49365440011024475	φυσικῶς ; 0.5171139240264893	ἀποτινάσσω ; 0.5567243695259094	κολωνία ; 0.5037492513656616	κατάκειμαι ; 0.5952550172805786
0.21588786570131638	βήρυλλος	σάπφιρος	ἴασπις	χρυσόλιθος	χαλκηδών	ἔγερσις	ἔγερσις	1	1	1	4	1	1	1	χρυσόλιθος ; 0.9529441595077515	χαλκηδών ; 0.7889811396598816	σάρδιον ; 0.5153358578681946	βήρυλλος ; 0.9529440999031067	σμάραγδος ; 0.864346444606781	ἀπόλαυσις ; 0.45473432540893555
0.11598837866227862	ἀπόκρυφος	κρυφαῖος	βάθος	ἀφανής	κρυπτός	ἐκβαίνω	ἐκβαίνω	1	3	2	8	1	17	1	ὀστράκινος ; 0.5190213918685913	κρυπτός ; 0.7089086174964905	ἁμάρτημα ; 0.5261033177375793	κριτικός ; 0.5702919363975525	κρυφαῖος ; 0.7089086174964905	ἀνάψυξις ; 0.561933696269989
0.010375019644334016	κυριακός	παντοκράτωρ	ἄθεος	μαράνα	κύριος	βραδύς	βραδύς	1	2	10	1	1	713	3	σχολή ; 0.510938823223114	ἀπόκειμαι ; 0.5098414421081543	ἐρημία ; 0.4959995746612549	θά ; 0.8335493803024292	θεός ; 0.5082350373268127	ἀναδέχομαι ; 0.5046187043190002
-0.023029011755569095	προσφέρω	στοιχέω	βίος	ἀναστροφή	συνοικέω	ἔθνος	ἀναστροφή	0	47	5	10	13	1	160	νηστεύω ; 0.46894803643226624	βιαστής ; 0.5417690277099609	γέεννα ; 0.49908772110939026	ἐξίστημι ; 0.48896822333335876	πτόησις ; 0.7272126078605652	γερουσία ; 0.5072458386421204
0.09851132918808736	λάμπω	φέγγος	διαυγάζω	φῶς	ἐπιφαίνω	παραπλέω	παραπλέω	1	7	3	1	72	4	1	διαμένω ; 0.5930529832839966	ἐξορύσσω ; 0.5399389863014221	φωσφόρος ; 0.8964025974273682	σκοτία ; 0.5414153337478638	μίασμα ; 0.5396343469619751	συμπεριλαμβάνω ; 0.517520546913147
0.02596980113750813	ἐπιφωνέω	ἀποφθέγγομαι	ἀναφωνέω	λέγω	προσλαλέω	παντοκράτωρ	προσλαλέω	0	4	3	1	2335	2	10	παράκειμαι ; 0.5646504163742065	εὐθύνω ; 0.4500840902328491	Πρόχορος ; 0.4701555371284485	ἀποκρίνομαι ; 0.5629895329475403	θεομάχος ; 0.5222629308700562	ἀπόκειμαι ; 0.5098414421081543
0.029513341687007366	σχολάζω	παροίχομαι	διαγίνομαι	μακροχρόνιος	χρόνος	λαλέω	διαγίνομαι	0	2	1	3	1	53	297	συκομορέα ; 0.5120381116867065	φάραγξ ; 0.5217203497886658	ὄσφρησις ; 0.5321022868156433	πάροικος ; 0.6265480518341064	φημί ; 0.5844125151634216	εὐνοῦχος ; 0.5516408085823059
0.1315130745741243	ἐρεύγομαι	ἐξηγέομαι	ἀπαγγέλλω	διηγέομαι	ἀναγγέλλω	ὁμοίωμα	ὁμοίωμα	1	1	6	45	8	14	6	προσκυνητής ; 0.5062353610992432	σκήνωμα ; 0.48808202147483826	δακρύω ; 0.5211721658706665	σκολιός ; 0.4886903464794159	στοιχέω ; 0.47114279866218567	Ἀθῆναι ; 0.4732178747653961
0.006564406911218179	θορυβάζω	καταπονέω	προσδοκάω	προμεριμνάω	ἀνασκευάζω	δέκα	δέκα	1	1	2	16	1	1	25	ἐλαττονέω ; 0.5483332872390747	κατευλογέω ; 0.5261942744255066	αὐλέω ; 0.5630345940589905	αὐθάδης ; 0.5179727077484131	πανοῦργος ; 0.5368136763572693	σελήνη ; 0.4997027814388275
0.0577794984827627	παραχειμασία	θέρος	ἐνιαυτός	χειμών	διετία	βάτος	χειμών	0	1	3	14	6	2	6	φλυαρέω ; 0.48616525530815125	ἐκφύω ; 0.6098541021347046	πτωχεία ; 0.5237817168235779	φυγή ; 0.7302460670471191	διάδοχος ; 0.7589905261993408	φράζω ; 0.5663039684295654
0.04404938374405648	ἀπολύω	μεταίρω	ἐκπορεύομαι	ἄφιξις	ἐκχωρέω	βιβρώσκω	ἀπολύω	0	65	2	33	1	1	1	περιρήγνυμι ; 0.5701141357421875	ἀποδοχή ; 0.5174475908279419	θύελλα ; 0.5842176079750061	Δαλματία ; 0.4923527240753174	Κιλικία ; 0.5668686032295227	ἐάν ; 0.5161144137382507
0.06787519908183959	συνωδίνω	πάσχω	παθητός	συγκακοπαθέω	προπάσχω	ἐπιλύω	πάσχω	0	1	42	1	2	1	2	συστενάζω ; 0.8947274088859558	μετέπειτα ; 0.49311548471450806	καταπαύω ; 0.4232168197631836	πρεσβύτης ; 0.4868897795677185	ἰσότης ; 0.6348905563354492	φυγή ; 0.534875750541687
0.00814329407168285	περιβάλλω	ἱματίζω	ἐνδιδύσκω	περίθεσις	ἐπενδύομαι	ἡγεμών	ἱματίζω	0	23	2	2	1	2	20	ἰδού ; 0.485607773065567	προσπίπτω ; 0.5122976899147034	εὐφορέω ; 0.7100334763526917	ἐμπλοκή ; 0.8225688934326172	λαμπρότης ; 0.49874430894851685	εἴωθα ; 0.5276255011558533
-0.04238308593712503	πάντοτε	ἑκάστοτε	παροίχομαι	διαγίνομαι	μακρός	ἐπίσημος	παροίχομαι	0	41	1	1	3	11	2	ἀδιάλειπτος ; 0.5146026611328125	μυρίζω ; 0.535241425037384	φάραγξ ; 0.5217203497886658	ὄσφρησις ; 0.5321022868156433	ἐκβαίνω ; 0.48366498947143555	Ἀμπλιᾶτος ; 0.5155245065689087
-0.010753110879776151	ξενία	ἀνάγαιον	κορβανᾶς	ταμεῖον	ὑπερῷον	ἀγγεῖον	ὑπερῷον	0	2	2	1	4	4	1	τάχιον ; 0.5725858807563782	λάχανον ; 0.4916173219680786	σκόλοψ ; 0.4955575466156006	βατταλογέω ; 0.47124022245407104	παραβάλλω ; 0.5094437599182129	αἰδώς ; 0.5660006999969482
0.0639968000950355	παράπτωμα	πταίω	προαμαρτάνω	ἁμάρτημα	ῥᾳδιούργημα	συνέχω	ῥᾳδιούργημα	0	19	5	2	5	1	12	ἄστρον ; 0.5082428455352783	αἱματεκχυσία ; 0.4871032238006592	ἀπουσία ; 0.571733832359314	βάθος ; 0.5261032581329346	ἀγοραῖος ; 0.575015127658844	κατακυριεύω ; 0.48963984847068787
0.09194428371794672	δυσεντέριον	πυρέσσω	λέπρα	ἄρρωστος	κάμνω	συμβαίνω	συμβαίνω	1	1	2	4	5	2	8	πέτρα ; 0.4920582175254822	θυγάτριον ; 0.5089544057846069	ὑπάντησις ; 0.4718000590801239	φρίσσω ; 0.5390948057174683	ἀπόλλυμι ; 0.5207957625389099	Ἀδραμυττηνός ; 0.5139784812927246
-0.004634768933440447	ἔπαυλις	σκηνή	πανδοχεῖον	κατάλυμα	σκήνωμα	πρίν	κατάλυμα	0	1	20	1	3	3	13	Ἰωνᾶς ; 0.5363885760307312	ὀμνύω ; 0.5955262780189514	ἐπιμελέομαι ; 0.588535487651825	Τιβεριάς ; 0.5216121077537537	Σολομῶν ; 0.5485585331916809	Ἀρτεμᾶς ; 0.476518452167511
0.014784901837856357	πανδοχεῖον	σκηνοποιός	πραιτώριον	βασίλειος	οἶκος	ζῳοποιέω	βασίλειος	0	1	1	8	1	112	11	ἐπιμελέομαι ; 0.588535487651825	λίψ ; 0.5408170819282532	δοκιμή ; 0.5180383324623108	ἱεράτευμα ; 0.5717015862464905	κατέναντι ; 0.4972810447216034	φείδομαι ; 0.45574864745140076
0.12678953823318767	φέγγος	διαυγάζω	ἐκλάμπω	ἐπιφαίνω	λάμπω	ἀρτιγέννητος	φέγγος	0	3	1	1	4	7	1	ἐξορύσσω ; 0.5399389863014221	φωσφόρος ; 0.8964025974273682	φαίνω ; 0.4831516742706299	μίασμα ; 0.5396343469619751	διαμένω ; 0.5930529832839966	καταλαλιά ; 0.7197411060333252
