Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.015024471759539304	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1173	1	1	Ἀαρωνίδης ; 0.28952479362487793	ἐκσπονδυλίζομαι ; 0.4205000102519989	ἀρεσκεία ; 0.40161368250846863	πορίζω ; 0.2867588996887207	ἀλόγιστος ; 0.29187682271003723	νομικός ; 0.23468250036239624	καταπολεμέω ; 0.36972367763519287	μακροθύμως ; 0.36009353399276733
0.07746060745856331	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	ἰῶτα	0	1	7	41	7	3	4	2	1	κεραία ; 0.43234729766845703	γραφεῖον ; 0.3776499629020691	Ιωσφη ; 0.2804988920688629	κρυπτῶς ; 0.3456353545188904	λακωνικός ; 0.27602165937423706	πραΰθυμος ; 0.3093717098236084	τραχηλάω ; 0.43056854605674744	ἀκροατήριον ; 0.6389843821525574
0.0018301326037225563	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	54	52	6	47	4	9	6	137	ἀρνός ; 0.28808656334877014	Ασιμαθ ; 0.2931795120239258	ἀνδρολογεῖον ; 0.3342732787132263	φαντάζομαι ; 0.2611886262893677	χαλιναγωγέω ; 0.3160530924797058	φιλήδονος ; 0.3091399669647217	Γηρσων ; 0.31976303458213806	χεῖλος ; 0.3264741897583008
0.05188249493415914	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	λοιμός	0	8	30	22	1	7	444	351	316	πολυετής ; 0.29679274559020996	Βαιθσαρισα ; 0.26659414172172546	ματαιολόγος ; 0.27721887826919556	Πόπλιος ; 0.42745891213417053	Χασελωθαιθ ; 0.2979908287525177	ἕξ ; 0.33521568775177	εἴκοσι ; 0.46123194694519043	ἑπτακαίδεκα ; 0.3636343479156494
-0.04300689242616512	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	θεοδίδακτος	0	1	31	118	1	101	5	2	8	ταλαίπορος ; 0.33582186698913574	στάδιος ; 0.2847810685634613	οὖς ; 0.26306089758872986	καλοδιδάσκαλος ; 0.9186599254608154	παραζηλόω ; 0.2987160384654999	ἄγναφος ; 0.48904597759246826	διφθέρα ; 0.30157315731048584	ψιλόω ; 0.2904936969280243
0.08499805830153939	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἄνομος	1	29	93	8	35	1	1	2	115	ἄκανθα ; 0.2731606364250183	ταράσσω ; 0.29036495089530945	τερατεύομαι ; 0.2761337161064148	ἄκμων ; 0.27769607305526733	ἄτομος ; 0.9475786685943604	Ἰουδαϊκῶς ; 0.9281493425369263	παρείσακτος ; 0.6352488994598389	δίκαιος ; 0.24519973993301392
-0.016236376579544853	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	φθινοπωρινός	0	2	766	2	168	1	1	36	8	Πόρκιος ; 0.45786622166633606	Ουδουια ; 0.40886038541793823	τριετῆς ; 0.3719156086444855	σελίς ; 0.29731684923171997	ἐπαφρίζω ; 0.6857253313064575	ἀρεσκεία ; 0.40161368250846863	πορίζω ; 0.2867588996887207	Κρής ; 0.2764245867729187
0.01266346690237627	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	Ενγαδδι ; 0.3059733808040619	Θωα ; 0.26051512360572815	ἀστήρ ; 0.3281202018260956	τελεσιουργέω ; 0.2691102623939514	ἀναγγέλλω ; 0.2864132523536682	ὀρέγομαι ; 0.30466383695602417	ἀναλογίζομαι ; 0.24650637805461884	παράδειγμα ; 0.32326367497444153
0.046897409264201384	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	κατάστημα	1	266	7	60	1	8	7	1	15	καμμύω ; 0.27635136246681213	κερματιστής ; 0.3293437957763672	ἀπεκαινέω ; 0.3126809000968933	ἐγκατοικέω ; 0.7688616514205933	πρόσχυσις ; 0.3539663553237915	ἐγγλύφω ; 0.296192467212677	καλοδιδάσκαλος ; 0.7082915306091309	οἰκιακός ; 0.28770971298217773
0.0011244293063047417	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	γεννητός	0	263	1	2	7	39	10	511	1	εὐπρόσδεκτος ; 0.28719931840896606	ἄδολος ; 0.7526370882987976	ἐνεργός ; 0.3179035782814026	εὐπρόσωπος ; 0.28787961602211	ὠδίνω ; 0.3030991554260254	παραζηλόω ; 0.26805898547172546	παῖς ; 0.3399123549461365	φειδωλός ; 0.38687366247177124
