Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.05499532544680996	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	θεοσέβεια	0	72	3	1	36	8	1174	1	1	βάσανος ; 0.47305673360824585	μιαροφαγέω ; 0.5149762630462646	ἀμυγμός ; 0.4911386966705322	δίψυχος ; 0.4904545545578003	Σαμαρι ; 0.4438551664352417	χάρισμα ; 0.43686893582344055	μιαιφονία ; 0.5320491790771484	ἀντεξελαύνω ; 0.4425470530986786
0.05008733996431841	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	πρωτοστάτης	1	1	7	41	7	3	4	2	1	νασιφ ; 0.5198818445205688	Γολαθμαιν ; 0.45079609751701355	ἐκκόπτω ; 0.5510196685791016	Μακάρευς ; 0.4545050859451294	Γαμαριου ; 0.4163515269756317	ἀποκλίνω ; 0.44312942028045654	ἀπόμισθος ; 0.44456392526626587	ὁρκάνη ; 0.5279711484909058
-0.004489508223329386	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοιόω	0	54	52	6	47	4	9	6	137	αὐτοσταδίη ; 0.4341226816177368	ἀλήιος ; 0.4519250690937042	Αναρ ; 0.42879730463027954	ψιλόταπις ; 0.42701321840286255	Ἀδάμ ; 0.450583279132843	ἀγακλεής ; 0.4344584345817566	ἀνομοθέτητος ; 0.4588409960269928	ἄνομος ; 0.4585994780063629
0.01930014138370728	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	δέκα	1	8	30	22	1	7	445	351	316	ὅλως ; 0.4444512724876404	Οολα ; 0.4181136190891266	παταχρον ; 0.4152880907058716	πολυτρόπως ; 0.4859730005264282	μογιλάλος ; 0.42681798338890076	τέσσαρες ; 0.47319942712783813	θηγάνω ; 0.46485477685928345	Θαιλαμ ; 0.4185699224472046
0.06968831367427875	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	ὀθόνιον	1	1	31	121	1	101	5	2	8	συμπαρακαλέομαι ; 0.5228685140609741	Τυχικός ; 0.4655778408050537	παιδεύω ; 0.44929593801498413	δούλευμα ; 0.4441589117050171	παιδεία ; 0.44929593801498413	βλητέος ; 0.6123278141021729	ἅπτω ; 0.5095479488372803	χιτώνιον ; 0.44417643547058105
0.09786275692903312	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἄνομος	1	29	93	8	35	1	1	2	115	προσφορέω ; 0.42353343963623047	σείω ; 0.5165160894393921	ἐκταράσσω ; 0.4268939793109894	προσανατίθημι ; 0.442348837852478	ἀνοκωχεύω ; 0.45841503143310547	Ἰουδαϊκῶς ; 0.867664635181427	παρείσακτος ; 0.48183169960975647	δίκαιος ; 0.4801104664802551
-0.009065622848811183	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	εὐσεβής	1	2	767	2	168	1	1	36	8	ἐνορκίζω ; 0.44180914759635925	κεφφουρῆς ; 0.5191072225570679	Κριτίας ; 0.44878047704696655	ἀναβλέπω ; 0.515407383441925	ῥίψ ; 0.45699453353881836	ἀμυγμός ; 0.4911386966705322	δίψυχος ; 0.4904545545578003	φιλοστέφανος ; 0.388652503490448
0.0757009173500835	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἐξανάστασις	1	15	15	526	16	73	3	699	2	ὑπερμάχομαι ; 0.44046643376350403	Πολυαιμονίδης ; 0.4251214861869812	συνωρίς ; 0.3970160484313965	ἐλεημοσύνη ; 0.39989638328552246	συμβαίνω ; 0.5075097680091858	παρίστημι ; 0.4847446084022522	ποιητής ; 0.3901585340499878	ἐξόπισθεν ; 0.4369954764842987
0.02203074459731491	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	ἀγωγή	1	266	7	60	1	8	7	1	15	θύρα ; 0.47810444235801697	Δεκάπολις ; 0.43651169538497925	ἐνιαυτός ; 0.515407383441925	κόψιχος ; 0.5743319392204285	ἐκτυφλόω ; 0.45787182450294495	ἐξεριθεύομαι ; 0.4668208062648773	ἔγχελυς ; 0.494357168674469	τόπαρχος ; 0.48000848293304443
0.030309075030689137	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	ζωγρέω	1	263	1	2	7	39	10	511	1	Δεβηλαιμ ; 0.4801441431045532	καταλαλιά ; 0.5659167766571045	πολιά ; 0.450999915599823	διΐπταμαι ; 0.45196810364723206	γαστήρ ; 0.5380776524543762	καταπλήσσω ; 0.4348614513874054	Αἰπύτιος ; 0.4407644271850586	γαμέτης ; 0.5664714574813843
0.05820423496630178	ψωμίον	σιτομέτριον	πόμα	ψίξ	διατροφή	ἀλώπηξ	θρέμμα	ὑποζύγιον	ἀλώπηξ	1	4	1	7	2	2	13	1	31	Ιακωβ ; 0.4894962012767792	Μαρωδαχβαλαδαν ; 0.543110728263855	Ορναν ; 0.45882606506347656	μεσημβρινός ; 0.46247971057891846	Σηγωρ ; 0.4283568561077118	γάγγραινα ; 0.43887901306152344	ποτιπτύσσω ; 0.43452006578445435	πρόβατον ; 0.5552302598953247
-0.029386241774661648	τεκνογονέω	τεκνογονία	γένεσις	ἔγκυος	τίκτω	ἐπίλυσις	μεθερμηνεύω	ἑρμηνεία	γένεσις	0	1	1	63	2	263	1	9	5	οἰκοδεσποτέω ; 0.8331048488616943	ὁμότεχνος ; 0.5089188814163208	διάληψις ; 0.46066194772720337	πολιά ; 0.450999915599823	Δεβηλαιμ ; 0.4801441431045532	ἐκτολυπεύω ; 0.4438576400279999	Ἄμυρις ; 0.46228259801864624	ἀντιπολιτεύω ; 0.4664165675640106
0.07764217030590409	πλοῦς	παραλέγομαι	ἀποπλέω	ἀνάγω	βραδυπλοέω	παραχειμάζω	χειμών	ἔτος	ἔτος	1	3	2	4	136	1	4	13	767	ὑπερνικάω ; 0.5045177936553955	μίλιον ; 0.47146549820899963	πλέω ; 0.5272602438926697	Σελμων ; 0.4314497709274292	ἀνακαθαίρω ; 0.4436228275299072	Κασταλῶνα ; 0.4824656844139099	ἐκπορίζω ; 0.4540855288505554	κεφφουρῆς ; 0.5191072225570679
-0.004579708224010048	οἷος	ὁμοιόω	ὁμοίωμα	ἀφομοιόω	ὁμοίωσις	ἐλλογέω	καταλέγω	ἀποστάσιον	οἷος	0	33	54	47	1	9	2	3	7	ἐμφανής ; 0.4276766777038574	αὐτοσταδίη ; 0.4341226816177368	ψιλόταπις ; 0.42701321840286255	Ιδαερ ; 0.4960932731628418	Ἡρακλείδης ; 0.45173096656799316	ποίκιλμα ; 0.4517669081687927	Γαμαριου ; 0.4163515269756317	Γολαθμαιν ; 0.45079609751701355
-0.008380690738072183	εὐσεβῶς	θρησκός	δεισιδαίμων	ἱεροπρεπής	εὐσεβής	ἔοικα	ὁμοίωσις	ὁμοιότης	ἱεροπρεπής	0	2	1	1	3	36	4	9	6	ιθN ; 0.4544222354888916	χαλιναγωγέω ; 0.5010666251182556	βατός ; 0.4328465759754181	μιαροφαγέω ; 0.5149762630462646	δίψυχος ; 0.4904545545578003	Ἀδάμ ; 0.450583279132843	Ἡρακλείδης ; 0.45173096656799316	Αναρ ; 0.42879730463027954
-0.028434226442539012	δεισιδαίμων	δεισιδαιμονία	θεοσέβεια	θρησκός	ἱεροπρεπής	σαλεύω	σείω	τρέμω	δεισιδαιμονία	0	1	1	1	1	3	93	42	16	βατός ; 0.4328465759754181	ὑδρωπικός ; 0.4196440279483795	ἀμυγμός ; 0.4911386966705322	χαλιναγωγέω ; 0.5010666251182556	μιαροφαγέω ; 0.5149762630462646	σείω ; 0.5165160894393921	σαλεύω ; 0.5165160894393921	ἐξυψόω ; 0.45582783222198486
-0.006150141411997545	προφῆτις	εὐπάρεδρον	ἀποστολή	συμπρεσβύτερος	ψευδαπόστολος	ῥάκος	ἔνδυμα	σινδών	εὐπάρεδρον	0	8	1	15	1	1	5	22	10	συγγυμνασία ; 0.45158398151397705	ἀπερισπάστως ; 0.6978285312652588	Μενέτορ ; 0.4440165162086487	Ἀντικλῆς ; 0.45545512437820435	μηχανορράφος ; 0.4872308075428009	σευτλίον ; 0.44383567571640015	πανομφαῖος ; 0.485121488571167	κράσπεδον ; 0.4309815466403961
0.10205876568857469	διαυγάζω	ἐπιφαύσκω	φωτίζω	ἐπιφαίνω	λάμπω	λέντιον	σινδών	ὀθόνιον	σινδών	1	1	4	51	27	13	2	10	8	φωσφόρος ; 0.8194353580474854	ὀμιχέω ; 0.48258528113365173	σκιά ; 0.4515581727027893	ὀλεθρία ; 0.43573683500289917	ἐξάπτω ; 0.46613115072250366	λάκτισμα ; 0.45799726247787476	κράσπεδον ; 0.4309815466403961	χιτώνιον ; 0.44417643547058105
0.07191683139573629	ἐκριζόω	γεωργός	ἐγκεντρίζω	σπείρω	ἀροτριάω	ξενία	κοιτών	οἴκημα	οἴκημα	1	14	28	7	113	18	4	16	4	διασπασμός ; 0.48259371519088745	??? ; 0.4313959777355194	συγγνωστός ; 0.43562161922454834	σπόριμος ; 0.4635202884674072	ὑποσχάζω ; 0.4790092706680298	ἐφαρμοστέον ; 0.41740092635154724	σπερματισμός ; 0.49526602029800415	κακός ; 0.40764307975769043
0.00155164664432067	ἐκλάμπω	ἐπιφώσκω	ἐπιφαύσκω	ἐπιφαίνω	διαυγάζω	ἔκπαλαι	πρίν	πρῶτον	ἔκπαλαι	1	8	2	4	27	1	2	73	9	ἐκτύπωμα ; 0.4553513526916504	Βακχα ; 0.5116976499557495	ὀμιχέω ; 0.48258528113365173	ὀλεθρία ; 0.43573683500289917	φωσφόρος ; 0.8194353580474854	καταγγέλλω ; 0.432640016078949	κοιμάω ; 0.47013717889785767	ἰσόθεος ; 0.466598778963089
-0.028488016064117883	χρηματισμός	δηλόω	ξένος	αὐγάζω	φανερός	ἀνασκευάζω	θορυβάζω	μετεωρίζομαι	ξένος	0	4	44	34	8	36	1	1	1	πουλυμαθίη ; 0.4320064187049866	ἐρωτάω ; 0.5698508024215698	ξένος1 ; 0.5866299867630005	μητροκτονέω ; 0.4377763569355011	ἁλίη ; 0.41611698269844055	ἐξαλλοιόω ; 0.3992053270339966	Φοινίκης ; 0.5097283124923706	πόρνος ; 0.4994046986103058
0.016260690015642343	νεόφυτος	ψευδάδελφος	ἄδικος	ἐκκλησία	ποίμνιον	πάθημα	συμπαθέω	προπάσχω	νεόφυτος	0	6	2	137	217	79	16	3	1	ἀνομοθέτητος ; 0.4588409960269928	παρείσακτος ; 0.48183169960975647	ἄνομος ; 0.4585994780063629	αἰνέω ; 0.40490013360977173	θλῖψις ; 0.4483799636363983	ἀγάπη ; 0.42832866311073303	Καίσων ; 0.4445611238479614	ἀδήλως ; 0.4792008101940155
0.1464776837964821	τοπάζιον	βήρυλλος	σμάραγδος	χρυσόπρασος	ἴασπις	πυρετός	μαλακία	πυρέσσω	μαλακία	1	6	2	12	1	8	7	18	2	χρυσόλιθος ; 0.5284970998764038	Ελιαζερ ; 0.6220927834510803	Ιαως ; 0.4826781749725342	ἀμέθυστος ; 0.7606171369552612	χαλκηδών ; 0.5124611258506775	νέω3 ; 0.4716995358467102	συγκοινωνέω ; 0.4224671721458435	ἀλίαστος ; 0.46846845746040344
0.016552342364235195	ὠδίν	γενετή	τεκνογονία	τίκτω	γέννημα	ἐκκλησία	Χριστιανός	ἀδελφότης	ἐκκλησία	1	39	3	1	263	7	217	3	9	γαστήρ ; 0.5380776524543762	Τενάγων ; 0.4507863223552704	ὁμότεχνος ; 0.5089188814163208	Δεβηλαιμ ; 0.4801441431045532	γυναικογήρυτος ; 0.4360256791114807	αἰνέω ; 0.40490013360977173	Ἀλκέτας ; 0.4304408133029938	ἀγακλεής ; 0.4344584345817566
-0.03032862456172586	ἀρτιγέννητος	τεκνογονία	ὠδίν	γεννητός	γενετή	θηρίον	κτῆνος	λύκος	γενετή	0	1	1	39	7	3	211	266	15	καταλαλιά ; 0.5659167766571045	ὁμότεχνος ; 0.5089188814163208	γαστήρ ; 0.5380776524543762	διΐπταμαι ; 0.45196810364723206	Τενάγων ; 0.4507863223552704	ὄνυξ ; 0.43504199385643005	Ὀξύθεμις ; 0.453451931476593	̓́Ανυτος ; 0.426667720079422
