Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.03835848922205981	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1174	1	1	συννοέω ; 0.2869406044483185	διακαίω ; 0.4051246643066406	ἀστοχέω ; 0.31336185336112976	ἀμμώδης ; 0.33017265796661377	γλωσσοτομέω ; 0.35454562306404114	πονηρεύομαι ; 0.29911839962005615	Αυση ; 0.32524317502975464	ἐπιπλήσσω ; 0.47857412695884705
0.03600858774084739	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	πρωτοστάτης	1	1	7	41	7	3	4	2	1	κεραία ; 0.43852466344833374	γραφεῖον ; 0.3845156133174896	συγχωρέω ; 0.2935248613357544	Ιερουσολημ ; 0.3043181896209717	ἀθλητής ; 0.25276198983192444	ἀρτιγέννητος ; 0.3030615448951721	τραχηλάω ; 0.5855869650840759	Καιναν ; 0.25917914509773254
-0.011705757682165474	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	54	52	6	47	4	9	6	137	γαῖα ; 0.28344905376434326	ἀφροσύνη ; 0.2848169803619385	Τρίπολις ; 0.3403783440589905	στολισμός ; 0.3113335371017456	διαιτέω ; 0.3130052089691162	ἀνόνητος ; 0.27972424030303955	βραδύς ; 0.3094281554222107	φαῦλος ; 0.32855743169784546
0.03202360616111133	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	λεπρός	0	8	30	22	1	7	445	351	316	ἀπόκριμα ; 0.3429129719734192	Βαγο ; 0.24355757236480713	ματαιολόγος ; 0.25926336646080017	φημί ; 0.28187376260757446	ὁμιλία ; 0.2851378321647644	ἕξ ; 0.30473610758781433	εἴκοσι ; 0.39962345361709595	ὀκτώ ; 0.34379827976226807
-0.02082728411870094	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	σωφρονίζω	0	1	31	121	1	101	5	2	8	ἀπῶρυξ ; 0.3617498278617859	ὕπνος ; 0.3051546812057495	ὁλόκληρος ; 0.2701021134853363	καλοδιδάσκαλος ; 0.9238649010658264	παραζηλόω ; 0.26741012930870056	ἄγναφος ; 0.4812348484992981	ἄσμενος ; 0.31924939155578613	ἐντυλίσσω ; 0.29206496477127075
0.10575121799834203	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἔντρομος	0	29	93	8	35	1	1	2	115	μεῖραξ ; 0.28324243426322937	πῦρ ; 0.28240537643432617	τρέμω ; 0.27435097098350525	ναρκάω ; 0.25419721007347107	ἄτομος ; 0.9354905486106873	Ἰουδαϊκῶς ; 0.9021048545837402	παρείσακτος ; 0.646415114402771	ἐξεπετάζω ; 0.2972393333911896
-0.00408372183303124	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	φθινοπωρινός	0	2	767	2	168	1	1	36	8	Ἀράμ ; 0.27486878633499146	χιλιάς ; 0.3930230736732483	Τρύφων ; 0.31980374455451965	ἔτος ; 0.2575404644012451	ἐπαφρίζω ; 0.6478228569030762	ἀστοχέω ; 0.31336185336112976	ἀμμώδης ; 0.33017265796661377	παροίχομαι ; 0.2807520031929016
0.01782463720663266	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	βαρχαβωθ ; 0.2878197431564331	ἀλοητός ; 0.29284557700157166	ακαν ; 0.3356539011001587	βρύω ; 0.24460303783416748	ἀξιόω ; 0.26109668612480164	χωθαρεθ ; 0.2968156337738037	ἀξιόω ; 0.29257190227508545	ἐπικλύζω ; 0.3213164806365967
0.03370570844043008	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	κατάστημα	1	266	7	60	1	8	7	1	15	καλλωπίζω ; 0.26974713802337646	κερματιστής ; 0.3745015263557434	Ἐδνά ; 0.34273356199264526	ἐγκατοικέω ; 0.7472175359725952	δεσπόζω ; 0.3130764365196228	διανεύω ; 0.27217555046081543	καλοδιδάσκαλος ; 0.6857560873031616	οἰκιακός ; 0.28137269616127014
-0.008896860674299789	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	ζωγρέω	1	263	1	2	7	39	10	511	1	παραπλησίως ; 0.2784554958343506	ἄδολος ; 0.702739417552948	ἄναλος ; 0.34245526790618896	ὀμνύω ; 0.3027368187904358	Ελεαλη ; 0.2764476537704468	βρύω ; 0.29048633575439453	παῖς ; 0.30427086353302	ἀσέβημα ; 0.3614090085029602
0.006896677804563767	ψωμίον	σιτομέτριον	πόμα	ψίξ	διατροφή	ἀλώπηξ	θρέμμα	ὑποζύγιον	ὑποζύγιον	1	4	1	7	2	2	13	1	31	χωνευτής ; 0.331504225730896	οἰκετεία ; 0.6358530521392822	Αμελσαδ ; 0.34698009490966797	Ἀδουηλ ; 0.3299946188926697	σκέπασμα ; 0.38017019629478455	ἐκτελέω ; 0.27619510889053345	ἀρτός ; 0.37735483050346375	ὄνος ; 0.32508718967437744
0.009159479288092853	τεκνογονέω	τεκνογονία	γένεσις	ἔγκυος	τίκτω	ἐπίλυσις	μεθερμηνεύω	ἑρμηνεία	γένεσις	0	1	1	63	2	263	1	9	5	οἰκοδεσποτέω ; 0.9790698885917664	ἐξεικονίζω ; 0.3611285090446472	προσχαίρω ; 0.29138174653053284	ἄναλος ; 0.34245526790618896	παραπλησίως ; 0.2784554958343506	φωσφόρος ; 0.37480485439300537	Χαρμιν ; 0.3535144627094269	μεγαλοψύχως ; 0.37986382842063904
