Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.11987362487158637	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1166	1	1	Ελεαζαρος ; 0.6235213279724121	κατάστημα ; 0.736727237701416	θαρραλέως ; 0.5659500360488892	ἀφθαρσία ; 0.5706930160522461	ἀπεχθής ; 0.5519052147865295	λαός ; 0.6611964702606201	ἀϊδιότης ; 0.6093350648880005	ζῳογονέω ; 0.5701264142990112
0.12246127434065035	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	καταλέγω	0	1	7	41	7	3	4	2	1	ῥοιζηδόν ; 0.6205039024353027	πτύσσω ; 0.6439664363861084	πινακίδιον ; 0.5347741842269897	Εὐμενής ; 0.6727813482284546	πάνυ ; 0.5173740386962891	συζώννυμι ; 0.6202300786972046	ὑποτρέχω ; 0.5848897695541382	ἀγορανομία ; 0.6922200918197632
0.07195659677500532	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	53	52	6	47	4	9	6	136	λυσιτελής ; 0.5343318581581116	συνείδησις ; 0.5875296592712402	κάρπιμος ; 0.5803219079971313	ἄπνοος ; 0.5845888257026672	ποιητής ; 0.6147289872169495	φίλτρον ; 0.5830753445625305	αβακ ; 0.5476136207580566	δίκαιος ; 0.6750380396842957
0.21811344750092226	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	δυσεντέριον	0	8	30	22	1	7	444	350	316	ἡμισεύω ; 0.5243848562240601	ὑπερηφανία ; 0.499986469745636	οὐλή ; 0.5531918406486511	Πόπλιος ; 0.7394636869430542	ὑπερλίαν ; 0.5273818969726562	δύο ; 0.7016514539718628	εἴκοσι ; 0.7819775342941284	ἑκατόν ; 0.7335842847824097
0.061538680141573154	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	ὀθόνη	1	1	31	118	1	101	5	2	8	εἵλκω ; 0.6090861558914185	διχοτομέω ; 0.5762157440185547	ῥῆσις ; 0.6120017766952515	φίλανδρος ; 0.9648425579071045	ἐλέγχω ; 0.5791081190109253	ἄγναφος ; 0.6414018273353577	σκοπή ; 0.5251036882400513	μύρον ; 0.5282629132270813
0.12676061960228685	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἐθνικῶς	1	29	93	8	35	1	1	2	113	ἐπιλαμβάνω ; 0.5578101873397827	ῥήγνυμι ; 0.5765626430511475	ἔκφοβος ; 0.6011285781860352	ἔκλειψις ; 0.5525428056716919	ἄτομος ; 0.9520696401596069	Ἰουδαϊκῶς ; 0.8892984390258789	παρείσακτος ; 0.7479467391967773	ἀσεβής ; 0.715265154838562
0.045725580187477466	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	φθινοπωρινός	0	2	765	2	167	1	1	36	8	σπόγγος ; 0.5768841505050659	ἡμέρα ; 0.6635932922363281	ἀκριβόω ; 0.6433908343315125	ἡμέρα ; 0.6014618873596191	ἄκαρπος ; 0.5339842438697815	θαρραλέως ; 0.5659500360488892	ἀφθαρσία ; 0.5706930160522461	ταλαίπωρος ; 0.4975089430809021
0.08934918363842814	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	512	16	73	3	694	2	ὀνειδισμός ; 0.5575564503669739	ἀνταποτίνω ; 0.5317931175231934	ἀστήρ ; 0.509170413017273	οἰκήτωρ ; 0.5928193926811218	ἀναγγέλλω ; 0.6197648644447327	ἐξοπλησία ; 0.6497275233268738	περιποίησις ; 0.5221349596977234	ἁμαρτία ; 0.5210948586463928
0.1424552551558516	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	ἀόρατος	0	263	7	59	1	8	7	1	15	ἀνοίγω ; 0.5465477705001831	προσλαμβάνομαι ; 0.6218763589859009	ἀμβλύνω ; 0.5290783643722534	ἐγκατοικέω ; 0.6853505969047546	ἀκατασκεύαστος ; 0.5717841386795044	συγχωρέω ; 0.6140462756156921	ἱεροπρεπής ; 0.7367272973060608	ἄφρων ; 0.5624408721923828
0.10820759230912569	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	συλαγωγέω	1	263	1	2	7	39	10	510	1	Ταβεκ ; 0.6270029544830322	ἄδολος ; 0.7157991528511047	αὐτοσχεδίως ; 0.6098198890686035	Αγλα ; 0.5782556533813477	γαστήρ ; 0.5857435464859009	Ιδουμαῖος ; 0.5289206504821777	παῖς ; 0.693248450756073	διεκκύπτω ; 0.6167150139808655
-0.05375321308770803	ψωμίον	σιτομέτριον	πόμα	ψίξ	διατροφή	ἀλώπηξ	θρέμμα	ὑποζύγιον	διατροφή	0	4	1	7	2	2	13	1	31	ἐγκρατεύομαι ; 0.5222347378730774	οἰκετεία ; 0.6285605430603027	ἀγριόω ; 0.5974068641662598	Βαιθχορ ; 0.5426563024520874	δυσπολιόρκητος ; 0.5695478916168213	κατανύξις ; 0.5010979175567627	ἀρτοκοπικός ; 0.6172771453857422	πρόβατον ; 0.5332814455032349
