Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.05744519689372077	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1174	1	1	αἰκίζομαι ; 0.31091904640197754	φιλάδελφος ; 0.45733919739723206	ἀφθορία ; 0.3714796006679535	ἐριθεύομαι ; 0.2720905542373657	ἀνώνυμος ; 0.34143155813217163	χώρα ; 0.30933231115341187	Ὀλύμπιος ; 0.3791472911834717	ἐπιπλήσσω ; 0.3704780340194702
0.021037239707277944	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	ἐξοχή	1	1	7	41	7	3	4	2	1	νασιφ ; 0.5635099411010742	ἐπίχειρον ; 0.30649903416633606	Σαφφαν ; 0.30198758840560913	Ναδαβαῖος ; 0.3332764804363251	τηλαύγημα ; 0.34587597846984863	ἐκφύω ; 0.32376787066459656	προσοδύρομαι ; 0.3479098677635193	πλανήτης ; 0.23711836338043213
-0.01787058504039135	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	54	52	6	47	4	9	6	137	Γεβαλ ; 0.24406372010707855	ἀποπρατίζομαι ; 0.2747946083545685	ἀνδρολογεῖον ; 0.5008471012115479	Μαγώγ ; 0.27634263038635254	ἄσοφος ; 0.3578999638557434	παράκοιτος ; 0.33200931549072266	Χουθ ; 0.3360481262207031	στάθμιον ; 0.2955613136291504
0.046153728418178525	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	κάμνω	0	8	30	22	1	7	445	351	316	ἀπόκριμα ; 0.3129526972770691	Ἅννα ; 0.25231626629829407	ἀκάθαρτος ; 0.3081923723220825	Εβραῖος ; 0.2830354571342468	εὐθίκτως ; 0.29477018117904663	ἕξ ; 0.37534505128860474	εἴκοσι ; 0.42558029294013977	ὀκτώ ; 0.35059401392936707
-0.021724495622629902	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	θεοδίδακτος	0	1	31	121	1	101	5	2	8	ἀπῶρυξ ; 0.4536374807357788	Σορ ; 0.26471489667892456	παιδεύω ; 0.2677672505378723	καλοδιδάσκαλος ; 0.8796714544296265	ὀλιγωρέω ; 0.29539942741394043	τρικυμία ; 0.38708487153053284	ταλαντιαῖος ; 0.36308854818344116	νυμφών ; 0.2995886504650116
0.1103618593616858	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἄνομος	1	29	93	8	35	1	1	2	115	Σαραθ ; 0.2753390073776245	Γαας ; 0.2591913938522339	Τοχος ; 0.2954283356666565	συναπάγω ; 0.26905357837677	ἄτομος ; 0.8565088510513306	Ἰουδαϊκῶς ; 0.7975271344184875	παρείσακτος ; 0.591314435005188	ἀνταπόδομα ; 0.2747247815132141
-0.054319555673723346	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	διετία	0	2	767	2	168	1	1	36	8	ἀλείφω ; 0.2667465806007385	χιλιάς ; 0.3571258783340454	τριετῆς ; 0.4570175111293793	ἄζυμος ; 0.2681296467781067	παντοδαπός ; 0.4632377624511719	ἀφθορία ; 0.3714796006679535	ἐριθεύομαι ; 0.2720905542373657	ἰατής ; 0.29606983065605164
0.04489663830574303	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	κινύρα ; 0.27628961205482483	περισιαλόω ; 0.2563653290271759	σεραφιν ; 0.3213626742362976	μαιόομαι ; 0.2750431299209595	πειράζω ; 0.2546491324901581	ισραηλ ; 0.32085442543029785	περιποίησις ; 0.26408395171165466	μίσος ; 0.3440370261669159
0.0611958315865464	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	κατάστημα	1	266	7	60	1	8	7	1	15	ἀτενίζω ; 0.2767782509326935	φραγέλλιον ; 0.29416555166244507	ἀπεκαινέω ; 0.3044145405292511	δεῖμα ; 0.4280092120170593	Αρφαδ ; 0.366743803024292	πρατός ; 0.3327086567878723	πρεσβῦτις ; 0.6043133735656738	Εσερων ; 0.2859918773174286
0.012139677596496146	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	γεννητός	0	263	1	2	7	39	10	511	1	Ἐλισάβετ ; 0.2780025899410248	ἄδολος ; 0.47574925422668457	διερμηνευτής ; 0.4275822639465332	ὀμνύω ; 0.3055945932865143	ἀκατέργαστος ; 0.23918622732162476	καίτοιγε ; 0.30086788535118103	παῖς ; 0.3378053903579712	βραδέως ; 0.4042748510837555
