Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.04812622852262727	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἐντόπιος	1	72	3	1	36	8	1174	1	1	δεκάπηχυς ; 0.5770795941352844	παρδάλεος ; 0.6038812398910522	θέλκτρον ; 0.5571413040161133	χαλκείος ; 0.5274389386177063	Μῄων ; 0.5850282907485962	λαός ; 0.5374868512153625	μνῆμα ; 0.5453843474388123	λιπαροκρήδεμνος ; 0.5275195837020874
0.10383778815518918	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	πρωτοστάτης	1	1	7	41	7	3	4	2	1	ὀρείχαλκος ; 0.5453245043754578	συντίθημι ; 0.5328956842422485	αματταρι ; 0.5269768238067627	ναῦλον ; 0.5802603363990784	σεμνός ; 0.5930589437484741	κατασκιάζω ; 0.5941905975341797	Πεντάπολις ; 0.5549079179763794	ἀκροατήριον ; 0.6869516372680664
-0.0019583661637262995	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίως	0	54	52	6	47	4	9	6	137	νέορτος ; 0.5694599151611328	Ἄμυρις ; 0.5478512644767761	ἡλικία ; 0.6325337886810303	περικαίω ; 0.5688420534133911	περίστυλον ; 0.5371325612068176	Κλυτίη ; 0.5706285238265991	ἀνδροφθόρος ; 0.5519524812698364	κόρυς ; 0.5317527055740356
0.09435867436180256	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	κάμνω	0	8	30	22	1	7	445	351	316	βιάζομαι ; 0.5826599597930908	Ὑάκινθος ; 0.6492712497711182	ἐμπυριβήτης ; 0.5139991641044617	διαναγιγνώσκω ; 0.57539963722229	ὀλιγόβιος ; 0.5667649507522583	τέσσαρες ; 0.5994025468826294	εἴκοσι ; 0.676299512386322	πόσος ; 0.5956395864486694
0.013106752200567229	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	θεοδίδακτος	0	1	31	121	1	101	5	2	8	πάντοτε ; 0.62437903881073	κάρφος ; 0.5564641356468201	ῥῆσις ; 0.5956072807312012	σωφρόνισμα ; 0.5461537837982178	πόθος ; 0.5690129995346069	καθάπαξ ; 0.6317652463912964	σχοινοτενής ; 0.5629814863204956	ἄρτος ; 0.5256229639053345
0.07709450598948969	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἄνομος	1	29	93	8	35	1	1	2	115	ἀποτίθημι ; 0.628610372543335	μακράν ; 0.5270297527313232	χιλίαρχος ; 0.5458791851997375	προκηραίνω ; 0.5614157319068909	ἄτομος ; 0.5504534244537354	Ἰουδαϊκῶς ; 0.9018834233283997	ἐπισκευή ; 0.5950683355331421	δίκαιος ; 0.5407989025115967
-0.02754870767869827	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	διετία	0	2	767	2	168	1	1	36	8	ἐντίθημι ; 0.5258968472480774	ἡμέρα ; 0.6619434952735901	ὁμοιότης ; 0.5693684220314026	μήν ; 0.5993962287902832	ὑποδύω ; 0.5357396006584167	θέλκτρον ; 0.5571413040161133	χαλκείος ; 0.5274389386177063	προαιρέω ; 0.5262718200683594
0.03210703250033703	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	ἀθεμίστιος ; 0.555166482925415	παρίστημι ; 0.5996634364128113	ἀστήρ ; 0.5855824947357178	ἠεροφοῖτις ; 0.511676549911499	ἐπιφανής ; 0.6237846612930298	ἐξαγγέλλω ; 0.5075663328170776	καταργέω ; 0.5499140024185181	εφουδ ; 0.521124005317688
-0.028659716537250857	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	βλέμμα	0	266	7	60	1	8	7	1	15	Ἀρισταγόρα ; 0.5668055415153503	Νίσαια ; 0.5819942355155945	ἐπιχρίω ; 0.5658402442932129	ἐγκατοικέω ; 0.7557282447814941	Ὑπερβόρεοι ; 0.579452633857727	Ταραντῖνος ; 0.5701210498809814	μέθυσος ; 0.5437057614326477	ἐπισκοτέω ; 0.5195640325546265
0.05696501762034972	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	συλαγωγέω	1	263	1	2	7	39	10	511	1	ἀφαυρός ; 0.5853515863418579	Χους ; 0.5690602660179138	τηλέπορος ; 0.559807300567627	εἰσαθρέω ; 0.5462681651115417	ἀναπέτομαι ; 0.5300790071487427	δόξασμα ; 0.5666124224662781	τριτημορίς ; 0.5680868625640869	ἀποθλίβω ; 0.5678509473800659
