Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.06395028297495325	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1166	1	1	βάσανος ; 0.4866662919521332	λειποτακτέω ; 0.5399264097213745	ἀμυγμός ; 0.4900457561016083	ἐκδοχή ; 0.4861091673374176	Σαμαρι ; 0.47041910886764526	λαός ; 0.5064641237258911	μιαιφονία ; 0.5577088594436646	ἐγκόπτω ; 0.4456077814102173
0.05668541893941781	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	καταλέγω	0	1	7	41	7	3	4	2	1	νασιφ ; 0.5144931674003601	θιγγάνω ; 0.407901793718338	χρηστήριος ; 0.42182111740112305	Ἡρῳδιανοί ; 0.47119319438934326	κληρόω ; 0.4621039628982544	Ἀθηναῖος ; 0.49160677194595337	ἀπόμισθος ; 0.44832175970077515	ὁρκάνη ; 0.5354048013687134
-0.0285762197851977	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοιόω	0	53	52	6	47	4	9	6	136	παιγνία ; 0.5135990977287292	χλαῖνα ; 0.4830666184425354	Αναρ ; 0.4620863199234009	παράδειγμα ; 0.38888150453567505	αρααβ ; 0.4943177103996277	φιλοσοφία ; 0.4431413412094116	Αδαμα ; 0.41963309049606323	ἄνομος ; 0.546565055847168
0.17106763342379977	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	κάμνω	0	8	30	22	1	7	444	350	316	ῥέζω ; 0.4505741000175476	ἀβουλία ; 0.42240411043167114	Γαβεε ; 0.4074893593788147	πολυτρόπως ; 0.4842948913574219	ἰσηγορέομαι ; 0.42535337805747986	δύο ; 0.6888689398765564	εἴκοσι ; 0.6878615021705627	δέκα ; 0.5611394643783569
0.056883447694223654	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	παιδεύω	0	1	31	118	1	101	5	2	8	συμπαρακαλέομαι ; 0.5115980505943298	διακονία ; 0.46715694665908813	μελετάω ; 0.4515531063079834	δούλευμα ; 0.4328582286834717	ὑπερηφανέω ; 0.47593680024147034	βλητέος ; 0.5938624143600464	ἅπτω ; 0.5032972097396851	χιτώνιον ; 0.4601324200630188
0.12519989471691106	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἐθνικῶς	1	29	93	8	35	1	1	2	113	Μαγώγ ; 0.4379711151123047	ἀλαζονεύομαι ; 0.4333839416503906	Βαιθενεθ ; 0.43272554874420166	σκευή ; 0.457046777009964	ὑπέρτονος ; 0.4550497829914093	Ἰουδαϊκῶς ; 0.8654882311820984	παρείσακτος ; 0.5114747285842896	ἀσεβής ; 0.6152623295783997
0.01395830125012304	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	θεοσεβής	1	2	765	2	167	1	1	36	8	τέρψις ; 0.4484821557998657	ἡμέρα ; 0.615609884262085	Ελιασιβ ; 0.46018049120903015	ἔτος ; 0.48190227150917053	ῥίψ ; 0.4572657644748688	ἀμυγμός ; 0.4900457561016083	ἐκδοχή ; 0.4861091673374176	φιλοστέφανος ; 0.4314122200012207
0.03469980620720359	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἀγγελία	0	15	15	512	16	73	3	694	2	νακκαριμ ; 0.44020509719848633	διαλογίζομαι ; 0.41251587867736816	ἀστήρ ; 0.4636300802230835	δεικνύω ; 0.4000912010669708	ἀναγγέλλω ; 0.5805008411407471	παρίστημι ; 0.43400049209594727	Χάροπος ; 0.49261361360549927	ἐπεργασία ; 0.47498995065689087
0.05140453120832833	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	ἀγωγή	1	263	7	59	1	8	7	1	15	θεωρέω ; 0.4591398239135742	δοκἐω ; 0.43378952145576477	ἀπάτησις ; 0.43198156356811523	κόψιχος ; 0.5496469736099243	ἐκτυφλόω ; 0.46763038635253906	πραγματικός ; 0.4419615566730499	ἔγχελυς ; 0.5072632431983948	ἔνδοθεν ; 0.41776543855667114
0.04879970477702089	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	ζωγρέω	1	263	1	2	7	39	10	510	1	ἐκγίγνομαι ; 0.4888749122619629	καταλαλιά ; 0.535129189491272	ἀπόλυσις ; 0.458057165145874	Ιεθρααμ ; 0.48208707571029663	γαστήρ ; 0.5015608072280884	κατάπληξις ; 0.41492587327957153	παῖς ; 0.5792887806892395	γαμέτης ; 0.5589898824691772
