Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.10137088072921141	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἐντόπιος	1	72	3	1	36	8	1173	1	1	Ελεαζαρος ; 0.6559213995933533	παραβασιλεύω ; 0.6006057858467102	ἐντρέφομαι ; 0.5346337556838989	πραϋπαθία ; 0.5179346799850464	Ως ; 0.5789969563484192	λαός ; 0.627900242805481	καταπολεμέω ; 0.6143670082092285	ἐπισκευάζομαι ; 0.5057929754257202
0.05847768175094281	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	καταλέγω	0	1	7	41	7	3	4	2	1	ἄκρος ; 0.5773959159851074	προστάς ; 0.5131319165229797	εὐτολμία ; 0.4550033211708069	ἀπόδομα ; 0.5741665363311768	ἀπειθής ; 0.533476710319519	σκύβαλον ; 0.5549154281616211	ἀνασπάω ; 0.5135815739631653	ἐλεφάντων ; 0.592766284942627
0.08720849348449372	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ἄδικος	1	54	52	6	47	4	9	6	137	ἰσόω ; 0.530830979347229	μηδείς ; 0.5315813422203064	Ἀμάλθεια ; 0.47114211320877075	ἄπνοος ; 0.5241957902908325	ἀνεμίζομαι ; 0.5927153825759888	ἐξόμνυμι ; 0.5715500116348267	μνησικακέω ; 0.5133442282676697	ἄνομος ; 0.7213704586029053
0.11429089321033176	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	κάμνω	0	8	30	22	1	7	444	351	316	ὠχρός ; 0.5129836797714233	προαιρέω ; 0.5335944294929504	λέπρα ; 0.6020765900611877	Πόπλιος ; 0.5681065320968628	διάσταλσις ; 0.5154243111610413	ἕξ ; 0.6302741765975952	τεσσαράκοντα ; 0.7455897927284241	ἑξήκοντα ; 0.6743812561035156
0.018605935991119593	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	παιδεύω	0	1	31	118	1	101	5	2	8	ἀμέριμνος ; 0.5508073568344116	Μακεδονία ; 0.5605180263519287	ῥῆσις ; 0.5935357809066772	καλοδιδάσκαλος ; 0.8432089686393738	παροργίζω ; 0.5141061544418335	βλητέος ; 0.5106848478317261	κνήμη ; 0.4892413020133972	βλητέος ; 0.5279747247695923
0.10743230427079759	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἐθνικῶς	1	29	93	8	35	1	1	2	115	καταράσσω ; 0.4775744676589966	ῥήγνυμι ; 0.6051244139671326	θεμέλιον ; 0.519361138343811	φόβος ; 0.5301370024681091	ἄτομος ; 0.9156997203826904	Ἰουδαϊκῶς ; 0.7863494157791138	τέρμα ; 0.5419193506240845	ἄδικος ; 0.7213704586029053
-0.025863815142531443	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	φθινοπωρινός	0	2	766	2	168	1	1	36	8	Πρίσκιλλα ; 0.5742517709732056	ἡμέρα ; 0.6224874258041382	κόρος ; 0.5695215463638306	μήν ; 0.658717691898346	στενοχωρέω ; 0.5316817164421082	ἐντρέφομαι ; 0.5346337556838989	πραϋπαθία ; 0.5179346799850464	ἐνίστημι ; 0.5333709716796875
0.09473094373206825	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἀγγελία	0	15	15	526	16	73	3	699	2	ἐντροπή ; 0.5163944959640503	ζήτημα ; 0.5051870346069336	ἀστήρ ; 0.617173969745636	ἀπόστασις ; 0.4879981279373169	ἀναγγέλλω ; 0.6344003677368164	περιρρέω ; 0.563650369644165	λιμοκτονέω ; 0.5854606032371521	σαράβαρα ; 0.5546389222145081
0.041825156497928395	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	ἀγωγή	1	266	7	60	1	8	7	1	15	καταβαρύνομαι ; 0.5377249121665955	φονεύς ; 0.5315965414047241	ἐκβοάω ; 0.566278338432312	Ιεδαιος ; 0.5812531113624573	κοίμησις ; 0.5408565402030945	καλάθος ; 0.5425564050674438	συναντιλαμβάνομαι ; 0.6447714567184448	πραΰθυμος ; 0.541446328163147
0.07003128023041605	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	συλαγωγέω	1	263	1	2	7	39	10	511	1	ἐσκίρτων ; 0.589526891708374	καταλαλιά ; 0.6739669442176819	Ταρσός ; 0.571647584438324	τεκνοτροφέω ; 0.5038206577301025	δορκάδιον ; 0.5874233841896057	κατακοπή ; 0.5307800769805908	παῖς ; 0.5948256254196167	ἐπισκοπέω ; 0.6077932119369507
