Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.058450156401825215	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	ἔθνος	1	72	3	1	36	8	1174	1	1	ὕπνον ; 0.28788354992866516	διαμαρτυρία ; 0.3591257929801941	ξυνήων ; 0.3120388686656952	ἀκατηγόρητος ; 0.3049798011779785	κατάρτισις ; 0.2945123314857483	Νηριου ; 0.31729158759117126	προαιτιάομαι ; 0.3051767647266388	ἐπιπλήσσω ; 0.3669719696044922
0.05609872157333032	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	πρωτεύω	1	1	7	41	7	3	4	2	1	Σινδός ; 0.3556208610534668	προχειρίζω ; 0.3242005407810211	ὀρείχαλκος ; 0.2746550440788269	Ιερουσολημ ; 0.33905029296875	ἑτεροζυγέω ; 0.2889000177383423	ἀποσυνάγωγος ; 0.29395052790641785	τραχηλάω ; 0.2972726821899414	ἀκροατήριον ; 0.6473292112350464
0.0058743921110471775	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	54	52	6	47	4	9	6	137	ἀποκρίνομαι ; 0.27586397528648376	Εβλαζερ ; 0.33944976329803467	ἀνδρολογεῖον ; 0.338951975107193	ἀχρηματία ; 0.2609192728996277	γενεσιουργός ; 0.3097957670688629	μυλαῖος ; 0.29794418811798096	παχύνω ; 0.32515108585357666	φαῦλος ; 0.2893432378768921
0.0337908110087973	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	λεπρός	0	8	30	22	1	7	445	351	316	ἔμβολος ; 0.2971498370170593	σωφρονικός ; 0.28367865085601807	ἀποστίλβω ; 0.2889317274093628	Πλυντήρια ; 0.32098424434661865	καταστέφω ; 0.31281524896621704	διαναυμαχέω ; 0.28852057456970215	εἴκοσι ; 0.39213263988494873	ὀκτώ ; 0.31245794892311096
0.022639208288185053	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	ὀθόνιον	1	1	31	121	1	101	5	2	8	σπερματισμός ; 0.3782944083213806	Θαλάσσις ; 0.28557687997817993	ῥῆσις ; 0.27013304829597473	ἐπειδήπερ ; 0.37980934977531433	παραζηλόω ; 0.32099395990371704	ἄγναφος ; 0.42978543043136597	Ἄλκηστις ; 0.39674466848373413	ἐγκαίνωσις ; 0.2920560836791992
0.056357558135909314	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἔντρομος	0	29	93	8	35	1	1	2	115	ἀποτινάσσω ; 0.3052809536457062	καταπίνω ; 0.24739718437194824	Ρεηρωθ ; 0.3447897732257843	συμφύω ; 0.2552328109741211	ἄτομος ; 0.4078797399997711	Ἰουδαϊκῶς ; 0.9008532166481018	παρείσακτος ; 0.4031544327735901	πολύρυτος ; 0.28125250339508057
-0.03165546882506587	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	θεοσεβής	1	2	767	2	168	1	1	36	8	Πόρκιος ; 0.4010828137397766	Φάσσορος ; 0.3899223804473877	ἀπαίδευτος ; 0.2962953448295593	ἡμέρα ; 0.27775198221206665	ἐπαφρίζω ; 0.6266695261001587	ξυνήων ; 0.3120388686656952	ἀκατηγόρητος ; 0.3049798011779785	συναίτιος ; 0.2858849763870239
0.015053114242920579	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	πανθήρ ; 0.2735860347747803	χαλκέων ; 0.2911496162414551	εἰσκατατίθημι ; 0.3390711545944214	ἐπεισόδιος ; 0.29649555683135986	σφάζω ; 0.2849900722503662	οἰδά ; 0.31517893075942993	ἀηθέσσω ; 0.2845047116279602	μετασκευάζω ; 0.2995091676712036
-0.0033870455794770826	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	ἀναβλέπω	0	266	7	60	1	8	7	1	15	ἀπορριγέω ; 0.27417999505996704	κερματιστής ; 0.34082382917404175	λεύκωμα ; 0.30554258823394775	ἐγκατοικέω ; 0.5699684619903564	Ῥαιφάν ; 0.2982616424560547	κατακενόω ; 0.31352972984313965	καλοδιδάσκαλος ; 0.3804553151130676	οἰκιακός ; 0.30972716212272644
0.016787134328794917	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	ζωγρέω	1	263	1	2	7	39	10	511	1	Βοανηργές ; 0.27383628487586975	καταλαλιά ; 0.4180334210395813	πολυφραδία ; 0.335846871137619	ἀποφθινύθω ; 0.3207966089248657	ὑλοφάγος ; 0.28108295798301697	παυρίδιος ; 0.30736708641052246	παῖς ; 0.2816547155380249	ψευδόμαντις ; 0.4104643166065216
