Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.004498645246978239	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	θρησκεία	0	72	3	1	36	8	1174	1	1	θεατρίζω ; 0.46038973331451416	καταφύτευσις ; 0.4330739974975586	Σελλης ; 0.4425959587097168	Νινευη ; 0.42354679107666016	εἴδησις ; 0.46274906396865845	Αραχι ; 0.4689018726348877	Φεταια ; 0.42265671491622925	καταφθείρω ; 0.452395498752594
0.010243639540116867	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	πρωτοστάτης	1	1	7	41	7	3	4	2	1	ἄφωνος ; 0.407893568277359	Μαιαννας ; 0.4819285273551941	ἐκκόπτω ; 0.6194087266921997	ψεύστης ; 0.39693957567214966	οἰκητός ; 0.4023589491844177	Εβελμαωλα ; 0.46599292755126953	προπίπτω ; 0.43580007553100586	Σαρεδ ; 0.44008803367614746
0.025732404448577773	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοιότης	0	54	52	6	47	4	9	6	137	ὑπόλειμμα ; 0.411712646484375	Σελεμιου ; 0.4548571705818176	κινύρα ; 0.4239777624607086	σωτήριον ; 0.5541074872016907	περιπατέω ; 0.3786052167415619	εὐμενής ; 0.4278791844844818	προπράσσω ; 0.4634642004966736	ἐπαναμιμνῄσκω ; 0.437337726354599
-0.01724598945229494	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	ἄρρωστος	0	8	30	22	1	7	445	351	316	Δαρείος ; 0.42965996265411377	φίλημα ; 0.39227530360221863	Ιδεϊα ; 0.40332525968551636	ἀκατέργαστος ; 0.3860735297203064	συγκεράννυμι ; 0.41843128204345703	στενάχω ; 0.37643787264823914	Θεμμων ; 0.47173619270324707	δέκατος ; 0.4507769048213959
0.07827525700144855	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	παιδεία	0	1	31	121	1	101	5	2	8	οὐ+ἐλεέω ; 0.5500383973121643	χωλαίνω ; 0.4515566825866699	Ὑμέναιος ; 0.4157354533672333	ἀντιπαραβάλλω ; 0.4433763325214386	χρύσωμα ; 0.4917764961719513	αἴσθησις ; 0.4336400628089905	συνεξέρχομαι ; 0.41461920738220215	ἀγοραῖος ; 0.4247530698776245
0.03182989854460683	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἔντρομος	0	29	93	8	35	1	1	2	115	μιαροφαγέω ; 0.4289523959159851	ὕψος ; 0.9146361351013184	ἀκολουθία ; 0.37769824266433716	ἐγκοσμέω ; 0.43002068996429443	Ιεζραηλίτης ; 0.4216281771659851	συμπαραλαμβάνω ; 0.4268447756767273	Σαμι ; 0.4780343770980835	θησαυρίζω ; 0.7984728813171387
-0.003304935448722013	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	εὐσεβής	1	2	767	2	168	1	1	36	8	Μαλχια ; 0.43174612522125244	Ελιαζαι ; 0.4258257746696472	Εβεαρ ; 0.42788058519363403	ἀναβλέπω ; 0.6192746758460999	Φινω ; 0.4073041081428528	Σελλης ; 0.4425959587097168	Νινευη ; 0.42354679107666016	Ἰάρετ ; 0.4099268913269043
-0.07178802661619715	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ζῳογονέω	1	15	15	526	16	73	3	699	2	διάστασις ; 0.4089489281177521	χορηγέω ; 0.41698843240737915	τρέχω ; 0.864784300327301	Αβιμελεχ ; 0.4556311368942261	συμβαίνω ; 0.8627609014511108	ἔνυστρον ; 0.4021112024784088	Ασαραι ; 0.42282336950302124	τριημερία ; 0.4163634777069092
-0.016325003414815853	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	συνοικέω	1	266	7	60	1	8	7	1	15	μετέρχομαι ; 0.46907860040664673	στρογγύλος ; 0.42923301458358765	ἐνιαυτός ; 0.6192746758460999	ἱκετήριος ; 0.41975051164627075	κηρογονία ; 0.4331493675708771	ἐπιβουλεύω ; 0.39312314987182617	Ἰάσων ; 0.3869290351867676	ἐξίημι ; 0.4198274314403534
0.04309694386321522	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	συλαγωγέω	1	263	1	2	7	39	10	511	1	ἐπίλοιπος ; 0.5133171081542969	ῥέγχω ; 0.42282867431640625	σκληροτράχηλος ; 0.37519294023513794	κουρέω ; 0.44190046191215515	κατακρατέω ; 0.7774934768676758	πατρικός ; 0.6107075810432434	ἀπαλλοτριόω ; 0.48937419056892395	Ραφιδιν ; 0.4297090470790863
