Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
0.05477586538332058	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	συμφυλέτης	1	72	3	1	36	8	1174	1	1	ἐθνοπάτωρ ; 0.33997827768325806	καρτεροψυχία ; 0.36320266127586365	ξυνήων ; 0.3172339200973511	ἀσεβής ; 0.2962392568588257	Αμαδαθου ; 0.33230239152908325	ἀλιτήριος ; 0.29013288021087646	Ἱκέτας ; 0.3345676064491272	στέναγμα ; 0.33111199736595154
0.042382038612850004	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	ἰῶτα	0	1	7	41	7	3	4	2	1	φονοκτονέω ; 0.34422773122787476	Αρβεσεερ ; 0.2904118299484253	Συλείον ; 0.2659537196159363	συντίθεμαι ; 0.30408161878585815	Λάχεσις ; 0.28732597827911377	ἀποσυνάγωγος ; 0.2747119069099426	πτύσσω ; 0.3119308650493622	ἀκροατήριον ; 0.6473292112350464
-0.01268632757923216	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοίωμα	0	54	52	6	47	4	9	6	137	παραφρονέω ; 0.27522245049476624	Εβλαζερ ; 0.31319308280944824	ἀνακλάω ; 0.32133686542510986	γενεά ; 0.42426180839538574	προσδεκτέος ; 0.3095008134841919	ἀκίχητος ; 0.3076015114784241	προσήλυτος ; 0.3143521547317505	δέρος ; 0.2850996255874634
0.014815593400484217	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	τρεῖς	1	8	30	22	1	7	445	351	316	ἔμβολος ; 0.278463214635849	Αμμανῖτις ; 0.25852882862091064	ῥύτωρ ; 0.2788340449333191	Πλυντήρια ; 0.32098424434661865	προσβλώσκω ; 0.2879040837287903	Βερνίκη ; 0.30391260981559753	ὀγδοήκοντα ; 0.2807732820510864	ἐκ-ἀναπείθω ; 0.2644804120063782
0.06034820487003201	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	ὀθόνιον	1	1	31	121	1	101	5	2	8	σπερματισμός ; 0.3670840561389923	Ῥηγοῦλος ; 0.29701942205429077	μῶμος ; 0.28409600257873535	ἐπειδήπερ ; 0.3785485625267029	προσπίλναμαι ; 0.2978290021419525	ἄγναφος ; 0.5557131767272949	Ἄλκηστις ; 0.42053836584091187	ἀνάπνευστος ; 0.3356865644454956
0.10565562378969362	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἄνομος	1	29	93	8	35	1	1	2	115	θρύψις ; 0.2831641435623169	ἄκρος ; 0.2916898727416992	Ελισαι ; 0.3135784864425659	προίωξις ; 0.29474735260009766	πόα ; 0.2892228364944458	Ἰουδαϊκῶς ; 0.916179358959198	παρείσακτος ; 0.3531826436519623	ὑψηλοκάρδιος ; 0.3183802366256714
-0.04036693200495267	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	διετία	0	2	767	2	168	1	1	36	8	Πόρκιος ; 0.4010828137397766	γέννας ; 0.33314332365989685	τιτανομαχία ; 0.3291412591934204	ἀναβλέπω ; 0.3853019177913666	ἐπαφρίζω ; 0.6312959790229797	ξυνήων ; 0.3172339200973511	ἀσεβής ; 0.2962392568588257	ἐκλυτήριος ; 0.2700596749782562
0.029564879557955143	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ζῳογονέω	1	15	15	526	16	73	3	699	2	διαδοχή ; 0.2904728949069977	ἀνάγνωσις ; 0.2766883373260498	θάλαμος ; 0.3235419988632202	ἀμφίβολος ; 0.3227580487728119	ἑκουσίως ; 0.27500098943710327	Εὐκλείδης ; 0.3200983703136444	τρίγληνος ; 0.31652289628982544	χάρυβδις ; 0.3058108687400818
-0.0015750586874547778	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	βλέπω	0	266	7	60	1	8	7	1	15	πλευρά ; 0.2927784323692322	Κορβᾶν ; 0.29295626282691956	ἐνιαυτός ; 0.38530194759368896	ἐγκατοικέω ; 0.5046469569206238	πρόσχυσις ; 0.29919952154159546	ἄνεμος ; 0.3231847286224365	ὑλοτόμος ; 0.3738324046134949	τεός ; 0.29426121711730957
-0.018822735637330668	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	ζωγρέω	1	263	1	2	7	39	10	511	1	τρέφω ; 0.3092923164367676	καταλαλιά ; 0.47586628794670105	ἐθελοντή́ ; 0.38054728507995605	πίτυρον ; 0.3734651505947113	ἑτέρωσε ; 0.29058048129081726	ξερόν ; 0.2854093313217163	ἔργον ; 0.2593022882938385	ψευδόμαντις ; 0.42091161012649536
