Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7
-0.002709681214467241	εὐσέβεια	ἱεροπρεπής	θεοσέβεια	εὐσεβής	θρησκεία	ἔθνος	συμφυλέτης	ἐντόπιος	εὐσέβεια	0	72	3	1	36	8	1174	1	1	Κεδεμ ; 0.6909757852554321	καταλαίω ; 0.6173050999641418	συναρχία ; 0.7099317312240601	καταβάλλω ; 0.6511560082435608	Βαρσαμίτης ; 0.6723616719245911	Εβραϊστί ; 0.6107263565063477	Βαραγα ; 0.5987672805786133	Φρέαρ ; 0.6028652191162109
0.08052200365978673	ἰῶτα	ἀποστάσιον	γράμμα	χειρόγραφον	καταλέγω	πρωτεύω	πρωτοστάτης	ἐξοχή	ἐξοχή	1	1	7	41	7	3	4	2	1	ψύχομαι ; 0.6326220035552979	Αχλια ; 0.6415956020355225	Ρααβιας ; 0.6371008157730103	καταλοχία ; 0.654710054397583	ἀδόλως ; 0.6333956718444824	Νεεμια ; 0.8162816166877747	Ιωναθαν ; 0.6284127831459045	καταβιόω ; 0.6151883602142334
-0.06022413058260789	ὁμοιόω	ὁμοίως	ὁμοιότης	ὁμοίωμα	ἔοικα	ἀδελφότης	νεόφυτος	ἄδικος	ὁμοιότης	0	54	52	6	47	4	9	6	137	μεγαλοφρονέω ; 0.6885818839073181	περιπλέκω ; 0.6928743124008179	Βεελσεπφων ; 0.6376743316650391	ἄβυσσος ; 0.6932657957077026	Σόδομα ; 0.645718514919281	μᾶλλον ; 0.6925017237663269	Φανουηλ ; 0.6082667112350464	ἀπόδεσμος ; 0.6324012279510498
0.007214080659116551	κάμνω	λοιμός	λεπρός	δυσεντέριον	ἄρρωστος	τρεῖς	δέκα	πέντε	δυσεντέριον	0	8	30	22	1	7	445	351	316	στέργω ; 0.5967068672180176	Ιγααλ ; 0.6107535362243652	Ιουαχ ; 0.6546642780303955	ἡδονή ; 0.6395280361175537	ζηλωτός ; 0.6781423687934875	Μαας ; 0.6914085149765015	αὐξάνω ; 0.652410626411438	Αβελμαουλα ; 0.6863434314727783
0.03360490330244659	θεοδίδακτος	διδαχή	παιδεία	σωφρονίζω	παιδεύω	ἐπίβλημα	ὀθόνη	ὀθόνιον	ὀθόνιον	1	1	31	121	1	101	5	2	8	ὤον ; 0.6389738917350769	διαπράσσω ; 0.602985680103302	Οχοζαθ ; 0.6905308961868286	σκηνοπηγία ; 0.7103510499000549	ἐάω ; 0.6718499660491943	Ελιανα ; 0.6244861483573914	παραναλίσκω ; 0.6245240569114685	ἔγκοιλος ; 0.6877053380012512
-0.019579283901121958	ἐκτινάσσω	σαλεύω	ἔντρομος	τρόμος	ῥιπή	ἐθνικῶς	ψευδάδελφος	ἄνομος	ἐθνικῶς	1	29	93	8	35	1	1	2	115	γύμνωσις ; 0.6283506155014038	ὕψος ; 0.9357197284698486	Δαλαν ; 0.7490184307098389	Βηθσαϊδάν ; 0.7085393071174622	καδημιμ ; 0.6551316976547241	ἐστέρημαι ; 0.6513928174972534	ἐκσπερματίζω ; 0.6843202114105225	θησαυρίζω ; 0.8731419444084167
-0.009674769436341935	διετία	ἔτος	διετής	ἐνιαυτός	φθινοπωρινός	θεοσέβεια	εὐσεβής	θεοσεβής	ἔτος	0	2	767	2	168	1	1	36	8	Γάδ ; 0.6565688848495483	ὀγδοήκοντα ; 0.6598778367042542	βραδυπλοέω ; 0.6228044033050537	καρπίζομαι ; 0.7789907455444336	Ιαμνεία ; 0.6916708946228027	συναρχία ; 0.7099317312240601	καταβάλλω ; 0.6511560082435608	μεγάλωμα ; 0.6461034417152405
-0.04570374289453227	ἀγγελία	ἐξηγέομαι	ἄγγελος	ἐκδιηγέομαι	διηγέομαι	ζῳογονέω	ζάω	ἐξανάστασις	ἄγγελος	0	15	15	526	16	73	3	699	2	ἀτείχιστος ; 0.6595045924186707	σωφροσύνη ; 0.6924809217453003	τρέχω ; 0.9426142573356628	διηλόω ; 0.6628291606903076	συμβαίνω ; 0.9434846043586731	Ηρ ; 0.6216942667961121	ἐγκεντρίζω ; 0.6975476145744324	οἶκος ; 0.6461735367774963
-0.07179441955926058	βλέπω	περιβλέπομαι	ἀναβλέπω	βλέμμα	ἀόρατος	ἀγωγή	κατάστημα	συνοικέω	περιβλέπομαι	0	266	7	60	1	8	7	1	15	Βαγοι ; 0.6310665011405945	Αραρι ; 0.6007953882217407	ἐνιαυτός ; 0.7057915329933167	ἐξυψόω ; 0.6396576166152954	ἐσχάτως ; 0.6445811986923218	παλαιότης ; 0.6211787462234497	κεράστης ; 0.6878966093063354	ἐξατιμόω ; 0.6656383275985718
-0.04099833950104936	τίκτω	ἀρτιγέννητος	ἔγκυος	γεννητός	ὠδίν	ζωγρέω	δοῦλος	συλαγωγέω	συλαγωγέω	1	263	1	2	7	39	10	511	1	ἐπίλοιπος ; 0.6851180195808411	εὔστοχος ; 0.6597961783409119	τοξικός ; 0.6431779861450195	ἐξάδελφός ; 0.7745993137359619	ὠδίνω ; 0.8227474689483643	Σελεύκος ; 0.687008261680603	θεραφιν ; 0.6655346155166626	ἡνίκα ; 0.7249211072921753
