File	Gap Score Correct	Gensim Correct	Gap Score Average
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s80.tsv	76	57	0.04679447842039743
results/results_5_and_3/data.transformed.com-cut.Full.1500e.s200.tsv	54	44	0.019390955976608774
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.s200.tsv	55	49	0.012647991618883005
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.s30.tsv	87	59	0.10589458494290906
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s80.tsv	74	55	0.032592227746727716
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.10w.s50.tsv	50	31	0.002493032613895096
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.s50.tsv	46	34	0.0034691547817332752
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.10w.s50.tsv	80	61	0.0844968080423175
results/results_5_and_3/data.transformed.half-cut.Full.1500e.10w.s50.tsv	72	48	0.0517749020129448
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.10w.s30.tsv	82	58	0.11395592648705405
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.s30.tsv	48	25	-0.005318156966962453
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.10w.s80.tsv	71	48	0.035886325243033174
results/results_5_and_3/data.transformed.com-cut.Full.1500e.10w.s30.tsv	76	50	0.08199042166002793
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.10w.s200.tsv	56	48	0.01613397946441365
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s50.tsv	71	47	0.04113856598689928
results/results_5_and_3/data.transformed.com-cut.Full.1500e.s30.tsv	84	50	0.09865816938264878
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.s200.tsv	65	56	0.04114825073163057
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s80.tsv	71	51	0.03310345566480383
results/results_5_and_3/data.transformed.half-cut.Full.1500e.s50.tsv	75	57	0.05992803309509271
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.s200.tsv	59	48	0.01609262323936088
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.s80.tsv	75	52	0.056043159155592825
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.s80.tsv	75	61	0.0695228515136506
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.10w.s80.tsv	48	34	0.0026743799497939745
results/results_5_and_3/data.transformed.com-cut.Full.1500e.10w.s200.tsv	62	46	0.019858433203989712
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.s80.tsv	70	54	0.04516053170326344
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s200.tsv	56	60	0.015332330939358848
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.10w.s80.tsv	76	56	0.06116385276391245
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.s30.tsv	86	54	0.12805005570533823
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.10w.s30.tsv	76	52	0.06970208297601568
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s30.tsv	72	42	0.05821934580257067
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.10w.s30.tsv	43	34	-0.007820363314669345
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.s80.tsv	48	34	0.0005679621870841595
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s50.tsv	81	56	0.05999460815888033
results/results_5_and_3/data.transformed.half-cut.Full.1500e.s30.tsv	77	51	0.0839751162035187
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.s50.tsv	85	60	0.09752270213681057
results/results_5_and_3/data.transformed.com-cut.Full.1500e.10w.s80.tsv	78	53	0.042159341028891156
results/results_5_and_3/data.transformed.sup-cut.Full.1500e.10w.s200.tsv	59	55	0.03328052054161346
results/results_5_and_3/data.transformed.half-cut.Full.1500e.s200.tsv	51	43	0.016063857605849597
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s30.tsv	89	54	0.08759070483557474
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s50.tsv	79	52	0.06691992887434044
results/results_5_and_3/data.transformed.half-cut.Full.1500e.10w.s80.tsv	66	50	0.032923944825931334
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.10w.s50.tsv	75	47	0.04598626139943787
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s50.tsv	77	51	0.043052015466324714
results/results_5_and_3/data.transformed.half-cut.Full.1500e.s80.tsv	73	41	0.043002201326458926
results/results_5_and_3/data.transformed.com-cut.Full.1500e.s50.tsv	80	54	0.07270195083659889
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s30.tsv	79	53	0.08974878756752372
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s30.tsv	78	51	0.06489848034689921
results/results_5_and_3/data.transformed.com-cut.Full.1500e.s80.tsv	77	51	0.05146524041155086
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.s200.tsv	59	47	0.024949710302038505
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s200.tsv	56	54	0.014818991329881813
results/results_5_and_3/data.transformed.com-cut.Full.pretrained.1500e.s50.tsv	76	52	0.06302563777234449
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s200.tsv	62	57	0.025295018474905496
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.s80.tsv	68	49	0.03636898530702501
results/results_5_and_3/data.transformed.no-cut.Full.txt.1500e.10w.s200.tsv	44	38	-0.0006783238853802886
results/results_5_and_3/data.transformed.com-cut.Full.1500e.10w.s50.tsv	81	50	0.05880865907752905
results/results_5_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s80.tsv	73	57	0.03684834374752772
results/results_5_and_3/data.transformed.half-cut.Full.1500e.10w.s200.tsv	51	48	0.013886781240863667
results/results_5_and_3/data.transformed.sup-cut.Full.pretrained.1500e.s50.tsv	82	49	0.0809183826490688
results/results_5_and_3/data.transformed.half-cut.Full.pretrained.1500e.s30.tsv	80	57	0.08353491336309567
