File	Gap Score Correct	Gensim Correct	Gap Score Average
results_3_and_1/data.transformed.com-cut.Full.1500e.s30.tsv	80	60	0.12496295858705464
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.s50.tsv	52	34	0.011500118600526767
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.10w.s80.tsv	63	44	0.0399883512176647
results_3_and_1/data.transformed.sup-cut.Full.1500e.s30.tsv	81	60	0.13519101833150923
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.s50.tsv	76	57	0.09783322119161936
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.s200.tsv	58	44	0.03865115277488576
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.10w.s30.tsv	69	49	0.08386517566398113
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s200.tsv	62	36	0.02705247959924753
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.s30.tsv	52	25	0.010709001006443999
results_3_and_1/data.transformed.sup-cut.Full.1500e.s80.tsv	69	55	0.08182128014333799
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.s30.tsv	78	63	0.12812327021745956
results_3_and_1/data.transformed.half-cut.Full.1500e.s30.tsv	76	56	0.11340713888597369
results_3_and_1/data.transformed.half-cut.Full.1500e.10w.s50.tsv	64	42	0.057750468810343646
results_3_and_1/data.transformed.sup-cut.Full.1500e.s200.tsv	61	50	0.0536604600586109
results_3_and_1/data.transformed.sup-cut.Full.1500e.10w.s200.tsv	61	49	0.05400184172184593
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.s80.tsv	68	43	0.055608658033055945
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.10w.s50.tsv	45	32	0.0030052910036944044
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.10w.s200.tsv	64	40	0.03349466389407459
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.s200.tsv	61	38	0.04055990300243256
results_3_and_1/data.transformed.half-cut.Full.1500e.10w.s80.tsv	62	39	0.04587452751180173
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.10w.s200.tsv	37	28	-0.0008442135938418382
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s80.tsv	64	42	0.03713400602707598
results_3_and_1/data.transformed.half-cut.Full.1500e.s200.tsv	59	46	0.03701375312573954
results_3_and_1/data.transformed.com-cut.Full.1500e.s50.tsv	74	58	0.08287570917884766
results_3_and_1/data.transformed.half-cut.Full.1500e.s50.tsv	75	52	0.07834210208855155
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.10w.s80.tsv	47	34	0.005779455351067972
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.s80.tsv	67	45	0.057216939862880255
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.10w.s30.tsv	48	26	0.007094413355030225
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.10w.s200.tsv	61	35	0.030803180623964713
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.s200.tsv	63	55	0.043901278021614025
results_3_and_1/data.transformed.sup-cut.Full.1500e.10w.s50.tsv	71	51	0.08720479514868579
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.10w.s80.tsv	70	46	0.05711715850800834
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.10w.s30.tsv	68	49	0.09434655229895039
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.10w.s50.tsv	66	45	0.05078502484493587
results_3_and_1/data.transformed.sup-cut.Full.1500e.s50.tsv	78	57	0.10827982527904018
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.s30.tsv	74	54	0.10813302671268002
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.s30.tsv	75	54	0.11743773234699048
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.s200.tsv	63	46	0.036640796534159026
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.10w.s80.tsv	67	38	0.036996625896511356
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.s80.tsv	50	32	0.008323331219537978
results_3_and_1/data.transformed.com-cut.Full.1500e.10w.s50.tsv	66	46	0.07081788362198528
results_3_and_1/data.transformed.com-cut.Full.1500e.10w.s200.tsv	55	43	0.03646534869854941
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.10w.s200.tsv	64	44	0.03980043675859228
results_3_and_1/data.transformed.half-cut.Full.pretrained.1500e.s50.tsv	70	44	0.07331966333990701
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.s30.tsv	82	56	0.1427976496739277
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.s50.tsv	76	50	0.07583557393901921
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.10w.s50.tsv	65	44	0.054531107950665146
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.s80.tsv	76	49	0.053638696721465685
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.10w.s50.tsv	71	51	0.08453071863119237
results_3_and_1/data.transformed.com-cut.Full.pretrained.1500e.s50.tsv	74	53	0.08185763321179856
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.s80.tsv	73	50	0.06933527288868668
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s30.tsv	73	59	0.08815829736838063
results_3_and_1/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s50.tsv	66	47	0.0505664254405614
results_3_and_1/data.transformed.com-cut.Full.1500e.s80.tsv	64	50	0.05619918029663351
results_3_and_1/data.transformed.sup-cut.Full.pretrained.1500e.10w.s30.tsv	75	49	0.11136816123139305
results_3_and_1/data.transformed.com-cut.Full.1500e.10w.s80.tsv	60	45	0.04340478927068589
results_3_and_1/data.transformed.no-cut.Full.txt.1500e.s200.tsv	37	22	-0.0001813587150236745
results_3_and_1/data.transformed.half-cut.Full.1500e.10w.s200.tsv	59	43	0.03577934384153962
results_3_and_1/data.transformed.half-cut.Full.1500e.s80.tsv	71	54	0.072093430135644
results_3_and_1/data.transformed.sup-cut.Full.1500e.10w.s30.tsv	78	57	0.12581384876350796
results_3_and_1/data.transformed.half-cut.Full.1500e.10w.s30.tsv	74	49	0.10255336805677846
results_3_and_1/data.transformed.sup-cut.Full.1500e.10w.s80.tsv	71	53	0.07452867818828056
results_3_and_1/data.transformed.com-cut.Full.1500e.10w.s30.tsv	72	50	0.10076351430958758
results_3_and_1/data.transformed.com-cut.Full.1500e.s200.tsv	60	47	0.040082189514713394
