File	Gap Score Correct	Gensim Correct	Gap Score Average
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.10w.s80.tsv	79	48	0.03740384181501235
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.s200.tsv	67	47	0.02451851585364593
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.10w.s200.tsv	46	39	0.003419098932077287
results/results_10_and_5/data.transformed.half-cut.Full.1500e.10w.s30.tsv	89	48	0.08531170840981409
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.s30.tsv	92	61	0.09161106339074648
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.s30.tsv	93	56	0.10813034643366186
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.10w.s50.tsv	46	28	0.00044234099889443656
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s200.tsv	62	49	0.01428924117940246
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s80.tsv	78	51	0.03450565361296364
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.s50.tsv	93	61	0.10062622787957082
results/results_10_and_5/data.transformed.half-cut.Full.1500e.s80.tsv	75	55	0.050091681082386735
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s50.tsv	83	48	0.04436269382314471
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.10w.s30.tsv	94	65	0.13335105102887146
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.s80.tsv	88	52	0.07018698674318807
results/results_10_and_5/data.transformed.com-cut.Full.1500e.10w.s200.tsv	64	44	0.019391491688853478
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.s50.tsv	92	58	0.06450098374121371
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.s30.tsv	95	66	0.11876338833807801
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.s80.tsv	78	52	0.049880349710944814
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.10w.s30.tsv	95	59	0.1166763979910815
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.s80.tsv	85	55	0.04758469671791864
